Seed: 1275095393
Researcher: 200
Papers: 800
Edges: 1460
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
94 309 4.07
94 386 4.59
94 439 1.32
94 468 9.19
94 470 5.78
94 783 2.31
94 794 7.88
95 86 7.11
95 241 4.98
95 246 5.2
95 345 1.77
95 460 5.39
95 621 3.93
95 629 3.74
95 702 2.17
95 728 5.43
96 58 8.88
96 209 1.58
96 251 3.05
96 534 5.64
96 683 5.16
97 102 7.99
97 107 5.45
97 151 3.02
97 292 2.63
97 564 4.08
97 779 6.86
98 55 1.87
98 96 3.49
98 108 1.57
98 208 4.04
98 225 7.86
98 398 6.1
98 405 7.36
98 499 3.54
98 696 2.16
98 701 5.49
99 64 3.82
99 140 5.15
99 224 9.09
99 264 7.48
99 375 3.83
99 644 1.52
99 666 4.54
99 732 3.79
99 753 8.5
100 42 7.14
100 230 6.49
100 237 3.95
100 341 5.98
100 548 5.29
100 581 1.2
100 690 2.04
101 44 1.63
101 270 7.07
101 302 3.83
101 557 3.19
101 644 1.06
102 68 3.07
102 103 4.94
102 114 6.92
102 152 1.92
102 166 4.81
102 197 4.28
102 230 6.6
102 238 6.98
102 499 4.3
102 765 9.53
103 235 5.36
103 257 0.46
103 437 2.19
103 540 1.69
103 615 6.93
103 704 4.75
103 775 6.6
104 557 3.41
104 605 5.83
105 259 4.43
105 342 5.68
105 372 5.43
105 565 5.69
105 593 4.76
105 799 5.14
106 222 5.3
106 258 2.24
106 301 7.35
106 507 0.45
106 704 4.49
106 785 8.44
107 126 8.12
107 142 7.86
107 170 4.28
107 200 3.1
107 421 2.35
107 469 6.42
107 754 6.16
108 4 4.61
108 134 9.42
108 187 5.41
108 188 2.96
108 526 3.69
108 597 5.6
108 744 6.6
108 788 5.55
109 259 3.99
109 414 6.3
109 484 7.09
109 517 6.69
109 559 4.03
109 728 4.92
110 7 4.91
110 71 3.01
110 332 6.09
110 338 2.87
110 372 6.29
110 508 6.83
110 512 2.58
110 689 6.49
110 765 9.21
111 167 4.14
111 286 3.89
111 463 4.49
111 546 4.95
111 613 3.94
111 671 9.03
111 691 5.95
111 719 8.44
112 84 7.4
112 110 7.36
112 111 7.4
112 115 7.48
112 350 2.58
112 540 1.66
112 667 6.67
112 777 4.24
113 78 4.99
113 225 7.43
113 368 6.95
113 784 2.34
114 45 6.48
114 51 3.24
114 531 2.4
114 583 5.2
114 606 6.97
115 184 6.06
115 481 5.26
115 507 0.33
115 671 9.06
116 91 8.81
116 230 5.86
116 315 5.15
116 341 6.09
116 454 4.18
116 579 7.69
116 717 4.32
117 284 6.6
117 498 4.99
117 505 8.95
117 596 2.49
117 633 6.36
117 703 2.52
117 767 5.31
117 787 3.14
118 90 1.84
118 119 4.09
118 267 5.88
118 465 2.91
118 665 5.17
118 759 5.45
118 796 7.83
119 9 4.74
119 158 3.37
119 186 2.13
119 267 6.01
119 445 5.07
119 520 5.79
119 533 8.84
119 618 5.93
119 666 4.94
119 780 4.96
120 100 5.43
120 352 7.8
120 441 1.26
120 477 5.97
120 499 3.91
120 542 6.64
120 567 8.05
120 669 4.8
120 782 4.23
121 8 7.35
121 320 1.84
121 576 6.11
121 681 3.01
121 708 5.49
122 46 2.06
122 183 5.55
122 187 6.03
122 188 2.68
122 282 3.75
122 402 5.2
122 420 3.39
122 509 5.01
122 620 5.45
123 212 4.46
123 311 6.36
123 358 4.95
123 410 5.12
123 434 1.46
123 510 4.13
123 575 3.02
123 794 7.43
124 128 3.59
124 287 0.7
124 347 7.83
124 455 3.71
124 471 3.86
124 679 6.95
125 8 7.81
125 30 6.89
125 99 4.41
125 203 3.88
125 277 3.7
125 310 4.03
125 501 4.09
125 560 4.28
125 754 5.77
125 769 4.83
125 779 7.59
126 90 1.49
126 169 6.16
126 180 4.32
126 298 6.46
126 477 6.87
126 536 6.62
126 602 6.21
126 664 3.44
127 204 5.33
127 222 4.61
127 230 6.63
127 352 7.85
127 738 5.85
127 761 5.6
127 799 5.57
128 304 5.19
128 327 6.94
128 414 5.97
128 436 2.57
128 608 8.29
128 737 4.69
128 739 2.93
129 41 4.26
129 48 6
129 67 2.47
129 90 1.08
129 448 5.56
129 633 5.88
129 693 4.85
129 751 7.08
129 796 7.86
130 130 4.41
130 207 5.73
130 291 3.9
130 720 8.35
130 768 6.94
130 790 4.42
131 49 6.94
131 64 3.7
131 199 4.93
131 277 4.22
131 316 8.25
131 495 6
131 502 4.47
132 31 4.19
132 45 7.13
132 56 4.27
132 77 0.44
132 359 5.1
132 390 5.55
133 1 6.16
133 3 5.09
133 24 6.8
133 146 4.76
133 190 3.93
133 262 5.95
133 326 6.17
133 384 5.44
133 399 1.89
133 492 4.8
133 551 5.99
134 107 5.26
134 204 5.16
134 230 6.59
134 361 6.53
134 482 6.01
134 643 6.82
135 70 6.34
135 500 6.27
135 582 7.19
135 750 7.71
135 768 6.69
136 33 6.88
136 71 2.45
136 94 8.09
136 147 2.73
136 199 4.85
136 364 7.1
136 365 7.36
136 476 2.44
136 524 5.32
136 531 2.28
136 536 6.13
136 546 4.4
136 667 6.54
136 681 3.43
136 773 3.77
137 120 4.27
137 205 8.27
137 283 6.19
137 296 6.89
137 485 7.36
138 123 4.17
138 346 1.81
138 599 4.05
138 733 3.89
139 285 2.52
139 325 4.88
139 415 8.93
139 439 0.96
139 455 4.17
139 474 9.63
139 543 4.32
139 656 7.47
140 263 7.12
140 453 5.95
140 504 3.02
140 584 4.5
140 626 3.61
141 150 3.33
141 219 3.16
141 226 2.63
141 256 5.85
141 451 3.56
142 109 8.31
142 157 6.04
142 223 2.21
142 353 4.94
142 486 7.49
142 589 4.28
143 325 5.74
143 426 0
143 483 5.33
143 505 8.89
143 531 2.13
143 601 4.19
143 603 2.25
143 685 4.69
143 730 6.37
143 799 5.89
144 117 4.24
144 207 6.34
144 230 6.31
144 348 4.46
144 447 6.38
144 707 3.88
144 713 0.35
145 0 3.89
145 163 4.45
145 251 3.61
145 351 6.8
145 519 8.09
145 623 4.46
145 788 5.57
146 29 5.53
146 164 2.55
147 1 6.82
147 79 3.68
147 218 6.48
147 234 3.57
147 357 1.79
147 584 3.62
147 652 6.18
147 678 4.86
147 705 6.13
147 762 6.59
148 40 5.89
148 89 4.99
148 97 4.95
148 168 3.65
148 410 5
148 413 7.04
148 608 8.23
149 425 3.81
149 495 6.56
149 541 5.54
149 584 4.59
149 696 2.75
149 765 9.46
150 22 8.83
150 40 6.02
150 324 6.29
150 350 2.23
150 355 2.93
150 473 4.24
150 486 7.6
150 664 3.09
150 673 5.63
150 761 5.83
151 33 6.82
151 144 4.55
151 334 2.75
151 421 2.33
151 487 6.36
151 577 6.51
151 594 4.26
151 595 6.24
151 610 7.15
151 636 6.12
151 706 3.13
152 263 7.36
152 545 7.75
152 583 4.93
152 696 2.4
153 63 6.27
153 74 2.85
153 132 4.69
153 190 3.44
153 243 5.35
153 258 2.74
153 270 6.91
153 284 6.66
153 418 8.14
153 492 4.65
153 765 9.31
153 790 3.96
154 36 3.44
154 80 6.77
154 125 3.62
154 356 6.31
154 376 0.19
154 692 3.93
154 732 3.58
154 788 4.72
155 149 3.65
155 255 3.43
155 369 3.53
155 384 5.7
155 610 7.23
155 634 5.73
155 722 6.61
156 441 1.62
156 507 0.26
156 580 2.75
156 621 4.41
156 695 5.24
156 738 5.28
157 1 6.66
157 115 6.74
157 327 7.14
157 342 5.71
157 479 2.74
158 99 5.02
158 175 4.49
158 276 3.32
158 357 2.35
158 360 3.54
158 492 4.27
158 726 6.15
158 748 2.19
158 786 9.21
159 82 3.37
159 157 5.5
159 167 4.94
159 325 5.31
159 406 5.62
159 450 2.98
159 533 8.77
159 660 2.32
159 728 5.09
160 379 4.84
160 464 7.54
160 515 4.12
160 648 3.41
160 694 4.38
160 742 5.63
161 4 4.46
161 113 3.41
161 197 3.73
161 206 7.27
161 409 3.82
161 522 6.76
161 550 6
161 612 8.61
161 702 2.51
161 710 5.23
161 746 8.46
162 414 6.38
162 587 7.01
162 649 7.57
162 792 6.77
162 793 2.64
163 380 6.67
163 434 1.87
163 507 0.77
163 581 0.75
163 745 6.49
163 758 8.56
163 795 5.6
164 62 2.72
164 63 6.25
164 119 3.45
164 266 1.83
164 340 3.26
164 384 5.51
164 428 9.9
164 668 5.32
165 61 6.5
165 349 2.17
165 473 4.31
165 483 4.71
165 577 5.93
165 776 3.67
166 16 4.85
166 381 5.85
166 551 5.8
166 590 2.51
167 161 3.89
167 175 4.63
167 270 6.92
167 286 3.46
167 373 0.86
167 549 5.05
167 553 4.47
167 717 4.24
168 87 3.65
168 277 3.57
168 294 4.18
168 472 5.64
168 555 1.89
168 603 2.01
169 5 2.13
169 39 7.56
169 150 3.41
169 217 0.37
169 288 2.7
169 303 5.61
169 351 6.08
169 374 5.02
169 387 1.39
169 619 1.88
169 748 2.46
170 175 5.11
170 465 3.1
170 474 9.74
170 539 3.21
170 619 2.63
170 756 0.68
171 17 2.76
171 84 7.36
171 131 4.71
171 148 2.54
171 246 5.25
171 276 2.88
171 663 7.09
171 677 0.77
172 68 2.43
172 103 4.85
172 109 8.66
172 154 1.49
172 360 3.07
172 459 5.6
172 471 4.57
172 708 5.26
173 159 6.22
173 201 6.46
173 285 2.8
173 297 2.76
173 476 1.75
173 537 3.96
173 600 7.76
173 604 5.66
173 670 6.85
174 221 4.3
174 343 3.86
174 433 5.34
174 467 6.44
174 518 2.76
174 554 7.45
174 625 7.08
174 630 3.52
174 763 4.61
175 38 8.08
175 42 7.57
175 105 3.84
175 139 1.3
175 248 5.28
175 280 2.91
175 487 5.77
175 711 1.76
175 716 3.32
176 169 6.16
176 181 6.83
176 258 2.32
176 294 4.73
176 394 4.94
176 673 6.09
176 699 9.54
176 752 9.57
177 16 5.01
177 70 5.91
177 129 1.82
177 143 5.09
177 277 3.55
177 298 6.98
177 324 7.04
177 482 6.12
177 558 3.92
178 18 5.43
178 148 2.77
178 177 4.74
178 189 3.57
178 319 3.1
178 396 5.33
178 704 4.93
179 70 5.7
179 218 7
179 271 2.52
179 375 4.78
179 521 5.15
179 586 4.41
179 682 5.63
180 232 2.17
180 279 5.71
180 403 7.48
180 419 4.58
180 510 4.35
180 535 4.45
180 630 3.84
180 650 3.6
181 23 6.1
181 54 4.49
181 121 6.41
181 133 3.32
181 329 5.59
181 344 5.51
181 397 6.01
181 456 6.3
181 474 9.5
181 488 2.73
181 536 6.28
181 613 4.22
181 738 6.04
182 130 4.75
182 145 3.16
182 165 8.79
182 242 6.26
182 299 5.62
183 62 2.69
183 119 3.7
183 335 3.59
183 443 6.54
183 489 5.78
183 610 7.27
183 611 8.99
183 676 4.53
184 20 5.36
184 91 9.24
184 289 3.1
184 494 1.59
184 557 3.6
184 569 5.68
184 638 6.39
184 724 1.44
184 741 1.72
185 19 5.47
185 35 0.54
185 42 6.92
185 73 6.65
185 90 1.04
185 93 2.74
185 127 1.27
185 195 4.88
185 422 4.38
185 431 5.61
185 614 3.61
185 680 2.24
186 50 6.19
186 237 3.79
186 325 5.34
186 382 2.87
186 412 3.3
186 446 5.91
186 553 4.32
186 596 3.01
186 607 2.31
186 655 4.89
186 718 6.04
186 767 5.55
187 182 5.16
187 186 2.11
187 452 5.92
187 453 6.32
187 528 7.29
187 534 5.7
187 543 3.95
187 722 6.37
187 729 6.89
187 751 7.25
188 52 4.11
188 147 3.13
188 221 4.23
188 332 6.18
188 418 8.17
189 295 3.49
189 381 6.45
189 433 5.32
189 445 5.55
189 572 3.2
189 638 6.82
189 658 4.97
189 697 7.75
189 760 5.14
190 146 4.84
190 167 4.77
190 176 6.24
190 226 3.11
190 390 5.38
190 588 4.89
190 627 6.18
190 737 4.56
191 156 4.22
191 268 3.67
191 325 5.13
191 378 4.19
191 392 6.43
191 510 4.21
191 585 3.7
191 721 7.12
191 730 5.94
192 46 2.54
192 109 8.37
192 160 2.1
192 598 7.51
192 635 4.34
192 749 6.02
193 256 6.22
193 270 6.61
193 422 4.35
193 510 4.27
193 617 7.96
193 797 5.64
194 175 4.73
194 224 9.04
194 508 6.99
194 700 0.68
194 743 4.51
195 73 6.32
195 97 5.06
195 246 5.24
195 517 6.6
195 539 2.96
195 636 5.93
195 652 5.8
196 225 7.72
196 462 6.14
196 501 3.22
196 533 8.33
196 571 5.08
196 583 4.7
196 640 8.83
196 681 3.45
196 688 5
197 106 5.35
197 273 7.67
197 543 4.09
197 637 5.07
197 697 7.58
198 120 5.03
198 231 4.33
198 303 5.98
198 319 3.41
198 390 5.26
198 425 3.19
198 771 6.11
199 72 5.69
199 75 1.92
199 184 5.86
199 305 6.19
199 372 5.67
199 395 2.7
199 480 8.26
