Seed: 1951601864
Researcher: 150
Papers: 600
Edges: 1095
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 375
24 218 7.65
24 271 4.93
24 330 4.31
24 362 4.19
24 424 7.02
24 442 4.81
24 449 0.66
24 450 8.81
24 503 6.45
25 45 5.33
25 118 7.21
25 178 5.11
25 278 4.06
25 367 2.71
25 406 2.88
25 501 5.71
25 544 3.57
25 570 6.06
25 586 5.27
26 109 7.82
26 113 9.32
26 348 6.7
26 396 7.04
26 415 8.53
26 500 1.9
27 55 3.04
27 61 5.65
27 69 5.73
27 107 3.37
27 112 5.02
27 195 4.71
27 261 6.38
27 289 7.47
27 354 5.25
27 358 5.65
27 380 3.82
27 454 1.25
27 545 6.11
28 7 5.49
28 65 5.07
28 113 9.41
28 188 2.42
28 281 3.68
28 283 2.59
28 511 0.88
28 512 0.9
28 521 5.5
29 35 5.83
29 100 4.04
29 208 4.96
29 246 3
29 322 6.62
29 376 5.63
29 390 3.1
29 432 4.74
29 491 6.92
29 586 5.5
29 595 4.66
30 96 6.42
30 177 5.77
30 412 5.23
30 576 4.82
31 314 4.08
31 370 8.12
31 470 6.09
31 473 3.89
31 493 7.59
31 593 4.23
32 32 5.99
32 121 9.35
32 154 4.13
32 310 3.29
32 371 3.63
32 406 2.4
32 521 4.73
32 585 4.22
33 168 5
33 337 4.11
33 435 7.64
33 466 4.89
33 471 2.95
34 139 5.89
34 145 5.78
34 199 6.6
34 360 0.9
34 406 2.67
34 444 5.15
34 451 3.61
34 477 5.23
34 518 2.76
35 88 4.29
35 169 7
35 225 4.62
35 260 5.18
35 388 3.31
35 432 4.09
35 483 5
35 513 6.89
35 533 7.68
36 59 6.1
36 91 6.95
36 191 1.68
36 305 8.12
36 397 4.41
36 478 6.4
36 509 2.47
36 517 5.02
37 10 6.23
37 24 4.31
37 150 3.52
37 208 4.72
37 328 4.78
37 363 6.42
37 450 9.03
37 500 1.96
37 526 3.49
37 579 5.6
38 44 1.64
38 168 4.91
38 196 5.32
38 202 3.02
38 204 2.41
38 292 3.78
38 317 6.79
38 505 7.97
38 509 2.69
38 531 5.86
39 82 6.8
39 291 5.08
39 314 3.64
39 357 6.83
39 370 8.6
39 469 6.29
40 23 2.69
40 58 3.69
40 314 3.54
40 355 5.35
40 379 7.17
41 115 2.27
41 150 3.89
41 327 5.65
41 341 5.86
42 175 3.8
42 202 3.2
42 282 7.2
42 294 5.66
42 333 7.33
43 111 3.04
43 214 8.89
43 258 3.16
43 332 5.43
43 341 5.85
43 389 8.5
43 428 8.97
44 105 7.13
44 218 7.52
44 255 7.35
44 290 0.27
45 106 3.04
45 114 0.89
45 120 9.7
45 401 1.16
45 436 8.53
45 447 5.8
45 517 5.7
46 31 6.04
46 183 3.45
46 310 4.03
46 511 0.52
46 514 4.96
46 563 6.52
46 589 1.97
47 9 5.89
47 11 4.14
47 23 2.74
47 68 6.18
47 98 5.09
47 240 3.94
47 415 8.54
47 461 4.21
47 541 4.68
47 574 3.41
48 138 5.67
48 217 8.54
48 297 3.49
48 325 6.18
48 453 4.78
48 514 5.53
48 522 4.77
48 546 6.28
49 40 6.2
49 87 5.55
49 101 2.82
49 132 6.23
49 508 1.7
49 556 4.26
49 566 4.31
49 577 7.64
50 35 5.46
50 164 8.65
50 173 2.23
50 227 3.89
50 268 6.04
50 290 0.29
50 308 7.15
50 430 2.03
51 45 5.33
51 285 7.21
51 403 5.58
51 423 4.81
51 443 5.88
51 545 5.35
51 580 5.72
51 594 7.75
52 75 2.54
52 168 5.09
52 205 1.39
52 347 6.88
52 436 8.86
53 153 5.59
53 159 1.56
53 174 8.56
53 300 6.99
53 441 8.11
53 458 1.24
53 487 5.44
53 496 3.47
53 524 3.35
54 16 5.34
54 52 1.43
54 61 5.85
54 99 5.21
54 350 5.28
54 408 5.83
54 449 0.19
54 470 6.41
54 472 7.65
55 60 7.59
55 150 4.05
55 264 6.9
55 313 4.54
55 374 7.12
55 464 5.31
55 498 3.09
55 574 3.36
56 52 1.38
56 76 4.85
56 184 4.27
56 303 2.78
56 361 2.7
56 419 2.58
56 435 7.28
56 498 3.33
57 194 4.75
57 199 6.12
57 327 5.22
57 342 4.4
57 391 1.84
57 398 9.95
58 33 5.05
58 95 5.18
58 228 5.88
58 336 5.64
58 383 5.11
58 534 2.87
59 123 2.81
59 130 5.32
59 269 3.81
59 375 6.52
59 436 8.66
59 537 7.1
59 590 6.71
60 92 1.93
60 133 3.74
60 185 6.59
60 190 4.05
60 215 2.54
60 221 6.45
60 339 4.69
60 344 7.58
60 468 4.49
60 542 3.58
61 20 7.41
61 29 5.45
61 52 1.74
61 61 6.3
61 115 1.44
61 126 4.64
61 142 3.1
61 264 6.41
61 378 5.42
61 395 3.44
61 442 5.31
61 456 4.76
61 554 1.66
61 572 3.94
62 46 3.68
62 137 4.53
62 166 5.3
62 173 2.37
62 251 5.47
62 324 3.43
62 332 6.2
62 456 4.84
62 525 9.68
62 532 4.49
62 550 7.95
62 568 6.18
63 62 4.61
63 113 9.47
63 228 5.29
63 367 2.54
63 392 3.19
63 452 4.84
63 500 2.28
63 548 5.26
64 81 6.1
64 293 6.27
64 356 6.19
64 429 6.34
64 585 4.68
64 587 6.6
65 28 4.62
65 123 2.1
65 242 6.3
65 309 8.74
65 337 4.24
65 427 3.62
66 112 5.16
66 123 2.54
66 172 8.69
66 227 4.61
66 275 8.49
66 320 3.2
66 459 3.47
67 22 4.76
67 129 5.47
67 220 1.49
67 230 3.72
67 239 6.12
67 262 3.23
67 277 6.3
67 290 0
67 361 2.85
67 362 4.54
67 482 3.82
67 516 5.72
67 528 5.22
67 592 1.78
68 51 6.92
68 142 3.82
68 244 5.32
68 279 1.58
68 325 5.85
68 385 7.76
68 492 5.71
68 574 2.99
68 582 3.82
69 33 5.05
69 34 4.96
69 226 5.4
69 373 1.95
70 40 5.78
70 50 2.79
70 64 6.43
70 158 1.96
70 243 1.18
70 253 4.21
70 317 6.31
70 321 4.21
70 494 5.59
70 543 5.59
71 54 3.59
71 85 1.63
71 136 5.32
71 160 2.8
71 298 0.35
71 354 5.01
71 386 1.69
71 564 5.4
72 5 9.21
72 211 1.96
72 285 7.17
72 386 1.61
72 439 5.08
72 485 3.06
73 98 4.48
73 170 9.26
73 267 4.13
73 375 6.75
73 409 2.19
73 507 6
74 11 4.2
74 12 5.94
74 74 5.49
74 78 5.36
74 182 7.5
74 186 3.25
74 190 4.42
74 277 6.48
74 353 5.24
74 375 6.1
74 394 4.38
74 589 2.75
75 5 9.88
75 28 4.22
75 180 5.2
75 333 7.29
75 438 3.86
75 482 4.46
75 540 7.93
75 584 3.47
76 152 6.12
76 251 5.68
76 263 4.15
76 584 3.95
77 68 7.05
77 506 2.1
77 549 6.01
78 223 6.45
78 234 5.34
78 277 7.08
78 452 4.84
78 571 4.77
79 121 9.48
79 181 5.91
79 199 6.75
79 304 3.15
79 365 4.06
79 478 7.01
79 574 3.84
80 30 3.84
80 154 4.42
80 192 3.42
80 580 5.78
81 156 3.89
81 280 6.49
81 294 5.95
81 393 9.87
82 179 4.88
82 207 5.27
82 506 1.67
82 538 3.5
83 21 5.38
83 34 5.3
83 141 2.58
83 172 8.24
83 330 4.43
83 452 4.93
83 459 3.3
83 479 1.47
84 12 6.07
84 47 6.03
84 142 2.93
84 229 4.57
84 270 5.37
84 408 6.31
84 425 2.96
84 462 7.8
84 588 6.05
84 590 6.74
85 267 4.23
85 330 3.99
85 340 8.04
85 456 4.27
85 486 5.07
86 40 6.04
86 97 5.08
86 133 3.26
86 212 8.45
86 329 6.19
86 434 6.01
86 459 3.88
86 552 6.21
87 14 2.05
87 68 6.97
87 161 7.63
87 329 6.4
87 500 2.03
88 122 2.08
88 183 3.7
88 213 3.19
88 400 6.42
89 18 5.89
89 86 2.92
89 88 3.92
89 145 5.61
89 356 5.45
89 457 4.07
89 531 5.69
90 81 5.33
90 130 5.77
90 318 8.34
90 399 5.6
91 146 7.71
91 150 3.52
91 162 3.59
91 167 3.96
91 176 6.27
91 220 1.7
91 313 4.6
91 359 3.1
91 361 3.25
91 415 8.34
91 495 5.32
91 497 3.69
91 559 7.03
91 560 2.83
92 94 4.82
92 182 7.54
92 209 5.74
92 504 5.51
92 529 5.68
93 2 5.69
93 48 7.26
93 189 3.8
93 213 3.42
93 265 5.38
93 318 8.82
93 566 4.54
93 586 5.9
94 104 1.63
94 127 3.84
94 193 6.58
94 299 6.43
94 311 7.24
94 332 6
94 343 4.51
94 410 3.04
95 117 3.35
95 217 8.22
95 290 0
95 296 4.91
96 82 6.56
96 190 4.43
96 197 3.11
96 429 6.48
96 517 5.52
96 557 3.5
97 110 4.02
97 113 9.71
97 130 5.55
97 141 2.41
97 409 2.87
97 476 9.25
97 488 4.68
97 553 6.76
98 53 5.03
98 79 4.95
98 105 6.47
98 177 6.1
98 231 5.41
98 274 4.64
98 331 3.81
98 411 2.46
98 446 7.53
98 565 6.69
98 569 4.07
99 13 4.45
99 169 7.62
99 178 5.16
99 199 6.52
99 284 4.81
99 562 3.18
100 15 4.96
100 49 5.85
100 236 1.79
100 387 6.12
100 417 4.46
100 476 9.2
100 597 8.61
101 100 4.28
101 167 4.65
101 261 7.24
101 363 5.56
101 452 4.18
101 523 3.84
101 547 4.87
102 84 5.29
102 161 8.01
102 227 4.22
102 264 6.32
102 431 4.67
102 442 5.47
102 485 2.53
103 1 3.86
103 35 5.35
103 70 4.65
103 95 4.44
103 247 2.22
103 356 5.51
103 455 6.44
103 567 6.15
104 31 5.31
104 166 5.43
104 187 2.76
104 274 5.21
104 283 2.38
104 346 5.86
104 358 5.58
104 391 2.14
104 469 6.28
104 499 4.7
104 520 2
104 533 7.54
105 44 1.46
105 80 8.83
105 326 4.86
106 271 4.85
106 397 4.24
106 398 10
106 582 3.32
107 192 3.26
107 220 1.46
107 224 3.93
107 225 4.74
107 383 5.25
107 506 2.07
107 527 4.81
107 542 4.02
107 568 6.27
107 575 3.13
108 22 4.63
108 55 3.35
108 237 6.16
108 251 5.5
108 270 5.09
108 310 3.56
108 484 4.94
108 561 7.34
108 566 3.77
108 585 4.03
109 146 7.95
109 204 2.72
109 273 6.46
109 450 9.02
110 4 5.7
110 80 8.53
110 206 1.41
110 274 4.76
110 316 6.72
110 431 4.69
110 485 2.68
110 514 5.38
110 540 7.9
111 19 5.26
111 156 3.8
111 346 5.29
111 428 9.53
111 468 4.36
112 220 1.39
112 258 2.35
112 281 3.72
112 333 7.29
112 416 7.83
113 93 5
113 120 9.56
113 128 3.19
113 154 4.08
113 314 3.85
113 377 5.97
113 444 4.52
113 517 5.38
113 526 3.31
114 25 4.61
114 58 3.89
114 248 4.91
114 413 9.37
114 539 7.34
114 576 5.33
114 589 2.66
115 27 4.64
115 65 4.91
115 130 4.91
115 453 5.07
115 475 5.49
115 581 8.15
116 71 3.39
116 135 5.91
116 487 4.61
116 500 1.46
116 573 5.95
117 37 3.17
117 287 3.28
117 297 4.14
117 352 6.99
117 528 5.61
117 545 6.25
117 569 3.46
117 575 3.28
118 47 5.65
118 197 3.32
118 283 3.04
118 474 2.49
119 1 4.07
119 41 6.89
119 74 5.95
119 105 6.29
119 124 2.48
119 198 4.97
119 232 1.88
119 252 5.15
119 518 2.33
119 547 4.72
120 102 5.92
120 156 3.93
120 306 5.31
120 309 8.72
120 317 6.61
120 356 5.56
120 483 5.02
120 521 5.12
120 535 1.8
121 141 2.25
121 176 5.74
121 248 5.78
121 297 3.48
121 301 8.17
121 422 3.61
121 432 4.96
121 522 4.19
121 578 5.44
122 45 5.38
122 185 7.22
122 236 1.88
122 254 6.49
122 360 0.7
122 378 5.55
122 498 3.55
122 562 2.66
123 26 3.95
123 181 5.69
123 326 4.63
123 337 3.94
123 401 1.26
123 527 5.31
124 91 6.88
124 92 2.51
124 138 5.22
124 229 5.2
124 270 4.99
124 349 3.1
124 381 4.35
124 490 6.4
124 583 3.94
125 16 5.65
125 84 4.71
125 150 4.23
125 319 5.18
125 327 5.18
125 395 3.06
125 558 4.6
126 34 5.25
126 62 4.46
126 77 3.4
126 118 7.42
126 131 3.36
126 369 5.71
126 485 2.55
126 538 4.14
126 563 6.99
127 71 3.92
127 157 4.81
127 159 1.31
127 181 6.29
127 204 2.89
127 217 8.18
128 125 0
128 184 5.03
128 269 3.96
128 348 6.8
128 573 6.04
128 599 5.66
129 63 2.13
129 227 3.89
129 245 3.74
129 275 8.43
129 315 1.96
129 338 3.58
129 401 1.9
129 427 3.92
129 498 2.93
129 515 6.04
129 598 7.91
130 57 7.61
130 273 6.28
130 345 5.71
130 469 6.74
130 508 1.33
131 203 4.85
131 242 6.25
131 245 4.22
131 248 5.71
131 300 6.7
131 339 4.55
131 364 2.69
131 375 5.95
131 514 5
132 50 3.59
132 73 3.38
132 130 5.06
132 275 9.02
132 358 5.76
132 514 5.24
133 30 3.43
133 66 7.62
133 82 6.37
133 241 2.59
133 298 0.18
133 307 4.07
133 385 7.2
133 418 1.5
133 450 8.74
133 497 3.19
134 92 1.85
134 148 8.13
134 285 7.27
134 445 3.66
135 90 1.57
135 128 3.95
135 186 3.46
135 596 6.15
136 144 8.06
136 210 9.66
136 219 0.91
136 239 6.5
136 310 4.2
136 342 3.9
136 510 6.89
136 582 3.34
137 145 5.48
137 279 1.28
137 293 6.58
137 323 6.29
137 331 4.28
137 335 1.83
137 440 3.53
137 452 4.6
138 35 6.07
138 76 5.01
138 163 4.91
138 245 3.85
138 362 4.29
138 555 7.11
139 3 5.76
139 12 6.23
139 39 2.19
139 143 3.95
139 197 3.33
139 266 7.14
139 478 6.79
139 509 2.84
140 68 6.3
140 112 4.71
140 295 7.09
140 401 1.24
140 431 4.25
140 593 3.81
141 6 5.23
141 17 5.79
141 42 7.44
141 222 2.7
141 366 3.66
141 407 4.69
141 437 3.92
141 451 4.02
142 74 5.42
142 147 4.51
142 217 8.01
142 368 7.15
142 397 5.07
142 486 5.04
143 112 4.78
143 398 9.41
143 459 3.1
143 511 0.29
144 36 2.27
144 59 6.16
144 103 1.16
144 129 5.31
144 288 3.48
144 300 7.16
144 399 5.68
144 412 5.26
145 4 5.16
145 93 5.01
145 116 4.87
145 153 5.21
145 418 2.17
145 597 8.04
146 39 2.81
146 72 8.28
146 81 6.07
146 226 5.41
146 250 3.97
146 391 1.63
146 556 4.16
147 8 6.19
147 144 8.38
147 165 5.02
147 226 5.47
147 306 5.2
147 312 5.81
147 386 1.29
147 409 2.62
147 426 6.17
147 593 4.38
148 56 3.21
148 224 3.8
148 257 7.64
148 433 4.74
148 509 2.43
148 592 1.01
149 3 6.35
149 351 5.02
149 379 7.04
149 450 9.09
149 534 2.91
