Seed: 701255182
Researcher: 200
Papers: 800
Edges: 2120
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
40 774 4.49
41 59 4.94
41 64 3.15
41 112 8.17
41 159 5.33
41 230 6.46
41 253 5.12
41 310 5.56
41 425 4.25
41 521 6.59
41 558 3.46
41 683 1.45
41 685 1.14
41 698 7.91
42 0 7.73
42 373 4.31
42 414 0.58
42 431 5.92
42 584 5.43
42 616 5.23
42 698 7.45
42 739 9.02
43 36 1.3
43 57 3.08
43 137 5.2
43 504 2.39
43 517 6.92
43 573 3.41
43 622 9.2
43 649 7.67
43 678 6.35
44 1 6
44 16 6.31
44 23 3.17
44 35 6.18
44 324 8.91
44 383 6.27
44 477 3
44 777 7.55
45 98 6.87
45 131 3.05
45 175 2.72
45 294 6.55
45 331 3.26
45 387 4.68
45 513 5.84
45 629 3.15
45 677 4.83
46 54 3.51
46 114 5.78
46 256 3.5
46 370 5.19
46 426 6.25
46 552 1.04
46 675 6.03
46 786 7.52
47 149 7.63
47 352 5.67
47 367 6.88
47 526 3.19
47 528 6.12
47 651 6.66
47 659 9.07
47 693 6.51
47 711 5.8
48 63 4.68
48 151 7.34
48 296 4.35
48 297 6.79
48 316 4.58
48 336 3.91
48 391 4.74
48 406 4.51
48 421 3.84
48 457 5.28
48 572 4.63
48 606 3.91
48 670 4.11
48 797 3.58
49 17 4.11
49 30 3.15
49 224 3.34
49 349 4.92
49 411 3.62
49 508 2.57
49 513 5.91
49 664 4.83
49 714 0.4
49 718 3.4
49 781 5.34
50 113 4.05
50 127 8.04
50 176 2.56
50 213 2.81
50 345 4.06
50 401 3.56
50 422 4.01
50 539 5.02
50 691 3.83
51 25 8.83
51 30 3.21
51 36 1.73
51 68 2.44
51 85 1.24
51 115 4.77
51 141 3.29
51 169 1.26
51 272 8.34
51 309 4.16
51 343 4.27
51 463 4.52
51 656 4.83
51 727 1.05
51 757 2.89
52 107 6.74
52 465 5.68
52 533 3.54
52 541 4.68
52 642 8.47
52 647 7.56
52 651 6.28
52 675 6.32
52 739 9.42
53 55 8.03
53 61 5.75
53 249 7.01
53 270 7.44
53 339 4.83
53 438 2.23
53 452 8.12
53 497 1.56
53 550 3.47
54 22 6.15
54 26 4.59
54 114 6.05
54 116 1.76
54 314 7.79
54 329 2.67
54 400 7.41
54 496 4.71
54 621 3.75
54 663 4.82
54 687 3.25
54 746 4.83
55 47 4.95
55 57 3.13
55 59 4.86
55 70 2.64
55 156 2.74
55 440 4.14
55 648 7.26
55 755 7.05
55 763 4.52
56 28 3.87
56 147 3.77
56 337 3.84
56 400 8.2
56 416 6.71
56 547 4.25
56 569 9.45
56 743 6.61
57 14 4.76
57 15 3.38
57 147 3.68
57 227 4.64
57 242 4.53
57 305 4.97
57 343 3.94
57 375 3.23
57 525 5.8
57 584 5.52
57 608 4.91
57 767 6.43
57 791 4.66
58 122 2.39
58 282 3.42
58 548 7.71
58 567 1.34
58 635 4.79
58 652 5.62
58 731 8.49
58 754 4.98
59 132 4.68
59 261 5.48
59 269 7.18
59 394 8.79
59 743 5.66
60 248 6.63
60 289 4.46
60 344 10
60 455 5.73
60 568 5.2
60 597 6.8
60 687 3.07
60 691 3.62
60 723 1.18
60 732 3.84
60 755 6.72
61 11 2.57
61 14 3.9
61 48 6.42
61 152 4.24
61 161 6.05
61 180 5.72
61 307 4.43
61 331 3.66
61 334 4.34
61 367 6.67
61 554 1.37
61 580 7.61
61 592 5.9
61 712 5.57
61 758 4.84
62 3 7.5
62 202 6.68
62 211 5.03
62 217 1.99
62 234 6.48
62 363 8.24
62 420 6.87
62 573 2.67
62 619 5.25
62 628 9.77
63 12 4.1
63 53 5.14
63 217 1.96
63 224 3.99
63 238 4.86
63 325 5.67
63 421 4.16
63 435 7.37
63 460 3.29
63 486 5.9
63 521 7.09
63 540 3.58
63 684 7.28
63 758 4.17
63 780 4.54
64 215 4.95
64 274 2.37
64 310 6.18
64 322 1.85
64 337 3.48
64 351 6.17
64 461 4.94
64 601 7.62
64 673 7.45
64 698 7.74
64 775 2.91
65 76 0
65 121 2.92
65 304 4.94
65 410 5.43
65 530 4.87
65 561 3.78
65 582 8.55
65 683 1.84
65 687 2.51
65 713 2.56
66 5 3.83
66 84 6.1
66 290 2.25
66 358 3.92
66 375 3.83
66 379 6.73
66 511 0.88
66 611 3.84
66 794 7.84
67 13 3.97
67 60 3.14
67 117 4.36
67 176 2.86
67 256 3.67
67 389 2.89
67 421 3.67
67 466 4.8
67 617 3.81
67 717 5.98
68 131 2.48
68 144 3.96
68 171 6.06
68 251 0.39
68 311 4.54
68 401 3.15
68 506 5.83
68 598 4.64
68 654 2.43
68 715 3.17
69 38 8.15
69 42 5.82
69 60 3.63
69 92 4.16
69 260 4.25
69 262 7.71
69 344 9.45
69 403 5.89
69 448 4.96
69 464 6.16
69 792 7.63
70 124 2.1
70 136 3.28
70 163 8.8
70 170 5.18
70 178 5.01
70 226 3.73
70 284 5.74
70 306 4.47
70 313 2.62
70 371 9.76
70 393 0.03
70 399 3.56
70 487 7.78
70 654 2.28
70 781 5.35
71 11 2.55
71 18 4.22
71 100 5.83
71 136 3.18
71 236 5.14
71 316 4.48
71 363 8.41
71 383 5.59
71 413 5.87
71 527 5.18
71 639 6.33
71 664 4.42
71 732 4.1
71 748 4.98
71 764 3.38
72 79 2.61
72 138 3.24
72 149 7.41
72 172 6.12
72 176 2.21
72 192 2.9
72 221 5.25
72 273 4.92
72 309 4.6
72 383 6.3
72 419 5.67
72 533 2.72
72 644 3.37
72 772 1.74
73 55 7.83
73 56 3.76
73 122 3.06
73 245 2.84
73 349 4.95
73 417 5.64
73 452 8.73
73 533 3.18
74 77 9.03
74 265 4.12
74 267 2.55
74 386 10
74 450 4.1
74 506 6.05
74 566 3.03
74 676 6.06
74 703 5.97
74 755 6.63
75 110 4.22
75 180 5.78
75 235 1.57
75 292 6.42
75 335 3.26
75 354 3.33
75 427 3.92
75 665 0
76 65 6.01
76 440 4
76 458 8.6
76 510 3.77
76 545 5.27
76 565 0.91
76 573 2.94
76 593 2.54
76 665 0
76 709 5.91
76 797 4.1
77 66 7.28
77 129 1.68
77 152 4.31
77 168 4.73
77 236 5.3
77 293 5.22
77 408 8.84
77 441 4.88
77 506 5.9
77 523 5.89
77 622 9.05
78 56 4.44
78 121 2.63
78 165 4.22
78 179 4.49
78 459 5.31
78 493 3.3
78 549 3.37
78 570 7.3
78 586 7.03
78 616 4.5
78 649 6.88
78 766 6.31
79 52 3.35
79 92 4.63
79 104 3.33
79 278 6.81
79 358 3.68
79 385 2.31
79 450 4.1
79 642 9.12
79 703 6.49
80 32 5.36
80 63 4.21
80 166 3.96
80 167 6.73
80 194 5.62
80 198 6.59
80 244 2.43
80 291 2.84
80 570 7.55
80 681 9.36
80 689 6.7
80 776 4.66
81 118 8.89
81 133 5.69
81 177 3.87
81 185 4.52
81 370 4.54
81 481 8.4
81 539 5.01
81 685 0.64
81 709 6.27
81 740 6.4
82 10 5.76
82 107 7.57
82 251 0.64
82 278 6.9
82 299 5.94
82 325 6.08
82 462 6.55
82 468 0.33
82 489 7.38
82 530 5.17
82 650 4.13
82 733 5.95
83 15 2.61
83 155 2.39
83 167 6.66
83 229 4.68
83 275 4.18
83 337 4.07
83 521 6.58
83 551 5.67
83 555 4.99
83 621 3.16
83 661 4.51
84 13 4.56
84 25 8.61
84 137 4.62
84 183 3.39
84 540 2.89
84 727 1.1
85 20 5.36
85 148 2
85 191 3.9
85 423 4.78
85 491 1.84
85 515 5.02
85 608 4.79
85 674 2.16
85 750 2.72
86 29 5.75
86 88 5.55
86 193 5.78
86 328 4.74
86 355 5.95
86 478 4.57
86 513 6.08
86 602 4.9
86 620 9.97
86 786 7.67
87 10 6.53
87 27 5.65
87 100 5.78
87 124 1.69
87 196 8.49
87 198 6.47
87 219 5.37
87 282 3.74
87 357 8.4
87 435 7.5
87 491 2.53
87 568 4.87
87 629 3.54
87 631 5.3
87 797 4.16
88 61 5.53
88 68 2.93
88 108 7.66
88 193 5.55
88 357 8.36
88 596 4.31
89 35 5.67
89 85 1.55
89 89 4.15
89 112 7.78
89 214 2.28
89 216 5.2
89 374 3.59
89 444 6.44
89 579 3.45
89 609 9.76
89 689 6.95
89 703 6.07
89 798 6.28
90 81 5.39
90 83 1.25
90 190 1.01
90 276 5.04
90 364 8.02
90 545 4.72
90 553 7.88
90 563 6.06
90 572 4.5
90 632 2.02
90 714 0.85
90 751 4.16
91 6 5.71
91 26 4.86
91 76 0.66
91 83 1.83
91 96 3.89
91 180 5.74
91 220 7.31
91 247 5.06
91 385 2.53
91 411 3.41
91 442 1.98
91 503 2.04
91 580 8.46
91 668 6.6
91 789 5.65
92 116 1.7
92 249 7.42
92 254 4.16
92 263 1.46
92 455 4.91
92 574 0.84
92 613 4.27
92 657 4.33
92 785 4.95
93 28 4.05
93 66 7.34
93 201 9.04
93 202 6.74
93 267 2.53
93 287 6.41
93 327 2.12
93 417 5.84
93 484 3.18
93 502 3.93
93 517 6.62
93 678 6.19
93 702 7.54
93 735 3.64
93 755 6.94
94 5 3.17
94 7 2.3
94 61 6.09
94 166 3.34
94 300 6.66
94 309 4.79
94 386 9.35
94 439 1.41
94 468 0.18
94 470 1.98
94 783 4.04
94 794 7.39
95 86 3.88
95 120 6.67
95 241 6.55
95 246 3.53
95 345 3.95
95 460 3.34
95 621 2.96
95 629 4.03
95 691 3.44
95 702 7.21
95 728 5.65
96 9 6.83
96 58 8.87
96 70 2.13
96 152 4.28
96 160 7.18
96 209 5.93
96 251 0.72
96 305 5.06
96 361 8.32
96 454 4.45
96 534 6.7
96 683 1.31
97 102 2.77
97 107 7.08
97 146 2.22
97 151 7.25
97 292 6.41
97 488 7.52
97 564 7.19
97 576 4.81
97 779 3.04
98 55 8.23
98 96 4.34
98 108 7.63
98 208 4.95
98 225 3.92
98 255 2.94
98 398 4.58
98 405 7.5
98 499 6.94
98 630 4.05
98 689 7.03
98 696 6.49
98 701 4.65
99 64 4.02
99 140 4.22
99 190 1.66
99 218 1.08
99 224 3.47
99 264 8.23
99 375 3.06
99 443 5.96
99 644 3.72
99 666 5.67
99 732 3.63
99 753 4.07
100 5 3.16
100 42 5.07
100 230 5.69
100 237 7.29
100 341 6.06
100 548 8.1
100 581 4.55
100 690 3.77
101 44 1.9
101 66 7.1
101 270 7.17
101 302 5.74
101 557 2.9
101 644 3.2
102 68 3.25
102 103 8.19
102 114 6.04
102 152 4.38
102 166 3.7
102 197 5.01
102 230 5.98
102 238 5.33
102 388 8.34
102 421 3.9
102 479 4.99
102 499 6.66
102 615 3.7
102 765 1.51
102 792 7.96
103 219 5.13
103 235 1.99
103 245 2.33
103 257 8.06
103 436 8.41
103 437 6.12
103 482 5.7
103 540 3.17
103 571 4.8
103 615 3.78
103 642 9.24
103 656 4.81
103 700 5.77
103 704 4.92
103 775 3.31
104 22 5.62
104 94 8.03
104 175 2.63
104 296 3.9
104 504 2.14
104 543 2.73
104 557 2.9
104 578 5.22
104 605 5.32
105 257 7.59
105 259 6.88
105 340 0.8
105 342 5.27
105 372 3.44
105 565 0.98
105 593 2.2
105 799 4.99
106 35 5.96
106 120 6.97
106 222 4.17
106 258 1.53
106 301 1.88
106 507 8.57
106 704 5.1
106 785 4.66
107 126 3.68
107 142 6.87
107 170 5.87
107 200 8.66
107 421 3.43
107 469 4.22
107 655 4.84
107 754 5.15
108 4 3.82
108 24 4.12
108 134 5.55
108 187 7.31
108 188 6.18
108 326 6.25
108 459 4.85
108 469 4.34
108 526 3.5
108 597 6.93
108 729 4.55
108 744 1.32
108 788 7.07
109 50 9.34
109 229 4.08
109 259 7.27
109 287 5.89
109 380 2.68
109 414 0.77
109 484 3.18
109 517 6.42
109 559 4.07
109 692 4.79
109 728 5.52
110 7 2.07
110 71 6.38
110 305 5.04
110 332 6.45
110 338 4.66
110 372 2.87
110 508 2.84
110 512 5.57
110 657 4.95
110 689 7
110 755 6.73
110 765 1.74
111 150 3.5
111 167 7.52
111 185 5.15
111 220 7.12
111 286 6.42
111 396 2.66
111 438 2.9
111 463 5.01
111 546 4.77
111 613 4.4
111 642 8.45
111 671 7.01
111 691 3.34
111 719 3.4
111 780 4.4
112 84 5.53
112 110 4.19
112 111 5.14
112 115 4.83
112 350 4.48
112 540 3.45
112 667 9.26
112 777 7.9
113 78 3.91
113 115 5.21
113 225 4.2
113 259 6.96
113 336 3.43
113 368 3.89
113 469 3.76
113 581 4.38
113 611 3.1
113 784 3.12
114 43 5.92
114 45 3.98
114 51 7.61
114 291 3.23
114 531 5.71
114 583 5.71
114 606 4.42
115 184 4.14
115 277 3
115 481 7.71
115 503 1.82
115 507 9.09
115 544 3.8
115 613 4.59
115 671 7.38
116 91 2.19
116 230 6.31
116 315 7.04
116 341 5.8
116 454 4.96
116 550 3.42
116 579 3.59
116 717 6.2
117 48 5.95
117 67 7.16
117 284 5.5
117 498 6.55
117 505 6
117 596 4.98
117 633 4.97
117 703 6.01
117 758 4.21
117 767 6.72
117 787 2.33
118 90 0.73
118 119 5.22
118 233 6.6
118 267 2.84
118 465 5.82
118 480 5.09
118 503 2.6
118 618 2.11
118 665 0.08
118 759 0.03
118 796 5.08
119 9 6.54
119 158 5.42
119 186 2.94
119 267 2.28
119 420 7.1
119 445 5.11
119 520 4.66
119 528 5.84
119 531 5.75
119 533 2.85
119 618 2.37
119 666 5.39
119 780 4.63
120 19 3.53
120 100 5.63
120 352 4.99
120 441 5.1
120 458 8.34
120 477 3.3
120 499 7.37
120 541 5.22
120 542 4.94
120 567 1.61
120 669 3.44
120 772 2.04
120 782 4.32
121 8 5.45
121 52 3.46
121 82 5.81
121 248 6.48
121 320 5.44
121 454 5.28
121 576 4.09
121 675 5.73
121 681 9.78
121 708 7.51
121 777 7.37
122 46 6.91
122 183 3.59
122 187 6.91
122 188 6.04
122 282 3.45
122 402 6.58
122 420 6.9
122 509 3.14
122 511 0.78
122 620 10
122 622 8.61
123 31 5.6
123 106 4.97
123 212 4.17
123 311 4.94
123 358 3.66
123 377 6.57
123 410 6.19
123 434 3.53
123 510 3.96
123 575 4.6
123 632 2.04
123 794 7.56
124 12 4.5
124 83 1.24
124 128 5.85
124 255 3.1
124 287 6.05
124 343 3.7
124 347 4.44
124 360 5.23
124 455 4.89
124 471 5.77
124 509 3.65
124 592 6.44
124 679 5.14
125 8 5.51
125 30 3.35
125 99 5.74
125 193 6.43
125 203 3.21
125 277 3.52
125 310 6
125 501 0.89
125 560 1.6
125 687 2.57
125 701 4.6
125 705 3.24
125 754 5.72
125 769 3.83
125 779 2.89
126 90 0.62
126 121 2.98
126 169 1
126 180 5.32
126 298 8.85
126 477 3.12
126 536 7.57
126 602 4.86
126 664 4.23
126 719 2.72
126 747 5.95
127 55 7.75
127 204 7.42
127 222 4.72
127 230 6.43
127 232 0
127 352 4.87
127 376 5.55
127 535 2.75
127 738 5.03
127 761 8.28
127 799 4.3
128 263 2.31
128 304 4.53
128 327 1.94
128 414 1.1
128 436 7.86
128 608 5.06
128 737 6.76
128 739 9.43
129 41 6.94
129 48 6.21
129 67 7.66
129 90 1.43
129 303 6.14
129 378 4.46
129 448 5.19
129 633 4.37
129 693 6.14
129 751 4.3
129 775 3.53
129 796 4.91
130 6 5.9
130 130 7.42
130 207 7.72
130 232 0.51
130 291 2.89
130 561 3.67
130 563 5.96
130 720 7.45
130 768 7.51
130 790 3.52
131 39 2.69
131 49 3.85
131 64 3.21
131 199 2.16
131 206 2.71
131 215 5.23
131 277 3.46
131 316 4.95
131 381 4.21
131 495 5.06
131 502 4.27
132 31 5.11
132 45 3.79
132 56 4.39
132 76 0.19
132 77 9.02
132 213 2.43
132 359 6.61
132 390 7.97
132 397 7.98
132 711 6.37
132 786 7.7
133 1 6.2
133 3 7.65
133 24 3.48
133 82 5.38
133 146 2.63
133 190 1.23
133 193 6.06
133 221 5.45
133 262 6.97
133 316 5.04
133 326 6.46
133 384 2.4
133 399 3.22
133 492 6.73
133 551 5.85
134 107 6.77
134 204 7.97
134 224 3.69
134 230 5.73
134 361 7.59
134 482 5.7
134 643 2.95
134 654 1.83
134 770 5.94
134 791 4.52
135 70 2.61
135 91 2.71
135 170 5.32
135 491 2.59
135 500 5.85
135 582 8.53
135 750 2.8
135 762 3.66
135 766 6.05
135 768 7.95
136 33 5.13
136 71 7.24
136 94 8.34
136 147 3.48
136 199 2.46
136 364 7.59
136 365 3.16
136 476 4.81
136 524 4.6
136 531 5.64
136 536 8.03
136 546 5.3
136 667 8.95
136 681 9.5
136 773 5.8
137 118 8.94
137 120 6.68
137 205 4.53
137 247 6.04
137 283 1.45
137 286 5.75
137 296 4.47
137 362 7.16
137 485 4.68
137 742 5.31
138 7 2.04
138 123 5.63
138 238 5.24
138 346 4.25
138 599 5.13
138 631 4.63
138 680 4.79
138 733 5.36
139 267 2.15
139 285 5.14
139 325 6.11
139 415 4.21
139 439 1.16
139 455 4.84
139 474 5.27
139 543 3.2
139 656 5.6
139 687 3.12
140 70 3.05
140 263 2.2
140 453 6.23
140 504 2.03
140 584 5.13
140 623 3.98
140 626 3.78
141 150 4.14
141 219 4.64
141 226 4.09
141 256 3.29
141 451 4.21
141 714 0.42
142 109 6.7
142 157 9.06
142 223 6.26
142 353 3.33
142 486 5.56
142 531 5.62
142 589 6.84
143 278 6.65
143 325 6.26
143 391 4.61
143 426 6.33
143 483 7.29
143 505 5.61
143 531 5.52
143 601 8.08
143 603 5.91
143 678 6.87
143 685 1.49
143 730 6.37
143 742 5.93
143 799 4.48
144 101 3.88
144 117 4.29
144 207 7.9
144 230 6.3
144 322 1.09
144 348 6.8
144 447 5.14
144 478 4.33
144 509 3.41
144 707 6.14
144 713 2.48
145 0 7.71
145 14 4.02
145 163 9.37
145 251 0.19
145 265 3.57
145 286 6.05
145 320 4.8
145 351 6.77
145 519 4.17
145 623 3.7
145 788 7.04
146 29 6.08
146 164 5.28
146 464 6.77
146 490 3.43
146 579 3.52
146 619 5.65
147 1 5.7
147 17 4.05
147 79 2.2
147 115 4.71
147 218 1.18
147 234 6.8
147 357 7.99
147 584 5.35
147 652 5.4
147 678 6.96
147 705 2.93
147 762 2.95
148 40 1.98
148 54 3.52
148 89 3.49
148 97 7.05
148 158 5.17
148 168 5.05
148 410 6.21
148 413 5.49
148 497 1.35
148 608 5.68
149 244 2.53
149 307 4.38
149 425 4.57
149 495 5.52
149 541 5.26
149 584 5.68
149 696 7.27
149 765 2.27
150 1 5.7
150 22 6.2
150 40 2.48
150 78 4.26
150 324 8.64
150 350 4.83
150 355 5.26
150 473 4.11
150 477 3.16
150 486 6.38
150 520 4.36
150 664 4.31
150 673 7.32
150 710 5.59
150 761 8.69
151 33 5.05
151 144 3.45
151 334 4.45
151 421 4.13
151 442 2.21
151 487 7.79
151 577 6.34
151 594 2.24
151 595 7.85
151 610 5.91
151 636 8.39
151 706 7.21
151 715 3.02
152 71 6.62
152 94 8.8
152 263 2.13
152 545 5.2
152 583 4.94
152 680 4.35
152 696 6.36
153 58 8.92
153 63 4.78
153 74 7.72
153 132 4.32
153 190 1.8
153 243 6.61
153 256 2.95
153 258 0.82
153 270 6.99
153 284 6.44
153 418 5.7
153 492 7.02
153 732 4.27
153 765 1.75
153 790 3.34
154 36 1.87
154 80 6
154 125 4.25
154 356 6.04
154 376 5.63
154 644 3.84
154 692 4.85
154 732 3.72
154 788 6.88
155 149 7.69
155 255 3.62
155 369 4.34
155 384 2.42
155 466 4.47
155 610 6.03
155 634 3.81
155 677 4.53
155 696 6.63
155 722 4.35
156 283 0.87
156 441 5.59
156 452 8.59
156 460 3.78
156 507 8.66
156 580 8.27
156 621 3.45
156 623 3.83
156 695 5.39
156 738 5.24
157 1 6.42
157 115 4.64
157 301 1.72
157 327 1.94
157 342 4.74
157 479 4.5
157 506 5.99
157 744 1.12
157 779 3.41
158 2 5.58
158 99 5.59
158 175 2.64
158 276 5.01
158 357 8.34
158 360 5.59
158 398 4.42
158 492 6.99
158 726 6.7
158 748 5.16
158 786 7.21
159 82 5.67
159 157 8.26
159 167 6.7
159 325 5.82
159 406 4.5
159 450 4.24
159 451 3.63
159 533 2.98
159 660 7.81
159 678 6.72
159 697 8.83
159 704 5.13
159 728 5.65
160 166 3.61
160 379 5.92
160 395 3.08
160 464 6.14
160 515 5
160 648 8.04
160 675 6.05
160 694 5.37
160 742 6.2
161 4 3.96
161 113 3.46
161 197 5
161 206 3.44
161 409 5.84
161 522 2.56
161 550 3.83
161 612 8.54
161 620 10
161 702 7.22
161 710 6.22
161 746 4.98
162 123 5.26
162 138 2.89
162 414 1.04
162 587 5.68
162 623 3.48
162 649 7.06
162 792 8.19
162 793 8.25
163 57 2.41
163 380 2.82
163 400 8.1
163 434 3.31
163 507 8.44
163 581 4.56
