Seed: 661763464
Researcher: 50
Papers: 400
Edges: 610
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 125
45 120 5.65
45 211 9.04
45 217 2.98
45 262 4.76
45 296 4.94
45 319 7.54
45 343 3.54
45 387 6.35
46 11 4.42
46 98 5.33
46 170 4
46 192 3.14
46 194 5.12
46 215 6.19
46 244 6.35
46 254 6.71
46 274 4.37
46 280 6.04
46 321 5.63
46 325 5.39
46 351 7.52
46 376 2.7
46 388 4.76
47 34 3.58
47 53 3.99
47 132 4.85
47 140 4.83
47 164 6.61
47 210 3.32
47 238 5.5
47 265 2.29
47 301 0.95
47 323 7.56
47 337 6.26
47 386 6.14
47 399 4.08
48 0 3.48
48 10 9.55
48 87 6.49
48 98 5.36
48 144 4.52
48 159 6.66
48 182 9.16
48 256 6.58
48 312 3.63
48 389 9.44
48 398 2.82
49 26 4.89
49 48 6.63
49 76 5.22
49 110 1.95
49 213 7.68
49 229 0.75
49 246 6.15
49 250 5.76
49 287 4.23
49 312 3.56
49 397 5.72
