Seed: 1796335013
Researcher: 50
Papers: 600
Edges: 734
RDensity: 0.9
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 125
32 148 7.71
32 231 3.64
32 457 3.62
32 491 5.73
32 499 5.09
32 552 7.3
33 20 3.22
33 137 7.16
33 156 5.65
33 159 2.26
33 238 5.69
33 262 7.41
33 263 5.38
33 266 4.31
33 282 6.2
33 286 5.93
33 362 3.08
33 405 3.69
33 492 4.29
33 520 4.02
33 529 2.22
34 60 1.49
34 80 6.42
34 93 4
34 116 4.73
34 198 6.45
34 217 8.27
34 252 6.66
34 253 8
34 254 1.3
34 259 4.04
34 319 2.89
34 342 6.04
34 451 1.86
34 521 6.65
34 547 4.25
35 98 4.11
35 212 3.37
35 225 5.32
35 243 5.39
35 246 5.86
35 275 6.2
35 309 5.83
35 338 5.01
35 391 5.13
35 407 3.14
35 423 4.41
35 449 6.07
35 475 3.02
35 543 3.2
35 586 5.82
36 77 3.85
36 216 6.45
36 239 5.76
36 275 6.81
36 278 4
36 361 8.44
36 387 3.01
36 425 8.34
36 444 6.92
36 447 5.94
36 451 1.27
36 497 3.84
36 499 4.6
36 513 4.64
36 555 4.02
37 53 4.19
37 64 2.4
37 82 6.88
37 118 5.79
37 199 7.29
37 215 6.18
37 303 7.23
37 341 3.18
37 379 3.77
37 383 3.11
37 396 8.06
37 430 5.78
37 446 3.61
37 558 5.86
37 562 5.14
38 81 3.9
38 107 5.56
38 120 4.44
38 140 6.11
38 245 8.46
38 296 8.47
38 305 9.55
38 359 3.37
38 366 4.88
38 369 3.14
38 386 5.91
38 398 3.58
38 483 4.96
38 500 4.03
38 530 4.91
39 65 2.87
39 68 4.25
39 75 4.8
39 78 3.84
39 152 2.92
39 169 5.41
39 188 2.89
39 328 3.66
39 332 5.3
39 354 5.24
39 364 2.38
39 499 4.66
39 516 1.79
39 568 5.37
39 579 3.28
40 8 3.72
40 109 1
40 119 2.96
40 145 5.14
40 249 3.43
40 281 2.19
40 366 4.92
40 386 5.7
40 397 6.25
40 436 2.97
40 449 6.11
40 463 3.32
40 490 7.47
40 537 6.83
40 552 6.97
41 8 3.37
41 102 7.24
41 114 8.76
41 200 2.94
41 301 3.95
41 309 5.76
41 317 3.39
41 349 3.08
41 384 6.3
41 449 5.47
41 450 9.48
41 556 2.62
41 561 6.13
42 59 5.95
42 85 1.92
42 109 1
42 131 8.77
42 150 4.5
42 194 1.48
42 308 7.03
42 348 3.46
42 371 1.43
42 384 6.08
42 410 5.42
42 427 5.87
42 429 6.49
42 467 3.12
42 474 4.82
43 30 9.75
43 52 1.73
43 125 5.49
43 167 7.53
43 181 4.76
43 205 5.43
43 208 1.15
43 285 6.94
43 346 6.75
43 383 3.88
43 486 3.19
43 552 7.07
43 577 0.4
43 583 2.03
43 598 2.17
44 45 4.74
44 99 4.8
44 127 4.97
44 135 3.54
44 153 5.79
44 161 7.14
44 197 3.78
44 218 5.75
44 269 4.43
44 280 3.89
44 392 6.01
44 472 8.6
44 515 7.04
44 554 2.53
44 587 7.08
45 38 6.31
45 144 3.95
45 162 4.47
45 175 5.8
45 184 4.66
45 187 2.23
45 237 4.88
45 261 1.48
45 267 4.9
45 281 2.81
45 340 3.68
45 480 5.27
45 482 2.44
45 518 3.33
45 584 8.43
46 4 6.07
46 70 4.3
46 189 5.97
46 201 7.5
46 207 4.79
46 211 3.91
46 271 9.5
46 305 9.28
46 331 6.49
46 389 5.41
46 481 4.96
46 489 3.31
46 549 5.52
46 551 5.38
46 577 0.37
47 3 4.37
47 23 5.01
47 32 5.37
47 91 2.93
47 231 4.26
47 257 7.03
47 274 6.7
47 314 4.21
47 377 6.14
47 391 5.57
47 415 4.68
47 442 7.77
47 506 5.03
47 559 3.88
47 576 1.49
48 28 6.02
48 72 6.45
48 74 4.51
48 117 7.31
48 132 4.56
48 160 2.13
48 192 4.55
48 268 4.82
48 305 9.57
48 317 4.04
48 434 1.49
48 473 2.92
48 499 5.04
48 512 3.42
48 555 4.4
49 24 6.93
49 73 7.54
49 110 4.19
49 133 5.03
49 138 6.7
49 224 4.29
49 278 3.26
49 296 8.5
49 306 7.62
49 310 4.18
49 358 3.04
49 372 1.6
49 384 5.44
49 386 6.03
49 469 6.6
