Seed: 3451307308
Researcher: 200
Papers: 1600
Edges: 2440
RDensity: 0.6
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
11 1383 5.63
11 1491 4.97
11 1560 4.89
12 106 1.9
12 167 7.18
12 272 3.64
12 330 3.12
12 402 5.66
12 555 5.02
12 857 2.57
12 1014 4.46
12 1071 4.13
12 1264 2.07
12 1271 4.63
12 1316 5.64
12 1374 5.52
12 1463 1.94
13 50 8.38
13 105 4.32
13 173 3.71
13 247 7.78
13 291 4.74
13 395 4.7
13 425 6.51
13 674 3.69
13 1023 4.74
13 1094 4.75
13 1100 3.37
13 1357 4.36
14 67 4.93
14 735 5.42
14 830 5.01
14 1185 6.6
14 1223 4.04
14 1237 6.37
14 1421 7
15 126 4.28
15 195 3.58
15 291 4.49
15 440 4.88
15 645 3.35
15 660 5.09
15 1011 5.48
15 1385 6.43
15 1563 6.49
16 12 4.49
16 34 5.26
16 176 3.76
16 229 5.95
16 381 4.42
16 633 3.86
16 636 1.99
16 768 0.01
16 1108 4.68
16 1373 2.61
17 154 8.61
17 290 1.84
17 728 7.63
17 741 5.7
17 756 7.71
17 1072 7.13
17 1175 7.18
17 1383 5.97
17 1454 2.5
18 31 6.23
18 165 8.26
18 477 3.66
18 783 8.31
18 907 5.3
18 1091 4.92
18 1114 4.72
18 1412 5.07
19 127 7.6
19 341 1.74
19 409 2.08
19 479 1.61
19 624 3.98
19 647 6
19 938 5.76
19 1009 3.88
19 1138 6.03
19 1167 6.03
19 1231 6.18
19 1255 4.59
19 1431 1.94
19 1518 1.97
20 62 2.56
20 152 2.25
20 168 6.26
20 335 4.38
20 518 4.74
20 556 3.3
20 586 7.52
20 599 5.2
20 896 8.58
20 951 5.06
20 1265 5.08
20 1274 4.59
20 1351 7.67
20 1542 3.22
20 1579 5.29
21 4 2
21 468 4.4
21 472 3.55
21 896 8.52
21 942 5.57
21 992 5.65
21 1001 4.52
21 1033 2.92
21 1117 5.89
21 1133 5.25
21 1217 5.17
21 1248 5.91
21 1301 4.3
21 1469 8.15
22 24 4.19
22 174 6.9
22 246 4.05
22 274 6.97
22 460 5.03
22 489 4.57
22 495 5.92
22 616 4.86
22 731 6.59
22 806 9.19
22 849 6.97
22 903 3.12
22 954 3.62
22 1383 6.03
23 16 6.4
23 33 6.72
23 185 9.68
23 276 4.34
23 296 5.44
23 339 7.54
23 469 8.11
23 490 6.43
23 523 2.11
23 849 6.93
23 926 7.07
23 1085 2.01
23 1356 3.77
23 1446 5.52
23 1584 6.9
24 61 6.69
24 68 7.71
24 195 3.47
24 348 4.95
24 415 5.01
24 823 4.1
24 927 3.67
24 930 2.56
24 1080 6.8
24 1356 3.73
24 1436 3.39
25 57 2.52
25 122 2.32
25 200 1.01
25 531 6.13
25 566 4.68
25 989 2.94
25 1176 3.41
25 1183 4.47
25 1586 6.11
26 24 3.5
26 160 2.26
26 408 7.77
26 840 6.15
26 850 5.29
26 1025 6.35
26 1107 6.63
26 1125 5.26
26 1247 0.89
26 1283 2.99
26 1383 5.93
26 1507 5.72
27 54 6.51
27 134 8.2
27 167 7.21
27 459 1.71
27 719 3.75
27 1006 3.25
27 1145 6.37
27 1299 5.24
27 1302 4.41
27 1407 7.15
27 1458 3.62
27 1504 6.26
27 1551 3.65
28 46 2.83
28 204 2.97
28 232 1.25
28 265 5.9
28 380 1.19
28 545 5.52
28 548 5.23
28 583 4.4
28 865 4.52
28 941 6.56
28 1055 5.12
28 1206 3.62
28 1328 5.24
28 1338 2.36
28 1488 5.55
29 100 1.49
29 334 7.91
29 519 5.01
29 524 8.73
29 529 7.61
29 573 3.7
29 1012 4.93
29 1156 7.75
29 1168 6.09
29 1552 5.09
30 0 2.65
30 88 2.4
30 154 8.81
30 527 1.33
30 651 4.54
30 704 2.48
30 840 6.57
30 848 5.05
30 1023 4.46
30 1109 5.89
30 1271 4.5
31 29 3.88
31 58 6.82
31 115 4.28
31 222 6.82
31 312 2.77
31 328 9.28
31 405 9.94
31 457 2.68
31 778 5.86
31 845 5.32
31 925 7.05
31 962 4.88
31 1021 5.03
31 1061 3.62
31 1525 6.14
32 156 2.69
32 547 2.82
32 721 7.83
32 749 4.98
32 869 3.8
32 1187 5.74
32 1266 7.34
32 1312 5.37
32 1389 4.48
32 1407 7.46
33 2 5.47
33 227 3.22
33 281 9.45
33 429 7.77
33 449 5.45
33 577 2.41
33 620 1.95
33 817 3.2
33 822 7.94
33 1162 6.7
33 1598 4.86
34 66 5.09
34 133 4.35
34 211 4.02
34 490 5.93
34 635 5.54
34 713 4.83
34 767 5.35
34 923 2.49
34 1147 5.91
34 1149 7.6
34 1165 0.95
34 1220 4.34
34 1275 2.61
34 1490 4.18
34 1536 2.62
35 1 6
35 200 1.1
35 505 2.18
35 704 2.22
35 710 4.48
35 727 2.79
35 953 5.23
35 1003 5.83
35 1171 5.44
35 1276 3.19
35 1319 2.22
35 1456 2.29
36 188 5.22
36 247 7.12
36 1222 2.92
36 1285 4.41
36 1289 4.78
36 1414 2.89
36 1488 6.14
36 1496 7.06
37 33 6.18
37 127 7.98
37 140 5.14
37 149 3.07
37 228 5.1
37 481 5.9
37 676 2.57
37 811 0.61
37 1159 3.89
37 1285 4.1
37 1355 4.89
37 1529 4
38 180 4.81
38 324 4.01
38 329 3.59
38 470 6.42
38 574 8.22
38 649 4.26
38 724 5.43
38 862 5.73
38 869 3.94
38 915 6.35
38 991 5.82
38 1081 5.03
38 1088 1.01
38 1190 6.12
38 1524 6.34
39 191 4.92
39 276 4.45
39 825 7.47
39 1202 5.65
39 1239 6.19
39 1240 5.96
39 1305 6.93
39 1358 8.4
39 1592 6.02
40 426 5.25
40 507 6.87
40 558 4.83
40 582 3.11
40 695 2.95
40 702 5.82
40 748 5.98
40 826 7.96
40 836 7.47
40 849 7.45
40 955 6.02
40 1111 7.85
40 1334 3.04
40 1419 2.56
40 1555 6.91
41 33 6.4
41 42 4.16
41 103 7.07
41 439 5.08
41 613 5.52
41 642 6.48
41 698 8.06
41 805 6.72
41 813 8.09
41 849 7.57
41 1156 7.84
41 1314 4.96
41 1407 7.22
41 1522 3.53
42 413 5.6
42 494 6.94
42 497 3.37
42 507 7.14
42 511 3.04
42 793 3.51
42 928 3.78
42 937 4.11
42 1085 2.02
42 1158 4.18
42 1249 8.33
42 1287 4.37
42 1403 1.99
42 1460 5.2
42 1542 2.95
43 338 1.91
43 340 6.22
43 364 3.3
43 729 5.67
43 766 6.24
43 812 4.14
43 1035 4.93
43 1058 6.43
43 1066 4.42
44 10 3.44
44 75 6.74
44 325 4.69
44 519 4.99
44 603 9.45
44 643 7.62
44 715 5.79
44 765 6.06
44 896 9.12
44 1001 4.91
44 1006 3.69
44 1030 6.59
44 1053 7.15
44 1056 5.27
44 1066 4.53
45 226 7.17
45 574 8.62
45 893 4.89
45 909 7.84
45 948 5.23
45 1022 2.49
45 1078 3.96
45 1408 5.35
45 1479 5.34
45 1519 3.9
46 20 4.03
46 130 4.51
46 357 6.2
46 490 6.43
46 590 8.53
46 652 9.89
46 681 6.24
46 871 7.68
46 1418 1.38
46 1554 4.67
47 14 3.56
47 98 4.53
47 215 6.7
47 321 5.38
47 666 9.46
47 718 6.16
47 770 4.27
47 795 6.59
47 1000 4.77
47 1007 6.41
47 1281 7.12
47 1313 3.37
48 822 7.69
48 830 4.62
48 863 5.46
48 1110 6.34
48 1229 7.95
48 1260 7.23
48 1520 3.07
49 123 4.06
49 327 2.46
49 351 5.02
49 428 7.76
49 582 3.46
49 646 3.64
49 668 7.61
49 1384 5.53
49 1434 3.88
50 4 2.59
50 233 6.7
50 665 6.16
50 715 5.94
50 1091 4.16
50 1120 5.26
50 1342 3.27
50 1575 3.1
51 11 4.72
51 17 3.08
51 172 1.45
51 272 4.08
51 393 3.57
51 485 3.84
51 486 7
51 593 4.55
51 621 3.64
51 750 7.66
51 889 7.64
51 894 3.72
51 983 6.01
51 1372 6.2
51 1420 3.36
52 99 2.96
52 176 4.15
52 368 6.79
52 417 2.23
52 455 6.08
52 581 5.03
52 608 4.88
52 1020 4.83
52 1038 4.17
52 1104 2.69
52 1251 3.94
52 1273 3.37
52 1341 4.47
52 1504 5.68
52 1538 5.36
53 79 2.75
53 228 4.5
53 317 2.67
53 420 4.21
53 422 6.05
53 525 7.48
53 720 6.24
53 738 3.73
53 849 7.07
53 973 4.07
53 1084 6.24
53 1253 8.64
53 1360 5.04
53 1572 2.6
54 346 4.82
54 393 3.81
54 600 4.38
54 967 3.63
54 1060 6.27
54 1100 3.31
54 1189 7.31
54 1472 4.24
55 360 2.53
55 416 6.12
55 616 5.18
55 660 5.42
55 666 8.99
55 944 2.17
55 1224 4.17
55 1283 3.66
55 1330 4.88
55 1559 7.43
55 1586 6.18
55 1597 4.57
56 6 4.17
56 89 6.29
56 333 2.95
56 500 8.13
56 549 4.87
56 592 6.86
56 613 4.8
56 760 2.4
56 802 4.79
56 852 3.6
56 916 6.09
56 986 3.02
56 1012 5.33
56 1331 8.5
57 131 6.17
57 236 3.5
57 419 3.95
57 562 4.54
57 598 2.18
57 681 6.99
57 710 4.33
57 741 5.27
57 913 4.91
57 975 6.63
57 1024 2.06
57 1178 5.54
57 1300 4.67
57 1303 8.6
57 1387 7.9
58 2 5.81
58 194 7.27
58 204 3.77
58 338 1.48
58 374 7.07
58 735 5.39
58 939 5.04
58 1031 7.07
58 1121 3.46
58 1498 5.83
59 229 6.1
59 322 6.67
59 388 1.1
59 662 5.24
59 807 4.61
59 908 8.69
59 918 2.5
59 931 6.6
59 981 6.63
59 1099 5.36
59 1535 2.83
60 92 6.59
60 117 5.15
60 692 5.74
60 764 7.34
60 873 8
60 980 3.82
60 1001 5.14
60 1016 5.28
60 1042 4.67
60 1137 5.57
60 1244 6.43
60 1395 6.09
60 1480 7.11
60 1509 4.7
60 1549 4.49
61 186 7.69
61 433 8.05
61 655 5.94
61 868 6.27
61 874 4.53
61 1047 2.36
62 16 6.22
62 18 4.63
62 78 6.05
62 512 2.62
62 547 2.94
62 741 5.26
62 798 2.48
62 1073 4.4
62 1074 4.16
62 1379 7.93
63 51 5.97
63 148 4.71
63 264 3.01
63 459 1.45
63 577 2.98
63 658 5.73
63 805 6.92
63 838 5.31
63 1041 8.61
63 1245 5.29
63 1337 3.73
63 1363 3.67
63 1468 8.31
63 1535 2.78
63 1558 6.6
64 119 4.19
64 199 6.11
64 292 4.05
64 430 1.23
64 456 5.99
64 496 7.89
64 520 2.21
64 580 3.14
64 884 1.75
64 962 4.71
64 1116 6.9
64 1213 5.18
64 1228 4.19
64 1499 5.69
64 1565 4.85
65 33 6.37
65 59 2.32
65 216 4.92
65 311 7.55
65 462 4.88
65 522 5.37
65 1010 7
65 1032 6.09
65 1080 7.41
65 1172 4.43
65 1272 2.37
65 1455 7.29
65 1500 0.89
65 1516 7.52
65 1530 5.19
66 6 4.9
66 279 3.84
66 407 4.94
66 446 6.01
66 589 3.98
66 641 3.72
66 660 5.51
66 735 5.15
66 840 6.34
66 1027 8.68
66 1289 4.82
66 1313 3.06
66 1322 6.26
67 124 3.41
67 207 6.95
67 442 8.2
67 644 5.05
67 1180 1.59
67 1311 9.16
67 1453 4.77
67 1567 6.18
67 1594 2.78
68 352 7.42
68 634 5.14
68 717 5.94
68 812 4.04
68 886 3.65
68 1027 9.17
68 1122 7.77
68 1170 5.03
68 1317 3.87
68 1354 7.79
68 1412 4.5
68 1438 3.38
69 466 5
69 788 2.76
69 960 2.93
69 1123 3.56
69 1219 6.52
69 1230 4.8
69 1464 1.82
69 1540 5.17
70 6 4.31
70 72 3.47
70 104 6.64
70 629 8.43
70 635 5.38
70 657 1.79
70 882 4.48
70 976 5.03
70 1152 2.33
70 1199 5
70 1428 7.41
71 97 3.27
71 190 5.91
71 234 3.48
71 263 2.24
71 397 3.96
71 427 7.57
71 529 8.11
71 576 4.24
71 616 5.11
71 828 5.28
71 1168 5.76
71 1327 5.03
71 1396 9.2
71 1528 2.72
71 1562 1.96
72 436 6.23
72 467 2.29
72 536 5.04
72 672 7.89
72 806 9.1
72 891 7.45
72 1105 4.79
72 1111 7.96
72 1298 4.15
72 1305 6.34
72 1313 3.56
72 1352 2.55
72 1358 7.95
73 84 6.15
73 88 2.28
73 209 5.14
73 253 4.58
73 383 7
73 533 7.18
73 543 4.84
73 854 4.53
73 1040 6.72
73 1097 5.77
73 1177 5.63
73 1264 2.44
73 1394 5.56
73 1405 4.35
73 1482 6.41
74 83 4.23
74 110 6.01
74 302 4.05
74 467 2.59
74 513 4.25
74 588 1.6
74 889 7.87
74 1262 4.95
74 1398 5.23
75 27 5.6
75 175 7.6
75 258 1.37
75 355 8.35
75 445 5.09
75 461 9.46
75 663 5.01
75 780 6.64
75 817 2.87
75 830 4.48
75 1017 4.72
75 1195 6.23
75 1208 3.27
75 1228 4.08
75 1304 6.66
76 98 4.45
76 358 2.61
76 487 5.98
76 733 6.89
76 924 5.55
76 984 5.5
76 1119 3.45
76 1135 6.34
76 1203 3.42
76 1268 3.2
76 1346 4.99
76 1407 7.08
76 1440 3.54
76 1502 6.95
76 1521 5.79
77 338 1.31
77 355 8.6
77 680 5.47
77 684 3.72
77 865 4.32
77 888 4.35
77 995 7.99
77 1000 5.34
77 1303 8.36
77 1316 6.22
77 1362 4.08
77 1377 6.21
78 494 6.66
78 628 4.97
78 831 1.64
78 847 4.59
78 998 6.02
78 1085 2.03
78 1115 7.8
78 1189 6.58
78 1546 2.62
79 85 8.61
79 688 3.23
79 843 4.59
79 1039 9.12
79 1409 2.47
79 1412 4.9
80 112 7.56
80 219 8.83
80 328 8.55
80 410 6.57
80 569 3.93
80 570 5.69
80 571 4.68
80 603 9.41
80 786 4.49
80 1025 6.5
80 1080 7.64
80 1208 3.17
80 1335 4.98
80 1511 5.76
80 1526 9.47
81 279 3.48
81 376 8.44
81 509 3.15
81 542 5.71
81 617 5.4
81 764 7.16
81 894 4.06
81 954 3.05
81 965 2.89
81 986 2.48
81 1084 6.36
81 1277 7.01
81 1355 4.5
81 1441 4.49
81 1541 4.73
82 75 6.95
82 290 2.3
82 306 8.7
82 371 3.1
82 574 8.26
82 601 3.65
82 606 3.82
82 619 4.08
82 654 4.74
82 826 7.42
82 1050 6.45
82 1332 4.79
82 1531 6.82
82 1581 4.57
83 56 4.57
83 63 3.35
83 98 5.17
83 241 4.16
83 266 5.8
83 396 7.85
83 457 2.36
83 747 5.2
83 755 4.39
83 769 6.66
83 1085 1.59
83 1347 7.13
83 1388 8.26
83 1565 5.16
83 1568 4.7
84 14 3.96
84 241 4.6
84 338 1.71
84 451 4.84
84 506 4.38
84 602 6.56
84 615 8.7
84 659 2.14
84 792 5.62
84 1005 3.8
84 1087 2.87
84 1128 8.87
84 1322 6.19
84 1361 1.96
85 39 6.42
85 70 4.67
85 116 9.37
85 193 6.92
85 297 7.48
85 617 5.74
85 635 5.04
85 661 5.11
85 861 2.72
85 865 3.92
85 952 3.93
85 1282 3.77
85 1344 4.47
85 1443 3.86
85 1476 4
86 11 5.22
86 113 5.12
86 180 4.83
86 273 3.26
86 286 4.78
86 362 4.45
86 554 7
86 691 9.8
86 779 9.08
86 878 6.35
86 982 3.82
86 1135 6.23
86 1228 4.2
86 1387 7.77
86 1411 9.48
87 184 4.71
87 344 2.31
87 490 5.73
87 564 3.6
87 574 8.08
87 638 6.36
87 668 7.8
87 680 6.05
87 832 5.28
87 859 3.51
87 959 3.5
87 1184 3.35
87 1295 5.69
87 1444 8.33
87 1581 4.77
88 30 3.12
88 282 3.92
88 300 0.28
88 619 4.34
88 733 6.78
88 760 2.36
88 778 5.81
88 950 8.82
88 993 4.4
88 1077 2.56
88 1297 5.93
88 1357 3.9
88 1477 3.23
88 1588 6.73
89 178 6.4
89 182 7.15
89 301 4.05
89 308 6.81
89 616 5.25
89 665 5.92
89 829 3.09
89 1008 3.34
89 1313 3
90 163 9.57
90 168 6.42
90 235 7.96
90 400 5.52
90 486 7.35
90 493 3.34
90 502 1.24
90 679 4.55
90 686 3.46
90 977 6.4
90 1062 7.29
90 1151 4.59
90 1234 5.02
90 1306 5.07
90 1491 4.54
91 277 4.45
91 482 7.39
91 489 4.16
91 525 7.67
91 746 3.34
91 852 2.96
91 858 7.45
91 872 3.07
91 877 6.01
91 990 5.15
91 1029 6.93
91 1059 5.79
91 1082 4.72
91 1266 7.49
91 1452 4.78
92 49 6.7
92 110 5.74
92 185 9.55
92 454 4.46
92 905 8.08
92 1088 1.35
92 1157 4.25
92 1326 4.29
92 1391 5.71
92 1445 2.3
92 1475 5.97
92 1540 4.81
93 236 3.29
93 308 7.16
93 336 6.73
93 435 3.85
93 444 2.86
93 483 7.67
93 517 3.45
93 564 3.54
93 827 5.92
93 894 3.63
93 949 3.41
93 1153 6.98
93 1415 6.77
93 1458 3.32
93 1493 6.52
94 55 4.02
94 68 7.66
94 101 5.38
94 201 7.06
94 303 5.1
94 411 3.88
94 759 6.63
94 857 2.4
94 1291 6.21
94 1381 5.43
94 1420 2.83
94 1468 8.14
94 1577 1.93
95 339 7.85
95 471 6.79
95 870 7.13
95 1049 6.14
95 1267 5.09
95 1430 5.46
95 1495 4.34
95 1498 6.67
96 246 3.92
96 286 4.26
96 434 5.57
96 567 5.4
96 698 7.74
96 751 7.28
96 936 7.64
96 1150 4.23
96 1269 4.6
96 1420 3.41
96 1571 5.29
97 500 8.31
97 568 7.65
97 632 5.82
97 690 5.04
97 803 6.65
97 935 5.06
97 1113 5.12
97 1386 6.98
97 1397 5.44
97 1501 5.61
97 1518 2.31
98 87 5.66
98 239 3.66
98 282 3.95
98 349 0.61
98 470 6.18
98 492 2.68
98 711 6.1
98 720 6.03
98 817 2.91
98 1219 6.35
98 1321 1.97
98 1572 2.64
98 1596 2.86
99 13 2.64
99 81 5.88
99 224 2.08
99 284 5.84
99 371 3.25
99 635 5.18
99 699 2.33
99 870 6.89
99 900 5.93
99 996 2.96
99 1124 7.14
99 1182 9.75
99 1295 6.02
99 1351 7.22
99 1370 2.49
100 233 6.2
100 251 9.03
100 506 4.16
100 667 2.92
100 755 4.92
100 776 5.77
100 890 4.83
100 1091 4.89
100 1336 6.94
100 1349 2.69
100 1528 2.79
101 138 6.48
101 139 1.57
101 218 2.89
101 398 2.58
101 411 4.25
101 550 5.93
101 563 2.73
101 714 4.47
101 789 6.02
101 876 1.74
101 971 3.27
101 985 6.62
101 1095 5.6
101 1272 2.92
101 1307 4.19
102 224 1.62
102 414 2.24
102 561 9.58
102 576 3.45
102 680 5.36
102 732 5.87
102 830 4.73
102 950 8.31
102 961 4.22
102 1043 5.78
102 1099 5.96
102 1196 2.58
102 1235 3.51
102 1406 4.35
102 1459 1.06
103 53 5.08
103 159 3.52
103 222 7.35
103 249 5
103 287 4.64
103 353 4.52
103 376 7.96
103 383 6.77
103 493 3.42
103 555 5.01
103 908 8.25
103 1042 4.59
103 1101 8.25
103 1271 4.54
103 1465 5.08
104 305 5.76
104 377 9.36
104 432 5.76
104 476 7.29
104 574 8.03
104 607 5.81
104 622 5.28
104 713 5.11
104 901 3.79
104 1182 9.89
104 1194 8.78
104 1318 6.3
104 1382 4.52
104 1435 4.82
104 1489 5.01
105 179 5.55
105 227 3.63
105 361 4.31
105 627 5.1
105 634 5.49
105 1004 5.18
105 1026 4.87
105 1076 3.83
105 1192 7.99
105 1215 6.66
106 86 3.8
106 470 6.36
106 800 3.1
106 829 2.81
106 851 6.34
106 899 2.38
106 906 9.37
106 990 4.46
106 1070 2.56
106 1486 3.52
106 1509 5.24
107 135 4.56
107 185 10
107 404 3.56
107 414 2.37
107 521 6.99
107 535 3.29
107 631 7.65
107 685 6.87
107 763 4.86
107 810 4.35
107 1118 2.45
107 1334 2.99
108 177 9.16
108 331 4.12
108 341 1.35
108 427 8.29
108 849 7.16
108 1340 7.6
108 1354 8.12
108 1512 7.43
109 22 8.1
109 108 6.03
109 203 4.41
109 234 3.66
109 594 4.88
109 675 4.16
109 892 3.22
109 972 8.11
109 1140 7.35
109 1362 3.26
109 1577 2.18
109 1591 1.83
109 1596 2.84
110 20 4.22
110 164 8.96
110 170 5.19
110 270 3.18
110 272 3.59
110 350 6
110 367 7.67
110 381 3.96
110 663 4.89
110 684 4.49
110 927 3.66
110 1067 3.26
110 1160 1.81
110 1350 5.49
111 2 5.38
111 73 4.47
111 196 6.36
111 257 4.53
111 468 4.12
111 497 2.53
111 591 7.82
111 699 2.58
111 841 4.5
111 851 6.6
111 1273 3.32
111 1548 7.41
112 392 9.29
112 418 1.41
112 439 4.59
112 577 2.98
112 590 8.42
112 700 8.04
112 940 3.26
112 968 6.81
112 989 2.72
112 1125 4.44
112 1311 9.03
112 1366 5.53
113 36 8.22
113 45 7.03
113 143 5.5
113 230 4.02
113 383 6.97
113 390 5.04
113 697 2.79
113 787 7.49
113 815 4.81
113 1096 5.31
113 1139 3.61
113 1312 5.05
113 1457 7.73
113 1464 2.41
113 1580 6.91
114 33 6.22
114 93 5.23
114 162 7.05
114 689 5.85
114 907 5.52
114 1063 1.5
114 1185 6.62
114 1290 3.67
114 1427 4.86
114 1485 6.08
115 186 7.97
115 563 3.2
115 620 1.93
115 648 5.57
115 745 4.77
115 1086 4.28
115 1093 7.81
115 1123 4.44
115 1178 6.04
115 1267 4.86
115 1339 6.23
116 332 1.28
116 579 5.16
116 654 5.05
116 692 5.33
116 739 4.35
116 808 4.63
116 978 7.72
116 1220 3.88
116 1527 4.12
117 5 4.73
117 17 3.49
117 19 7.24
117 219 8.49
117 424 7.36
117 516 0.81
117 703 3.8
117 979 8.06
117 1141 3.01
117 1489 5
117 1545 2.27
118 77 7.23
118 177 8.87
118 210 6.36
118 250 6.85
118 438 4.88
118 537 7.9
118 706 2.09
118 1065 4.84
118 1098 0.01
118 1209 2.79
118 1402 6.01
118 1423 8.02
118 1458 3.76
118 1576 2.86
119 80 6.04
119 231 6.18
119 232 1.91
119 426 5.11
119 611 4.6
119 615 8.99
119 710 3.88
119 732 6.24
119 743 2.52
119 796 3.59
119 1071 3.93
119 1205 5.43
119 1361 1.73
119 1368 6.25
119 1453 4.17
120 65 7.91
120 84 6.4
120 113 4.63
120 188 5.04
120 261 4.3
120 470 6.86
120 525 8.08
120 623 3.87
120 781 7.37
120 854 5.11
120 948 4.88
120 1487 2.07
120 1517 1.26
121 56 5.18
121 191 4.64
121 217 6.39
121 298 4.73
121 465 5.29
121 509 3.66
121 654 4.71
121 740 6.02
121 997 4.37
121 1025 6
121 1227 6.11
121 1359 3.58
122 6 4.14
122 236 3.4
122 267 1.7
122 307 7.78
122 366 3.56
122 458 4.34
122 659 2.39
122 705 5.6
122 712 5.52
122 844 6.37
122 859 3.6
122 861 3.24
122 1471 5.69
122 1517 2.03
122 1521 6.05
123 83 3.95
123 144 2.95
123 271 4.2
123 300 1.14
123 374 7.5
123 450 2.84
123 623 3.93
123 667 2.76
123 1041 8.54
123 1263 6.34
123 1439 5.16
124 7 2.04
124 25 7.2
124 240 7.51
124 313 5.33
124 578 5.89
124 581 5.27
124 585 4.26
124 690 5.32
124 722 1.11
124 885 4.73
124 894 3.34
124 1106 3.55
124 1162 6.43
124 1382 4.74
124 1557 6.18
125 135 5.24
125 261 4.6
125 410 6.82
125 460 4.45
125 578 5.5
125 656 1.33
125 873 7.55
125 895 5.86
125 1045 1.8
125 1129 4.59
125 1518 2.38
126 309 3.92
126 469 8.41
126 742 2.5
126 743 2.68
126 847 5.06
126 911 9.25
126 984 4.87
126 1085 2.1
126 1105 4.12
126 1439 5.37
126 1494 4.17
127 118 6.58
127 273 3.66
127 431 3.41
127 473 3.31
127 547 3.45
127 560 5.35
127 884 2.1
127 947 9.91
127 990 4.75
127 1167 5.63
127 1270 5.18
127 1421 7.41
127 1440 3.04
128 13 2.77
128 41 2.3
128 245 4.43
128 323 3.89
128 912 4.16
128 934 2.3
128 957 3.87
128 1079 2.31
128 1169 4.93
128 1333 7.31
128 1461 8.78
128 1506 5.37
129 491 6.46
129 723 2.12
129 1263 6.64
129 1439 4.94
129 1482 6.51
129 1556 4.65
130 157 5.06
130 229 5.72
130 410 6.89
130 488 7.48
130 503 7.18
130 547 3
130 555 4.74
130 708 2.06
130 761 4.07
130 879 4.72
130 1174 5.2
130 1309 5.86
130 1451 4.02
130 1497 4.68
130 1501 5.66
131 378 3.14
131 478 2.17
131 597 3.62
131 667 2.89
131 782 6.1
131 783 7.89
131 1041 8.64
131 1074 4.2
131 1154 4.23
131 1180 1.92
131 1323 1.86
131 1484 4.33
132 14 3.86
132 64 5.78
132 161 2.9
132 192 1.62
132 218 2.21
132 279 4.07
132 949 3.43
132 996 3.03
132 1074 3.82
132 1134 1.62
132 1233 4.53
132 1252 6.85
132 1310 7.72
132 1561 4.23
133 50 8.05
133 60 8.95
133 532 2.31
133 576 4.23
133 670 5.35
133 699 2.64
133 1442 5.42
