Seed: 2598318809
Researcher: 200
Papers: 2400
Edges: 2580
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 500
60 1913 2.98
60 2379 6.64
61 334 4.37
61 734 2.95
61 948 5.81
61 1175 7.01
61 1923 7.24
61 2012 2.57
61 2114 7.81
61 2238 6.47
61 2339 4.77
62 450 5.21
62 522 5.01
62 842 1.48
62 892 4.91
62 1036 9.66
62 1326 4.19
62 1560 7.9
62 1668 4.79
62 1970 5.81
62 2229 6.58
63 124 1.68
63 558 4.78
63 972 4.89
63 1347 5.93
63 1365 7.07
63 1742 7.71
63 1848 4.95
63 1873 4.61
63 2099 1.29
63 2164 5.51
63 2188 3.41
64 250 4.74
64 332 4.28
64 478 5.77
64 502 6.9
64 571 3.73
64 581 4.98
64 659 2.54
64 925 4.11
64 937 8.87
64 1077 3.29
64 1236 5.51
64 1378 6.14
64 1746 3.21
64 2016 2
64 2364 9.74
65 70 7.13
65 136 6.26
65 273 3.52
65 350 4.03
65 358 7.68
65 401 5.25
65 557 5.47
65 833 4.77
65 860 5.51
65 996 6.5
65 1275 5.02
65 1394 4.96
65 1869 7.11
65 2093 5.56
65 2206 4.33
66 535 3.09
66 558 4.54
66 644 7.31
66 1124 2.32
66 1144 6.95
66 1470 7.31
66 1612 3.99
66 1653 5.08
66 1937 4.87
66 1998 5.53
66 2044 1.3
66 2153 6.84
67 423 4.16
67 519 0.81
67 570 2.73
67 760 4.76
67 783 4.01
67 985 4.56
67 1090 2.17
67 1137 6.77
67 1161 7.27
67 1233 7.85
67 1259 5.25
67 1687 5.61
67 1759 7.78
67 2089 4.87
67 2387 2.27
68 279 6.69
68 454 3.21
68 870 8.09
68 963 1.75
68 1208 6.27
68 1336 2.84
68 1417 5.53
68 1441 6.12
68 1506 4.17
68 1807 2.68
68 1908 1.56
68 1982 3.28
68 2239 5.17
69 486 7.34
69 959 4.4
69 1008 3.97
69 1172 3.47
69 1193 6.06
69 1195 6.14
69 1589 4.22
69 1614 6.16
69 1629 8.82
69 1714 6.64
69 1915 5.55
69 2171 3.85
69 2317 5.23
69 2389 6.45
70 90 3.61
70 133 3.92
70 212 4.2
70 309 4.82
70 563 5.41
70 1180 6.73
70 1246 5.26
70 1503 3.71
70 1641 7.79
70 1817 5.25
70 1839 4.67
70 2073 4.97
70 2163 6.68
70 2398 6.46
71 345 4.53
71 840 6.1
71 954 7.83
71 1146 3.12
71 1148 5.38
71 1262 5.4
71 1488 5.51
71 1490 2.32
71 1677 1.96
71 1800 6.6
71 1957 6.58
71 2005 7.29
71 2059 5.1
71 2117 8.1
71 2397 6.03
72 256 5.38
72 398 4.7
72 891 3.64
72 911 5.32
72 1684 3.74
72 1894 5.74
73 206 6.56
73 275 3.19
73 444 2.68
73 503 6.14
73 555 6.57
73 580 3.07
73 662 9.19
73 1279 6.76
73 1511 5.75
73 1599 7
73 1780 5.26
73 1891 4.45
73 2081 6.19
73 2143 4.66
73 2219 3.61
74 232 5.27
74 338 5.27
74 503 5.99
74 556 4.87
74 799 3.34
74 872 4.41
74 1094 7.91
74 1215 2.68
74 1322 6.14
74 1323 7.86
74 1489 5.74
74 1787 6.11
74 2037 2.9
74 2135 7.61
74 2255 3.58
75 34 4.04
75 57 5.94
75 204 3.47
75 418 5.82
75 462 5.33
75 509 4.81
75 515 0.36
75 709 4.42
75 1041 5.92
75 1434 5.11
75 1445 0.64
75 1675 2.27
75 1828 4.24
75 1954 3.82
75 2081 5.83
76 184 4.5
76 201 3.73
76 210 9.51
76 848 4.81
76 855 6.19
76 1023 1.32
76 1235 5.79
76 1272 4.33
76 1570 5.33
76 1592 6.83
76 1826 2.5
76 1848 4.7
76 2169 6.57
76 2241 5.1
77 676 3.86
77 990 6.69
77 1079 3.83
77 1325 6.12
77 1388 6.82
77 1874 9.13
77 1989 2.74
78 140 3.97
78 664 6.36
78 698 8.48
78 868 0.61
78 977 8.62
78 1021 7.04
78 2062 1.68
78 2277 8.78
79 373 2.58
79 590 6.21
79 916 7.67
79 999 4.39
79 1047 5.26
79 1856 4.75
79 2097 4.02
79 2213 1.47
79 2300 3.72
80 69 3.07
80 174 4.08
80 496 6.64
80 1153 6.32
80 1205 6.66
80 1312 2.19
80 1331 8.52
80 1956 6.45
80 2041 7.49
80 2223 6.1
80 2273 4.72
80 2341 2.44
81 257 4.49
81 664 5.97
81 983 4.5
81 1273 7.37
81 1314 6.14
81 1796 0.51
81 2192 4.59
81 2385 2.95
82 134 6.36
82 422 5.08
82 794 4.62
82 832 9.37
82 933 1.42
82 967 2.47
82 1040 4.21
82 1655 8.56
82 1931 8.92
82 2267 4.21
82 2330 4.87
82 2343 3.89
82 2373 4.99
83 567 8.35
83 692 5.14
83 1042 6.19
83 1304 7.05
83 1706 8.04
83 1833 4.77
83 1853 4.71
83 1903 6.19
83 1989 3.37
83 2142 2.2
83 2182 2.5
83 2185 7.79
83 2247 3.65
83 2309 6.35
83 2399 4.46
84 49 6.17
84 51 5.05
84 137 4.33
84 800 5.2
84 915 6.28
84 1353 5.93
84 1429 2.12
84 1464 1.06
84 1789 8.41
84 1888 5.71
84 1908 1.25
84 1940 7.6
84 2341 1.97
85 123 4.92
85 363 5.04
85 437 2.6
85 526 5.43
85 888 3.5
85 889 6.62
85 1014 0.74
85 1242 2.6
85 1358 6.78
85 1773 4.32
85 1820 3.13
85 1872 4.78
85 1959 8.35
86 343 1.79
86 435 3.51
86 724 6.26
86 843 2.88
86 1091 4.67
86 1217 6.98
86 1293 6.26
86 1550 5.43
86 1626 3.39
86 1899 6.5
86 1906 6.04
86 2017 4.47
86 2226 1.44
86 2293 4.28
86 2370 3.64
87 127 6.96
87 219 4.34
87 818 2.76
87 866 7.63
87 1053 3.49
87 1245 3.45
87 1945 6.19
87 2284 1.17
87 2357 5.61
88 165 1.19
88 263 2.44
88 452 5.02
88 461 5.76
88 708 0.65
88 740 7.37
88 768 4.21
88 931 2.6
88 1024 7.57
88 1164 2.98
88 1240 6.9
88 1298 7.23
88 1933 8.36
88 2043 4.16
89 341 2.31
89 731 6.34
89 839 7.37
89 1476 5.4
89 1512 4.31
89 1622 5.42
89 1932 4.2
89 2289 3.06
89 2335 2.86
90 413 3.47
90 592 3.14
90 782 8.66
90 867 4.35
90 882 4.58
90 1144 6.06
90 1156 6.5
90 1693 3.18
90 1714 6.9
90 2170 7.09
90 2204 5.08
90 2246 6.19
90 2384 7.85
91 31 7.04
91 171 7.47
91 633 6.12
91 719 3.49
91 852 8.04
91 922 7.9
91 1076 7.39
91 1265 6.18
91 1339 5.77
91 1476 5.53
91 1624 3.94
91 1645 5.78
91 1711 5.86
91 1893 1.54
91 1977 4.11
92 395 2.25
92 457 2.28
92 578 5.96
92 823 3.31
92 918 5.19
92 1604 4.42
92 1623 1.67
92 1810 5.73
92 2175 3.7
93 105 5.48
93 236 2.83
93 488 8.19
93 501 8.13
93 752 2.06
93 1006 2.98
93 1073 5.25
93 1128 7.19
93 1288 1.81
93 1524 3.68
93 1747 7.08
93 1884 3.68
93 2028 6.19
93 2069 6.18
93 2292 0.46
94 293 6.05
94 559 6.93
94 598 7.07
94 847 6.02
94 957 4.25
94 1473 3.77
94 1557 6.29
94 1561 3.19
94 1695 4.49
94 1717 6.14
94 1729 1.52
94 1958 3.25
94 2172 2.61
94 2371 4.27
95 0 2.4
95 325 2.53
95 380 10
95 801 5.98
95 1287 3.89
95 1794 1.94
95 1949 6.22
95 2031 2.53
95 2243 5.07
95 2294 6.67
95 2387 3.13
96 71 6.61
96 82 4.41
96 335 5.8
96 388 3.89
96 402 4.33
96 554 2.3
96 1054 2.9
96 1142 6.12
96 1453 6.45
96 1546 3.3
96 2248 3.94
96 2291 5.33
96 2302 4.71
96 2392 2.3
97 538 2.55
97 887 6.1
97 1038 4.27
97 1184 6.37
97 1430 6.11
97 1632 3.48
97 1838 2.26
97 1878 6.35
97 1966 7.83
97 2080 4.38
97 2282 4.07
97 2316 5.85
97 2326 0.85
98 44 7.37
98 93 2.09
98 98 1.45
98 211 3.18
98 390 7.38
98 479 7.67
98 1121 1.83
98 1225 7.61
98 1423 4.87
98 1437 4.93
98 1829 4.99
98 1835 0.59
98 2120 2.94
98 2197 5.42
99 771 5.13
99 783 4.13
99 837 7.42
99 1178 6.75
99 1345 8.76
99 1491 3.94
99 1544 5.35
99 1548 4.39
99 1724 9.03
99 2318 2.7
100 89 8.26
100 233 3.67
100 310 7.95
100 510 4.88
100 669 5.07
100 1060 7.05
100 1138 5.97
100 1269 4.41
100 1885 7.44
100 2046 6.22
101 24 4.82
101 287 9.28
101 550 0.54
101 650 7.56
101 1125 4.88
101 1159 7.8
101 1175 6.22
101 1177 3.66
101 1185 3.26
101 1352 3.65
101 1404 4.73
101 1428 2
101 1634 4.82
101 1766 6.18
101 2185 7.66
102 85 4.28
102 129 4.46
102 342 2.35
102 386 8.47
102 443 5.99
102 987 1.7
102 1254 5.7
102 1686 0.89
102 1771 3.19
102 2018 8.84
102 2057 4.55
102 2220 3.98
103 15 0.36
103 21 4.13
103 222 5.33
103 385 5.92
103 640 3.54
103 1477 2.43
103 1569 8.45
103 1670 6.01
103 1672 2.28
103 1907 0.77
103 1968 7.02
103 2290 4.27
103 2334 3.37
103 2349 4.49
104 27 1.14
104 94 4.15
104 144 6.63
104 491 2.68
104 629 4.6
104 1210 6.7
104 1332 1.13
104 1444 5
104 1631 7.33
104 2091 3.12
105 149 6.39
105 474 8.73
105 529 4.17
105 546 0.73
105 591 5.16
105 965 4.76
105 1052 3.84
105 1154 7.56
105 1170 6.51
105 1379 2.21
105 1384 3.62
105 1476 6.1
105 1538 3.9
106 87 5.74
106 218 4.96
106 244 7.16
106 253 5.5
106 267 4.42
106 280 5.11
106 575 5.14
106 787 4.99
106 830 3.54
106 1635 3.88
106 1702 4.35
106 2221 6.08
107 357 0.33
107 447 6.95
107 448 5.81
107 455 6.47
107 504 5.27
107 512 5.68
107 756 4.49
107 792 5.64
107 1221 5.36
107 1479 1.96
107 1582 4.97
107 1757 4.47
107 1914 6.43
107 2315 5.02
107 2396 3.35
108 150 2.89
108 456 5.13
108 729 5.04
108 836 7.61
108 869 4.04
108 1020 4.45
108 1093 5.35
108 1321 5.61
108 1627 2.34
108 1732 3.18
108 1799 1.98
108 2095 2.23
108 2311 7.53
108 2353 4.47
108 2374 5.5
109 566 2.75
109 824 5.54
109 909 4.59
109 1002 4.01
109 1127 6.4
109 1450 5.69
109 1478 6.06
109 1516 5.2
109 1555 5.43
109 1850 5.13
109 1862 5.74
109 1969 5.4
109 2138 5.88
109 2200 3.26
109 2240 1.47
110 351 5.28
110 521 4.74
110 585 5.67
110 952 3.08
110 1000 6.34
110 1166 3.42
110 1169 3.63
110 1202 5.24
110 1443 2.85
110 1644 4.01
110 1679 6.06
110 1700 7.43
110 1938 7.27
110 2038 5.02
110 2181 6.56
111 381 2.38
111 465 4.85
111 483 4.91
111 674 5.28
111 897 9.69
111 958 4
111 980 2.38
111 1063 0.88
111 1133 7.16
111 1435 2.83
111 1495 0.75
111 1911 2.7
111 2158 5.39
111 2233 4.41
111 2319 5.95
112 241 3.62
112 252 8.7
112 313 6
112 807 8.69
112 1152 6.16
112 1227 5.05
112 1369 4.04
112 1510 3.89
112 1530 3.67
112 1681 4.34
112 1765 2.23
112 1823 4.03
112 1919 4.59
112 1996 7.56
112 2209 1.69
113 112 7.15
113 397 4.7
113 819 6.38
113 868 0.9
113 894 5.13
113 962 4.23
113 1406 4.96
113 1452 3.28
113 1486 5.33
113 1493 0.88
114 197 4.92
114 202 8.91
114 307 8.16
114 588 4.24
114 928 4.59
114 940 6.75
114 1022 4.36
114 1239 7.8
114 1258 6.71
114 1355 1.26
114 1523 1.06
114 1858 5.48
114 1985 4.31
114 2085 4.27
114 2088 5.08
115 120 7.41
115 301 2.79
115 467 8.4
115 494 3.4
115 1029 4.15
115 1168 1.5
115 1590 7.19
115 1666 5.29
115 1697 6.77
115 1861 4.82
115 2053 2.3
115 2217 6.48
116 477 9.28
116 1068 3.86
116 1078 2.94
116 1080 8.07
116 1364 5.94
116 1739 1.95
116 1743 3.39
116 1802 5.47
116 2052 4.06
116 2265 8.87
117 50 2.77
117 969 0.94
117 1327 7.99
117 1456 3.04
117 1460 4.32
117 1508 7
117 1576 6.01
117 1754 1.22
117 1881 8.77
117 1942 3.03
117 1988 2.56
117 1991 4.41
117 2115 6.82
117 2251 6.32
117 2283 2.17
118 142 6.36
118 147 6.7
118 292 3.98
118 337 7.48
118 482 6.53
118 722 7.45
118 886 2.14
118 938 4.52
118 1143 7.05
118 1252 3.55
118 1676 7.89
118 1944 3.69
118 2160 5.91
118 2321 4.59
118 2383 3.38
119 334 3.81
119 532 6.82
119 691 5.09
119 737 8.06
119 920 3.55
119 1090 1.99
119 1307 3.11
119 1439 7.4
119 1871 5.14
119 1897 4.45
119 1916 8.95
119 2061 4.57
119 2111 4.93
120 35 9.22
120 336 5.9
120 547 1.62
120 565 4.63
120 589 2.41
120 812 7.27
120 871 3.53
120 938 4.32
120 1188 3.96
120 1484 6.45
120 1515 6.94
120 1673 5.01
120 1895 1.49
120 1972 4.2
120 2036 8.84
121 264 7.55
121 323 2.61
121 398 4.89
121 630 4.29
121 704 7
121 795 5.45
121 1075 0.35
121 1112 5.28
121 1209 4.92
121 1213 4.49
121 1280 2.33
121 1663 5.01
121 2054 3.73
121 2102 3.52
122 179 5.88
122 208 4.14
122 415 4.44
122 688 4.33
122 770 3.47
122 978 2.33
122 1340 3.38
122 1402 4.2
122 1621 4.49
122 1909 4.42
122 1920 7.19
122 1980 4.28
122 2129 4.86
122 2276 7.43
122 2352 5
123 79 5.06
123 582 3.67
123 796 9.53
123 946 6.82
123 1043 8.13
123 1140 4.93
123 1247 3.46
123 1420 4.19
123 1467 5.46
123 1749 4.39
123 1763 5.71
123 1993 5.06
124 258 7.78
124 298 2.19
124 312 0.61
124 438 4.97
124 732 4.87
124 791 7.28
124 849 7.51
124 1760 6.49
124 1840 5.38
124 1857 6.14
124 1994 3.69
