Seed: 468970224
Researcher: 100
Papers: 800
Edges: 1010
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 250
23 309 1.45
23 330 8.88
23 382 6.62
23 628 4.06
23 673 4.84
23 764 6.39
24 12 4.02
24 78 5.35
24 374 8.09
24 388 8.69
24 415 1.27
24 431 3.02
24 493 4.21
24 674 5.61
24 733 7.48
24 742 0.74
24 750 4.21
25 104 4.88
25 156 7.36
25 189 6.11
25 202 4.2
25 275 3.3
25 446 8.54
25 488 8.21
25 583 0.46
25 623 4.18
25 635 7.35
25 644 5.79
25 673 4.93
25 691 8.03
25 695 6.12
25 792 1.56
26 279 4.95
26 342 0.71
26 500 5.18
26 567 6.77
26 569 1.96
26 706 5.19
26 754 6.42
27 10 2.76
27 15 4.67
27 126 4.47
27 135 4.78
27 149 4.58
27 370 4.64
27 391 7.95
27 450 3.88
27 480 5.3
27 511 4.02
27 551 7.2
27 619 2.52
27 727 5.13
27 749 6.41
28 146 5.28
28 171 5.18
28 243 4.55
28 286 5.41
28 363 5.75
28 503 4.35
28 536 6.7
28 538 3.63
28 582 5.15
28 640 4.82
29 2 1.4
29 167 2.3
29 230 7.43
29 263 8.77
29 305 5.25
29 474 3.17
29 478 5.96
29 497 2.25
29 538 3.38
29 606 6.07
29 784 4.66
30 24 5.48
30 168 0.57
30 268 4.18
30 347 5.04
30 359 3.38
30 681 3.49
30 687 5.63
31 106 3.27
31 116 2.92
31 175 5.97
31 264 6.43
31 382 6.26
31 488 8.85
31 538 3.88
31 540 6.89
31 610 2.95
31 668 3.85
31 731 8.81
31 756 4.9
32 16 6.76
32 48 3.26
32 130 8.02
32 225 7.92
32 263 8.64
32 401 6.1
32 439 3.08
32 581 4.41
32 729 5.42
33 166 6.89
33 191 0.79
33 198 5.82
33 385 3.84
33 482 3.29
33 676 4.48
33 711 3.34
33 720 2.64
33 770 5.66
33 774 4.97
33 798 6.64
34 92 7.05
34 184 7.75
34 271 2.08
34 289 5.55
34 364 3.52
34 552 6.55
34 577 6.3
34 593 5.83
34 620 3.89
34 699 9.14
34 783 3.21
35 70 7.76
35 149 3.99
35 226 4.23
35 362 5.38
35 467 5.06
35 527 4.29
35 580 6.18
35 677 2.88
35 690 2.36
35 740 2.52
35 788 6.13
36 34 6.67
36 69 4.34
36 195 5.15
36 296 6.34
36 328 4.22
36 423 3.88
36 486 3.74
36 569 2.01
36 572 4.79
36 776 5.86
37 8 6.25
37 65 7.13
37 135 5.65
37 189 5.74
37 191 0.67
37 222 5.32
37 469 3.92
37 531 5.33
37 550 4.82
37 736 4.85
38 91 5.51
38 127 5.29
38 161 6.75
38 177 5.37
38 295 3.4
38 366 5.19
38 367 6.61
38 389 2.16
38 418 5.14
38 667 5.9
39 32 4.25
39 115 2.14
39 159 3.98
39 174 8.33
39 177 5.85
39 213 7.32
39 356 8.06
39 395 3.39
39 442 3.19
39 578 4.83
39 603 2.52
40 19 6.8
40 41 5.28
40 69 3.64
40 84 1.36
40 112 7.71
40 187 5.02
40 301 3.29
40 327 6.9
40 462 5.87
40 780 6.31
41 37 4.81
41 54 5.2
41 102 4.5
41 272 4.21
41 529 6.37
41 673 4.73
41 716 3.31
41 737 6.14
41 781 2.56
41 796 1.85
42 45 4.27
42 229 9.7
42 269 5.5
42 641 5.22
42 734 5.31
42 769 7.37
43 137 4.72
43 154 7.76
43 260 5.41
43 316 5.78
43 324 8
43 339 3.72
43 441 9.66
43 546 8.06
43 575 7.08
43 583 0.39
43 671 6.42
44 50 4.1
44 101 3.45
44 114 4.5
44 238 8.77
44 330 8.88
44 724 5.77
44 777 5.98
45 9 5.57
45 28 4.86
45 84 1.73
45 155 3.02
45 266 4.64
45 336 6.24
45 459 5.47
45 496 3.59
45 502 3.11
45 514 6.16
45 528 4.51
45 661 5.48
45 745 3.2
46 248 2.25
46 254 7.32
46 351 1.92
46 374 7.53
46 394 6.68
46 400 5.17
46 565 5.53
46 689 3.7
46 703 5.75
47 13 4.47
47 74 2.61
47 113 6.53
47 118 5.74
47 156 7.43
47 272 4.39
47 311 6.48
47 333 6.93
47 376 3.59
47 594 1.29
47 604 8.46
47 644 5.96
47 665 6.08
47 726 3.19
48 50 3.39
48 149 3.81
48 162 4.74
48 181 1.28
48 218 6.24
48 288 2.92
48 588 5.19
48 608 2.61
48 685 5.85
48 718 5.45
48 761 6.01
48 771 8.47
48 794 3.07
49 3 2.79
49 32 4.29
49 100 6.5
49 123 2.26
49 287 3.73
49 309 2.1
49 334 4.45
49 508 5.71
49 546 8.54
49 596 7.15
49 684 5.98
50 170 6.4
50 232 2.17
50 604 9.19
50 617 5.3
50 647 4.23
50 648 5.15
50 670 5.47
50 708 3.98
50 778 5.13
51 72 2.52
51 323 3.76
51 327 6.46
51 332 6.08
51 475 6.32
51 477 3.08
51 542 4.84
51 601 8.04
51 680 4
51 760 8.03
52 42 3.39
52 61 8.15
52 75 5.36
52 164 7
52 203 2.56
52 308 5.92
52 335 6.29
52 440 5.74
52 471 4.76
52 587 3.1
52 634 1.95
53 56 2.33
53 95 7.75
53 188 6.3
53 199 6.77
53 240 1.69
53 340 4.77
53 382 6.66
53 441 9.83
53 456 6.07
53 521 5.62
53 537 3.28
53 544 5.82
53 707 5.1
53 772 3.91
54 50 3.13
54 177 5.56
54 261 7.23
54 330 9.31
54 346 2.17
54 428 8.6
54 458 4.03
54 465 4.23
54 639 8.25
54 735 4.23
54 759 6.56
54 796 2.17
55 1 2.95
55 77 4.12
55 299 4.44
55 335 6.08
55 360 1.74
55 506 5.16
55 527 3.87
55 554 2.06
55 751 7.92
55 790 4.88
56 67 4.6
56 117 5.79
56 119 4.69
56 124 2.13
56 201 6.59
56 409 5.59
56 451 5.95
56 551 7.17
56 557 7.58
56 574 3.11
56 593 5.71
56 595 5.61
56 723 5.47
56 748 1.43
56 769 7.98
57 50 3.41
57 62 5.39
57 103 8.3
57 144 4.4
57 203 2.61
57 235 7.26
57 304 5.09
57 342 1.03
57 349 6.32
57 544 6.09
57 629 3.66
57 697 5.96
57 782 9.09
57 795 3.95
58 47 5.69
58 96 5.51
58 197 3.29
58 220 4.64
58 255 2.78
58 308 5.28
58 335 6.05
58 454 4.86
58 533 0.4
58 769 7.76
58 786 7.94
59 23 4.79
59 174 8.46
59 202 4.5
59 233 3.89
59 314 4.47
59 464 4.87
59 611 4.26
59 625 4.76
59 717 3.86
59 725 2.46
60 84 2.17
60 87 5.18
60 99 5.03
60 386 5.35
60 549 5.23
60 551 6.88
60 590 6.52
60 793 5.37
61 49 6.56
61 52 6.64
61 57 3.32
61 81 7.94
61 138 2.27
61 146 5.29
61 151 4.72
61 383 8.12
61 438 5.03
61 505 8.52
61 630 2.71
61 652 4.89
61 747 4.33
62 40 4.3
62 94 9.31
62 368 4.13
62 475 6.41
62 481 5.48
62 502 3.23
62 591 7.71
62 605 5.61
62 609 6.7
62 616 5.35
62 640 4.6
62 722 4.85
62 743 3.88
63 29 2.26
63 179 4.57
63 203 2.1
63 283 6.31
63 353 0.39
63 373 4.68
63 413 3.62
63 441 9.96
63 619 2.8
63 644 6.56
63 767 9.25
64 39 7.14
64 82 5.59
64 247 8.63
64 366 4.57
64 381 7.63
64 472 3.42
64 513 5.68
64 670 4.72
64 701 3.2
64 710 5.54
65 170 6.48
65 348 5.69
65 354 3.89
65 396 2.78
65 796 2.21
66 1 3
66 153 1.94
66 493 4.74
66 565 5.06
67 119 4.3
67 196 5.39
67 242 6.23
67 253 4.39
67 359 3.03
67 494 6.95
67 530 6.94
67 569 2
67 604 8.89
67 627 2.69
67 664 5.42
67 765 6.05
68 22 6.16
68 90 4.76
68 227 4.61
68 342 1.49
68 392 6.44
68 448 4.29
68 592 7.48
68 713 5.86
68 773 3.82
69 5 6.91
69 100 7.22
69 150 8.76
69 404 7.5
69 467 4.47
69 526 5.68
69 555 3.06
69 592 6.75
69 653 4.29
69 657 8.5
69 688 8.53
70 38 3.2
70 200 6.36
70 294 2.55
70 315 5.16
70 369 5.23
70 379 4.41
70 403 6.14
70 583 0.9
70 602 5.86
70 638 4.12
70 692 4.06
70 698 6.75
70 756 4.73
71 100 7.01
71 228 5.05
71 293 3.88
71 326 3.76
71 429 2.92
71 463 6.85
71 590 7.28
71 791 4.77
72 3 2.55
72 4 5.3
72 89 4.04
72 98 4.56
72 121 3.16
72 212 1.48
72 291 7.5
72 345 2.85
72 386 5.6
72 443 8.99
72 584 2.28
72 752 7.54
72 779 5.73
73 1 2.28
73 44 6.6
73 68 7.76
73 451 6.05
73 499 3.2
73 683 2.11
74 20 5.87
74 53 2.2
74 83 5.29
74 207 5.93
74 251 3.08
74 292 3.66
74 329 7.74
74 355 3.34
74 361 7.27
74 407 6.72
74 511 4.4
74 518 4.88
74 632 6.46
74 702 3.03
75 73 5.76
75 109 3.99
75 176 6.9
75 178 5.52
75 193 8.95
75 382 6.48
75 484 5.32
75 708 3.54
75 730 4.82
75 785 6.35
76 133 6.89
76 142 3.79
76 267 8.53
76 290 3.86
76 411 3.48
76 426 6.11
76 512 2.62
76 541 3.53
77 105 6.39
77 149 4.31
77 374 7.46
77 451 5.93
77 538 3.78
77 551 7.34
77 614 5.24
77 658 3.1
77 662 6.47
78 93 1.65
78 148 7.52
78 186 7.96
78 193 9
78 290 4.29
78 343 7.1
78 424 2.49
78 430 4.82
78 475 7.18
78 615 5.25
78 700 6.46
79 6 5.31
79 36 4.95
79 183 7.77
79 257 6.74
79 371 3
79 408 3.7
79 445 3.31
80 25 2.95
80 140 7.55
80 348 5.84
80 399 6.74
80 715 7.36
81 141 5.03
81 183 8
81 221 4.62
81 303 5.08
81 419 3.32
81 559 3.49
81 623 4.77
82 111 6.06
82 231 3.26
82 284 4.16
82 318 6.19
82 321 7.02
82 389 2.23
82 408 3.76
82 479 2.67
82 493 4.77
82 566 4.58
83 8 6.95
83 172 2.22
83 265 5.07
83 445 3.55
83 522 7.45
83 548 4.67
83 754 6.31
83 757 4.49
84 89 3.93
84 163 5.25
84 285 2.88
84 302 6.42
84 354 3
84 408 3.95
84 480 4.74
84 492 0.43
84 540 7.1
84 613 6.99
85 26 3.37
85 158 5.16
85 169 1.15
85 219 3.95
85 252 3.31
85 427 4.98
85 466 6.73
85 622 4.71
85 659 2.58
86 17 5.7
86 149 3.95
86 208 7.03
86 223 5.75
86 305 5.21
86 319 3.32
86 358 3.58
86 366 5.2
86 380 7.07
86 483 1.18
86 487 5
86 590 7.08
86 669 9.95
86 672 1.16
87 69 4.36
87 85 8.01
87 241 5.01
87 244 5.48
87 297 0.66
87 327 6.71
87 378 8.65
87 405 4.09
87 408 3.88
87 486 3.36
87 600 6.34
87 709 4.09
88 35 6.63
88 163 5.32
88 216 4.8
88 249 2.79
88 277 3.76
88 357 6.25
88 495 4.96
88 505 8.51
88 535 4.25
88 539 6.32
88 556 6.68
88 714 5.09
88 719 1.41
88 796 2.12
89 59 4
89 125 7.14
89 249 3.59
89 276 4.3
89 281 5.73
89 298 5.37
89 308 5.99
89 352 6.01
89 416 3.51
89 420 4.97
89 422 3.11
89 507 4.13
89 516 7.5
89 573 5.18
89 715 7.16
90 131 7.76
90 278 5.36
90 307 5.41
90 504 6.41
90 510 2.53
90 633 6.09
90 726 3.01
90 760 8.34
91 51 3.8
91 80 3.28
91 110 8.06
91 124 2.36
91 165 5.5
91 192 5.44
91 209 5.86
91 308 5.25
91 397 6.8
91 406 1.24
91 436 3.87
91 598 8.75
91 660 1.3
91 694 3.89
92 97 3.06
92 107 5.36
92 236 6.56
92 317 3.56
92 441 9.64
92 532 1.49
92 574 3.2
92 599 4.69
92 651 8.16
92 686 2.1
92 696 6.15
92 728 0.97
92 746 1.48
93 76 4.48
93 194 4.91
93 312 5.3
93 476 2.06
93 517 5.09
93 534 6.38
93 562 7.9
93 568 3.23
93 574 3.05
93 611 4.25
93 618 5.33
93 645 0.91
93 765 6.82
94 11 2.08
94 43 8.11
94 86 7.16
94 122 1.9
94 216 5.1
94 258 3.94
94 272 4.01
94 306 2.78
94 583 0.48
94 616 6.18
94 721 4.17
94 787 3.83
95 55 7.75
95 226 3.59
95 305 5.33
95 498 2.13
95 538 4.14
95 543 6.27
95 547 6.65
95 679 3.33
95 763 5.26
96 21 7.35
96 313 4.15
96 414 8.12
96 434 3.23
97 109 4.36
97 157 3.59
97 239 4.55
97 384 7.27
97 447 7.67
97 789 2.16
98 31 6.43
98 33 4.57
98 60 5.56
98 63 8.01
98 132 7.11
98 205 1.3
98 237 4.34
98 277 3.69
98 282 6.25
98 338 5.86
98 365 4.03
98 377 4.91
98 470 5.31
98 611 4.07
98 637 5.61
99 1 3.01
99 204 4.05
99 245 7.22
99 331 5.35
99 460 8.29
99 519 4.66
99 525 1.58
99 642 7.03
99 799 6.72
