Seed: 2414463762
Researcher: 100
Papers: 1200
Edges: 1290
RDensity: 0.3
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 250
15 448 4.3
15 462 5.26
15 545 5.45
15 548 4.17
15 686 9.67
15 703 4.26
15 915 4.11
15 940 5.64
15 952 4.1
15 1091 2.04
15 1187 5.82
16 64 6.09
16 125 4.07
16 191 8.65
16 199 7.27
16 431 3.82
16 465 4.93
16 541 5.09
16 579 7.54
16 689 3.12
16 919 6.31
16 922 4.24
16 998 6.98
16 1001 5.25
16 1153 8.47
16 1198 6.01
17 8 6.66
17 21 6.91
17 37 7.43
17 147 3.72
17 179 5.42
17 342 9.12
17 607 2.95
17 803 5.32
17 938 4.1
17 1014 4.76
17 1156 7.3
18 155 3.28
18 184 5.23
18 200 3.84
18 237 2.17
18 284 3.42
18 316 4.97
18 541 5.36
18 901 6.26
18 920 2.81
18 1064 4.21
18 1085 5.98
18 1199 4.55
19 183 6.1
19 258 6.05
19 437 5.62
19 488 6.29
19 623 6.24
19 641 5.81
19 680 7.1
19 921 4.35
19 974 9
19 1006 5.44
19 1044 4.81
19 1066 6.93
19 1104 4.12
19 1134 3.64
20 134 3.69
20 252 2.65
20 261 3.95
20 368 6.85
20 476 5.12
20 711 4.93
20 759 5.45
20 818 6.85
20 848 7.01
20 1128 5.04
21 0 8.42
21 256 3.31
21 627 3.77
21 837 2.15
21 853 7.77
21 873 3.9
21 909 2.9
21 949 5.2
21 1090 4.83
21 1147 10
21 1171 4.55
22 92 6.8
22 277 6.73
22 308 3.05
22 402 6.35
22 429 5.39
22 467 6.12
22 670 5.77
22 720 4.02
22 789 1.14
22 796 4.04
22 832 6.01
22 882 3.54
22 889 1.68
22 924 3.78
22 996 3.67
23 314 5.18
23 316 4.84
23 494 3.85
23 573 1.48
23 678 3.64
23 774 4.53
23 985 4.38
23 1030 4.42
24 224 3
24 243 1.3
24 399 6.14
24 422 2.58
24 440 6.6
24 529 3.02
24 649 1.39
24 714 5.11
24 1109 6.39
24 1162 6.5
25 4 4.09
25 70 7.62
25 128 4.88
25 263 1.5
25 272 6.67
25 310 4.08
25 511 2.91
25 556 1.82
25 708 6.99
25 754 5.81
25 757 6.15
25 908 5.49
25 1020 4.49
25 1099 4.46
25 1150 3.29
26 19 4.93
26 50 5.86
26 126 2.38
26 197 5
26 278 5.06
26 383 4.98
26 510 2.75
26 526 7.38
26 544 3.86
26 549 4.85
26 655 3.02
26 805 2.18
26 807 8.64
26 1096 4.3
26 1133 4.9
27 41 2.27
27 154 5.69
27 178 2.21
27 374 3.15
27 444 6.59
27 451 2.69
27 570 3.88
27 578 7.92
27 627 4.08
27 787 4.12
27 956 1.37
27 1189 5.26
28 129 2.85
28 206 4.09
28 279 3.04
28 319 5.38
28 336 4.04
28 344 4.82
28 355 3.92
28 534 2.03
28 552 2.46
28 593 6.49
28 617 6.04
28 933 3.84
28 1080 3.29
28 1154 6.57
29 103 2.64
29 153 5.26
29 203 7.24
29 490 5.58
29 501 6.36
29 509 7.5
29 601 5.95
29 616 8.32
29 621 4.72
29 648 6.23
29 679 9.32
29 870 5.48
29 964 4.3
29 1042 6.69
29 1070 8.5
30 75 5.5
30 236 2.49
30 251 3.12
30 412 5.19
30 443 1.86
30 478 7.94
30 566 5.55
30 643 3.68
30 1125 5.25
30 1146 3.56
30 1148 2.38
30 1157 5.88
30 1180 4.27
31 34 4.61
31 68 4.93
31 229 5.51
31 292 5.3
31 362 8.06
31 376 5.29
31 389 5.27
31 467 5.78
31 482 7.02
31 763 6.42
31 804 5.83
31 831 6.43
31 890 4.18
32 46 7.44
32 105 6.6
32 289 4.27
32 312 2.13
32 369 8.03
32 387 3.27
32 506 9.13
32 530 2.12
32 673 6.4
32 705 4.01
32 793 7.04
32 1083 2.51
32 1102 5.11
33 73 4.97
33 222 5.56
33 484 7
33 533 6.71
33 608 6.7
33 744 7.23
33 815 7.66
33 918 5.37
33 939 4.08
33 992 9.33
33 1058 7.91
33 1126 9
34 43 6.34
34 120 3.04
34 282 4.81
34 352 4.28
34 571 4.6
34 581 6.43
34 687 2.72
34 688 3.88
34 819 4.04
34 879 4.71
34 916 8.18
34 942 4.43
34 1088 5.31
34 1113 4.03
34 1184 2.31
35 97 5.78
35 182 5.22
35 193 7.07
35 213 6.28
35 660 4.47
35 750 9.02
35 806 5.03
35 972 1.7
35 982 3.52
35 1094 4.28
35 1178 7.76
36 7 4.24
36 35 5.05
36 69 5.16
36 173 3.52
36 267 6.07
36 337 5.07
36 356 4.38
36 782 2.07
36 814 4.92
36 900 3.45
36 950 6.61
36 1026 2.44
36 1101 4.37
36 1132 3.84
36 1152 5.92
37 15 4.49
37 52 4.81
37 56 6.95
37 195 5.93
37 220 6.72
37 285 4.64
37 317 3.74
37 582 7.04
37 718 3.49
37 856 7.18
37 905 7.67
37 979 5.97
37 1029 5.33
37 1115 4.03
38 3 5.62
38 93 5.94
38 183 6.09
38 516 5.63
38 677 4.03
38 767 9.18
38 858 2.09
38 905 6.96
38 907 3.69
38 1045 5.01
38 1048 5.31
39 25 4.64
39 378 5.9
39 450 5.9
39 502 6.05
39 635 8.84
39 696 6.01
39 758 8.39
39 762 5.66
39 765 9.51
39 894 4.46
39 917 5.23
39 953 4.67
39 1004 3.62
39 1054 3.12
40 9 8
40 16 5.37
40 23 6.24
40 254 8.99
40 353 4.48
40 417 5.83
40 492 4.45
40 500 6.09
40 521 4.06
40 602 4.67
40 667 8.34
40 812 6.77
40 891 4.56
40 899 6.36
40 1049 2.46
41 78 4.21
41 114 2.44
41 240 3.81
41 271 8.29
41 333 8.27
41 357 4.86
41 673 6.22
41 775 2.71
41 808 4.28
41 885 6.26
41 913 2.02
41 926 6.55
41 1035 6.32
41 1040 4.62
41 1053 3.59
42 5 3.43
42 6 5.94
42 196 8.35
42 238 4.97
42 328 6.94
42 592 7.05
42 610 5.07
42 625 0.04
42 722 3.39
42 842 7.61
42 925 1.51
42 971 0.75
42 993 4.83
43 49 4.69
43 166 4.99
43 202 5.38
43 251 3.25
43 354 8.05
43 371 4.33
43 675 4.63
44 219 1.24
44 241 4.82
44 463 4.1
44 527 8.43
44 534 2.86
44 580 4.86
44 653 6.38
44 881 7.56
44 935 4.16
44 941 4.36
45 158 5.69
45 181 3.89
45 470 3.87
45 564 3.86
45 645 0.9
45 852 5.74
45 906 7.42
45 1037 7.92
45 1112 5.36
46 22 4.83
46 137 7.74
46 295 3.22
46 433 5.46
46 446 4.71
46 497 5.59
46 772 6.62
46 916 7.9
46 955 7.65
46 1015 8.7
46 1123 7.68
46 1173 6.35
47 55 3.94
47 168 3.98
47 366 6.52
47 367 5.59
47 409 4.78
47 584 2.98
47 736 6.77
47 830 8.61
47 849 4.89
47 978 3.64
47 1012 5.95
47 1034 4.94
47 1082 4.74
47 1084 2.76
47 1161 5.22
48 9 7.31
48 280 4.57
48 311 2.25
48 583 4.9
48 666 4.72
48 727 2.56
48 781 0.6
48 835 7.13
48 865 6.9
48 916 7.88
48 995 5.27
48 1121 7.48
48 1141 5.49
49 157 1.69
49 169 7.71
49 217 2.82
49 253 3.19
49 430 4.59
49 554 9.63
49 706 4.97
49 838 1.93
49 868 5.38
49 877 7.15
49 1095 2.14
49 1106 7.07
49 1108 5.88
49 1138 4.48
49 1149 5.2
50 62 7.06
50 95 1.18
50 205 3.81
50 262 3.14
50 434 4.08
50 486 3.99
50 698 5.57
50 701 8.61
50 732 5
50 766 5.23
50 1092 8.08
50 1163 3.22
51 100 4.2
51 209 1.41
51 423 7.75
51 536 5.06
51 546 1.41
51 567 2.52
51 612 4.68
51 654 5.39
51 664 1.93
51 742 6.74
51 748 6.19
51 771 2.67
51 875 5.74
51 948 4.2
51 1158 5.82
52 47 7.42
52 225 3.58
52 232 7.1
52 260 2.36
52 329 5.2
52 392 8.15
52 587 5.22
52 595 8.59
52 638 2.41
52 753 5.09
52 773 3.27
52 910 6.27
52 947 8.33
53 13 5.64
53 113 7.68
53 159 6.65
53 325 4.93
53 406 2.25
53 447 4.1
53 537 4.54
53 562 2.01
53 761 7.91
53 841 3.18
53 896 9.31
53 959 5.3
53 1052 4.85
53 1079 8.2
53 1131 3.97
54 61 3.69
54 161 2.97
54 275 4.87
54 375 8.12
54 480 4.15
54 527 9.08
54 550 5.47
54 764 2.43
54 843 2.69
54 883 6.16
54 898 3.92
54 928 1.29
54 1119 3.57
54 1190 4.88
55 11 3.51
55 82 7.47
55 94 5.29
55 172 4.52
55 188 4.74
55 309 7.35
55 844 5.06
55 988 4.31
55 1047 4.69
55 1116 5.28
56 242 3.02
56 340 4.46
56 379 8.01
56 395 5.18
56 634 3.6
56 690 6.23
56 699 7.18
56 778 6.12
56 864 3.71
56 969 2.99
56 980 5.18
56 1010 6.35
56 1046 10
56 1180 4.36
56 1194 5.85
57 14 6.16
57 63 7.59
57 234 3.11
57 361 5
57 469 4.29
57 474 2.4
57 539 5.84
57 691 6.73
57 826 5.7
57 878 4.67
57 975 5.04
57 980 4.59
57 1039 2.76
57 1074 3.04
57 1139 5.2
58 76 0.7
58 331 8.49
58 359 7.59
58 559 9.06
58 561 6.36
58 694 8.54
58 862 8.11
58 977 4.2
58 1005 5.49
58 1084 2.83
58 1181 2.21
59 65 7.23
59 273 5.87
59 281 8.79
59 300 8.87
59 316 5.03
59 698 4.95
59 728 4.2
59 801 3.61
59 966 8.91
59 1172 7.36
59 1175 5.26
60 111 3.08
60 146 5.86
60 297 3.47
60 318 1.86
60 386 4.6
60 407 4.28
60 424 8.16
60 547 2.64
60 586 3.12
60 636 8.01
60 698 5.65
60 820 8.82
60 1103 3.1
61 204 6.01
61 223 3.25
61 265 1.46
61 414 7.28
61 487 2.15
61 605 7.53
61 606 4.98
61 685 4.24
61 867 3.76
61 905 6.72
61 1000 2.29
61 1002 4.68
61 1069 1.86
61 1127 8.64
61 1130 9.29
62 250 4.84
62 477 4.87
62 542 2.12
62 577 4.21
62 657 2
62 760 5.1
62 817 4.56
62 847 4.41
62 863 1.45
62 905 7.66
62 1073 9.93
62 1078 2.59
62 1084 3.13
62 1098 7.64
62 1194 5.59
63 26 4.62
63 129 2.82
63 169 7.95
63 336 3.71
63 385 5.53
63 515 2.1
63 520 8.03
63 604 6.31
63 682 6.56
63 710 6.26
63 755 2.9
63 797 9.22
63 993 4.86
63 1093 4.35
63 1169 2.17
64 33 5.05
64 58 4.25
64 99 7.88
64 161 2.9
64 345 5.63
64 381 8.74
64 454 2.71
64 629 5.5
64 729 4.61
64 749 7.26
64 825 3.04
64 930 1.19
64 967 5.56
64 1155 3.95
65 2 5.86
65 38 4
65 60 7.61
65 187 3.16
65 350 3.37
65 404 5.39
65 626 5.24
65 658 5.5
65 786 3.82
65 821 3.15
65 958 3.11
65 965 6.82
65 989 7.28
65 1097 4.28
65 1188 6.23
66 410 6.19
66 457 6.09
66 527 8.67
66 589 5.06
67 40 2.86
67 121 3.37
67 127 4.93
67 135 4.84
67 139 5.06
67 192 4.41
67 264 1
67 619 8.76
67 620 6.37
67 704 4.08
67 721 4.57
67 734 5.34
67 962 8.19
67 1117 5.14
68 24 3.95
68 249 3.16
68 288 1.79
68 346 4.35
68 365 1.48
68 426 4.51
68 436 2.73
68 512 2.11
68 839 3.15
68 963 7.44
68 1137 3.98
68 1186 3.91
68 1196 4.46
69 143 6.29
69 243 1.38
69 245 5.76
69 372 2.17
69 811 4.27
69 823 5.4
69 1168 5.38
69 1174 2.15
69 1185 4.85
70 32 5.99
70 336 4
70 351 3.24
70 393 2.98
70 401 7.33
70 513 5.98
70 572 3.2
70 591 7.97
70 614 6.4
70 730 5.31
70 833 4.71
70 845 7.23
70 1028 2.77
71 80 3.95
71 186 3.2
71 349 5.87
71 382 3.97
71 644 8.04
71 648 6.09
71 937 4.16
71 1003 4.22
71 1011 4.33
71 1129 7.24
71 1159 5.6
72 77 2.08
72 89 7.9
72 117 4.7
72 164 3.68
72 228 7.16
72 341 3.06
72 428 7.94
72 493 5.9
72 564 3.87
72 674 3.49
72 752 6.62
72 859 4.15
72 1016 5.5
72 1032 8.33
73 115 7.1
73 122 5.21
73 131 3.14
73 324 1.97
73 377 5.65
73 681 4.19
73 769 7.33
73 799 6.78
73 802 3.99
73 1036 3.52
74 66 4.74
74 72 7.03
74 91 7.95
74 170 4.51
74 442 3.83
74 456 6.46
74 684 3.79
74 747 6.71
74 816 8.2
74 872 2.87
74 1077 5.6
74 1114 3.62
74 1172 6.91
75 148 4.77
75 339 4.29
75 518 3.7
75 525 4.46
75 627 4.13
75 630 3.66
75 633 7.63
75 669 5.21
75 813 4.43
75 1050 9.28
75 1103 3.25
75 1124 6.24
76 29 3.61
76 90 4
76 143 6.08
76 174 4.03
76 201 5.35
76 668 2.33
76 874 5.98
76 927 3.94
76 973 4.26
76 1033 4.07
76 1081 7.32
77 17 6.52
77 86 2.86
77 136 4.22
77 176 6.35
77 214 6.74
77 408 3.17
77 445 5.64
77 464 5.38
77 485 5.06
77 524 8.01
77 557 2.36
77 663 6.57
77 783 2.7
77 880 10
77 1018 5.48
78 42 4.18
78 235 3.88
78 751 4.51
78 784 1.9
78 884 5.48
78 943 4.92
78 950 6.48
78 990 5.09
78 991 5.11
78 1009 4.48
78 1071 6.16
79 10 5.28
79 18 2.76
79 274 6.85
79 358 4.35
79 458 1.51
79 503 2.2
79 576 6.41
79 725 8.95
79 737 4.67
79 787 4.77
79 794 6.72
79 981 5.48
79 993 5.05
79 1000 2.15
79 1197 3.99
80 83 5.09
80 102 3
80 180 6.8
80 190 7.31
80 322 5.71
80 411 3.1
80 452 4.06
80 776 4.73
80 905 7.1
80 916 7.81
80 1068 6.27
80 1160 2.24
80 1192 4.16
81 84 4.3
81 145 3.28
81 449 4.19
81 522 6.67
81 597 5.2
81 915 4.58
81 970 6.56
81 1027 7.55
81 1031 5.74
81 1051 2.86
81 1105 4.07
81 1170 4.31
81 1176 3.8
81 1185 4.63
81 1193 4.04
82 124 3.08
82 298 3.87
82 304 0.28
82 314 5.8
82 419 5.64
82 517 8.53
82 613 7.98
82 739 3.47
82 741 2.48
82 915 4.32
82 1177 6.9
83 51 2.47
83 249 3.5
83 283 4.76
83 286 3.17
83 303 5.41
83 405 4.08
83 551 5.77
83 553 3.19
83 672 7.26
83 716 5.94
83 770 2.85
83 800 2.97
83 861 4.63
83 1143 4.51
83 1166 4.3
84 130 2.71
84 150 0.71
84 185 8.09
84 206 4.39
84 289 4.27
84 314 5.31
84 386 4.58
84 528 3.49
84 628 5.22
84 642 2.43
84 702 2.3
84 851 2.51
84 903 4.47
85 12 5.34
85 59 3.21
85 108 7.88
85 309 8.13
85 631 9.72
85 673 6.45
85 768 8.25
85 785 4.13
85 929 4.14
85 951 4.79
85 957 4.69
85 1008 4.73
85 1022 6.81
85 1061 3.73
85 1144 2.59
86 48 1.64
86 87 4
86 162 3.51
86 230 6.79
86 370 5.61
86 438 4.04
86 596 5.74
86 656 7.96
86 791 5.03
86 795 6.8
86 1060 3.77
86 1091 2.49
86 1194 5.28
87 31 3.73
87 36 9.7
87 143 6.05
87 327 5.51
87 334 7.27
87 335 5.73
87 363 3.49
87 384 5.92
87 391 8.78
87 420 4.11
87 532 4.4
87 622 2.05
87 637 7.86
87 662 4.05
87 719 6.51
88 167 3.94
88 198 7.32
88 287 7.04
88 421 7.42
88 450 5.65
88 615 6.32
88 661 5.95
88 887 1.16
88 912 4.46
88 931 6.21
88 932 6.7
88 1007 7.48
88 1151 3.73
88 1191 5.08
88 1195 8.81
89 116 5.24
89 189 6.04
89 266 4.79
89 326 3.6
89 332 4.96
89 460 3.02
89 543 7.47
89 693 2.74
89 717 6.18
89 836 6.61
89 846 3.7
89 936 7.47
89 1059 5.87
89 1075 4.77
89 1136 4.92
90 44 7.42
90 165 3.57
90 291 2.67
90 321 4.13
90 396 3.11
90 428 8.23
90 466 6.57
90 624 3.35
90 743 2.94
90 824 5.08
90 1019 5.38
90 1179 7.54
91 45 4.99
91 57 5.94
91 243 1.58
91 276 4.23
91 347 5.95
91 386 4.64
91 697 8.22
91 834 3.07
91 902 3.11
91 945 0.77
92 71 4.6
92 133 2.22
92 206 4.39
92 343 2.59
92 459 7.3
92 588 4.57
92 598 7.48
92 695 5.26
92 700 5.77
92 780 6.63
92 876 4.12
92 946 5.88
92 1038 3.19
92 1167 3.52
92 1183 7.71
93 28 5.75
93 109 6.9
93 175 5.19
93 183 6.42
93 212 1.89
93 428 8.06
93 479 3.72
93 481 8.17
93 726 6.69
93 994 5.18
93 1062 3.36
93 1072 2.31
93 1196 4.06
94 140 6.08
94 141 6.93
94 497 6.06
94 507 3.85
94 540 5.86
94 569 0.74
94 594 6.05
94 857 6.25
94 911 5.22
94 987 3.84
94 1055 4.12
94 1089 6.98
94 1164 4.51
95 81 3.39
95 107 5.18
95 171 8.13
95 233 6.7
95 270 5.47
95 364 0.73
95 416 7.97
95 453 3.66
95 468 7.39
95 538 3.34
95 788 1.99
95 822 8.25
95 983 3.93
95 1063 4.72
95 1118 1.98
96 85 3.76
96 194 7.63
96 205 4.15
96 215 5.17
96 248 4.55
96 296 3.74
96 397 4.8
96 887 1
96 1163 3.61
97 221 3.7
97 239 6.6
97 257 7.47
97 336 3.45
97 523 4.57
97 564 3.95
97 603 7.12
97 707 3.96
97 731 5.44
97 869 1.96
97 887 1.09
97 997 4.64
97 1021 7.78
97 1067 9.79
97 1142 3.28
98 39 2.05
98 53 3.52
98 74 4.18
98 160 5.63
98 210 5.12
98 216 6.1
98 307 3.13
98 489 6.66
98 495 9.95
98 496 5.47
98 575 1.43
98 665 3.44
98 740 4.47
98 954 7.77
98 1177 6.67
99 30 7.92
99 151 6.86
99 348 0.76
99 418 1.83
99 427 5.9
99 472 3.15
99 498 4.78
99 563 6.39
99 723 1.65
99 798 4.3
99 840 2.84
99 860 7.26
99 934 4.49
99 1065 3.1
99 1100 6.79
