Seed: 2875200727
Researcher: 100
Papers: 800
Edges: 1429
RDensity: 0.9
minScore: 0
maxScore: 10
maxResearcherForPaper: 7
maxPaperForResearcher: 15
ToAssign: 250
11 693 4.91
11 754 4.99
11 789 1.99
12 72 6.97
12 108 5.33
12 139 3.48
12 190 5.62
12 211 3.03
12 213 3.23
12 379 3.07
12 398 6.32
12 438 5.26
12 445 5.32
12 493 8.28
12 523 4.47
12 571 8.24
12 617 8.27
12 755 4.29
13 10 1.85
13 170 0.03
13 189 6.07
13 211 2.97
13 262 1.71
13 341 4.31
13 425 6.32
13 444 2.98
13 488 5.04
13 491 8.28
13 503 6.7
13 570 8.06
13 576 8.46
13 635 5.85
13 650 2.5
14 18 0.35
14 26 4.75
14 89 3
14 133 3.96
14 162 8.49
14 310 5.97
14 444 3.58
14 485 3.01
14 555 6.9
14 597 7.88
14 607 2.63
14 623 7.43
14 656 5.77
14 678 3.16
15 128 4.96
15 136 5.96
15 138 5.65
15 186 4.19
15 231 5.94
15 390 0.31
15 436 5.84
15 452 4.61
15 518 2.83
15 558 8.35
15 626 6.73
15 644 7.62
15 674 7.27
16 22 5.6
16 88 3.94
16 152 7.51
16 206 4.81
16 215 7.68
16 375 5.3
16 393 4.88
16 410 9.39
16 418 6.63
16 475 4.24
16 551 2.27
16 612 6.9
16 636 4.84
16 712 3.53
16 784 9.44
17 12 4.9
17 18 0.93
17 70 6.29
17 79 6.29
17 103 3.99
17 189 6.72
17 214 3.94
17 224 2.96
17 319 4.28
17 417 3.89
17 461 3.37
17 489 4.11
17 493 7.9
17 635 5.52
17 695 3.86
18 145 5.2
18 153 4.09
18 158 4.18
18 203 2.54
18 226 3.4
18 259 4.55
18 396 3.84
18 449 4.69
18 525 4.36
18 552 3.06
18 570 8.51
18 666 9.96
18 732 2.16
18 766 4.52
18 796 4.35
19 66 4.55
19 162 8.1
19 235 3.77
19 241 6.9
19 250 6.93
19 269 3.64
19 337 3.46
19 345 3.88
19 553 5
19 561 1.2
19 689 3.44
19 709 2.85
19 738 5.29
19 741 4.17
19 768 4.94
20 30 5.28
20 50 5.43
20 77 6.13
20 99 4.26
20 300 5.21
20 402 8.28
20 485 3.23
20 547 5.64
20 555 6.36
20 585 4.15
20 590 6.01
20 596 3.32
20 627 6.37
20 682 7.99
21 7 6.06
21 159 4.86
21 160 5.74
21 177 5.52
21 216 5.94
21 274 5.48
21 353 2.59
21 431 5.29
21 533 5.47
21 554 3.31
21 596 3.48
21 663 5.5
21 758 2.61
21 771 6.04
22 122 7.47
22 172 5.8
22 173 4.4
22 265 6.06
22 273 1.54
22 356 4.22
22 372 6.41
22 403 6.62
22 453 2.55
22 515 7.26
22 520 3.79
22 545 2.15
22 551 2.69
22 609 6.78
22 623 7.11
23 120 4.87
23 218 3.09
23 226 3.21
23 260 2.56
23 270 3.36
23 288 7.76
23 309 1.42
23 330 5.76
23 335 7.09
23 382 4.59
23 603 2.93
23 628 5.11
23 673 6.17
23 764 2.21
24 12 5.05
24 39 5.79
24 78 7.66
24 104 7.51
24 208 1.39
24 238 7.27
24 374 0.96
24 388 5.27
24 415 6.8
24 431 4.42
24 493 7.34
24 674 6.71
24 733 3.77
24 742 2.86
24 750 7.06
25 104 6.62
25 156 0.2
25 189 6.11
25 202 6.96
25 275 4.51
25 446 3.62
25 488 5.63
25 583 5.05
25 623 6.75
25 635 5.35
25 644 7.9
25 673 6.4
25 691 5.01
25 695 4.7
25 792 0.45
26 23 5.24
26 57 4.11
26 159 4.84
26 163 7.07
26 279 4.55
26 342 6.78
26 359 3.9
26 415 6.96
26 500 5.14
26 567 3.7
26 569 5.01
26 657 3.51
26 706 0.64
26 735 5.38
26 754 5.47
27 10 2.05
27 15 6.31
27 126 2.09
27 135 4.77
27 149 3.44
27 370 5.46
27 391 4.85
27 450 1.4
27 480 7.29
27 511 8.5
27 533 5.73
27 551 2.62
27 619 3.75
27 727 3.5
27 749 5.07
28 58 4.19
28 93 6.31
28 146 5.22
28 171 4.76
28 243 5.74
28 286 5.04
28 363 2.18
28 503 6.66
28 535 2.93
28 536 4.77
28 538 3.06
28 580 5.54
28 582 7.12
28 640 8.98
28 688 7.15
29 2 3.3
29 167 6.46
29 230 8.05
29 263 4.65
29 305 4.41
29 383 4.24
29 462 6.08
29 474 4.3
29 478 8.44
29 497 7.3
29 538 3.02
29 606 3.66
29 641 6.81
29 761 5.57
29 784 8.9
30 24 4.04
30 71 7.89
30 168 4.65
30 192 8.51
30 238 6.41
30 268 6.26
30 347 3.54
30 359 4.54
30 429 7.91
30 519 4.31
30 681 3.66
30 687 4.51
30 763 2.19
31 106 5.22
31 116 5.94
31 175 2.53
31 264 6.45
31 307 5.37
31 339 6.25
31 382 4.92
31 488 5.05
31 538 3.2
31 540 3.55
31 610 6.46
31 668 3.62
31 731 3.9
31 738 5.86
31 756 4.92
32 16 4.12
32 48 4.16
32 130 5.06
32 225 4.35
32 263 4.64
32 333 2.92
32 401 4.74
32 439 7.84
32 456 6.7
32 581 5.03
32 729 8.33
33 36 6.35
33 70 6.72
33 166 3.98
33 191 6.9
33 198 4.8
33 385 4.48
33 482 4.38
33 676 0.74
33 711 6.01
33 720 2
33 723 6.73
33 770 5.85
33 774 5.04
33 785 4.34
33 798 6.58
34 92 5.9
34 168 5.02
34 184 6.36
34 271 4.68
34 289 2.51
34 294 7.2
34 364 4.24
34 520 4.68
34 552 3.01
34 577 9.47
34 593 4.94
34 620 2.39
34 699 6.43
34 709 3.43
34 783 6.07
35 70 5.97
35 149 3.84
35 226 3.69
35 362 4.83
35 380 5.77
35 467 5.84
35 527 9.6
35 580 5.58
35 583 4.71
35 677 3.29
35 690 6.28
35 692 2.8
35 702 4.04
35 740 7.35
35 788 7.45
36 13 4.28
36 25 5.44
36 34 5.76
36 69 6.07
36 116 6.6
36 195 7.76
36 259 4.8
36 277 4.82
36 296 3.21
36 328 3.18
36 423 2.84
36 486 6.11
36 569 5.74
36 572 2.09
36 776 5.67
37 8 3.28
37 65 4.29
37 73 2.85
37 135 5.49
37 189 6.16
37 191 6.29
37 222 3.42
37 299 8.75
37 414 6.68
37 469 7.6
37 509 4.41
37 531 6.62
37 550 5.53
37 736 3.71
37 748 2.3
38 91 5.32
38 127 2.27
38 161 1.85
38 177 5.46
38 233 7.6
38 288 8.06
38 295 0.08
38 366 5.43
38 367 4.08
38 389 2.24
38 413 8.42
38 418 6.86
38 486 5.46
38 667 4.9
38 778 3.64
39 32 3.7
39 52 2.97
39 115 7.24
39 159 5.3
39 174 6.88
39 177 5.86
39 213 2.98
39 356 4.18
39 395 5.55
39 442 5.55
39 522 5.03
39 578 5.02
39 603 3.46
39 671 4.11
40 19 6.24
40 41 7.14
40 69 5.72
40 84 4.42
40 112 4.24
40 187 9.97
40 301 8.32
40 327 5.34
40 453 2.69
40 462 6.14
40 475 4.8
40 648 3.04
40 727 3.5
40 780 4.89
41 37 8.47
41 54 5.14
41 102 6.97
41 272 8.67
41 514 2.92
41 529 3.39
41 598 5.87
41 673 6.82
41 699 5.75
41 716 5.29
41 737 5.91
41 781 7.1
41 796 4.68
42 45 4.7
42 62 4.43
42 229 1.51
42 269 3.51
42 282 5.43
42 444 3.57
42 472 4.47
42 514 2.63
42 578 4.42
42 638 6.06
42 641 6.28
42 734 2.95
42 769 6.44
43 18 0.92
43 137 4.31
43 154 8.41
43 260 2.67
43 316 4.66
43 324 4.17
43 339 5.55
43 441 4.01
43 522 5.89
43 546 2.41
43 565 9.69
43 575 8.11
43 583 5.12
43 671 4.68
43 676 1.55
44 50 5.18
44 101 1.64
44 114 5.77
44 187 9.79
44 238 6.74
44 275 3.68
44 285 5.19
44 330 5.22
44 480 7.27
44 724 7.06
44 777 4.29
45 9 7.74
45 28 6.95
45 80 5.11
45 84 4.48
45 133 4.22
45 155 7.91
45 266 4.02
45 336 8.58
45 459 4.31
45 496 6.55
45 502 1.76
45 514 3.1
45 528 4.29
45 661 3.49
45 745 5.05
46 240 4.77
46 248 5.83
46 254 7.31
46 275 4.45
46 311 4.34
46 351 4.12
46 374 1.16
46 394 4.24
46 400 8.09
46 565 9.16
46 580 5.86
46 668 3.26
46 689 4.2
46 703 7.27
46 744 2.23
47 13 4.32
47 74 3.72
47 113 6.29
47 118 5.99
47 156 0
47 213 3.63
47 272 8.42
47 311 5.07
47 333 2.71
47 376 2.25
47 594 7.99
47 604 5.22
47 644 7.23
47 665 3.92
47 726 1.33
48 41 7.4
48 50 5.26
48 149 3.19
48 162 8.41
48 181 2.71
48 218 3.31
48 288 8.03
48 542 2.78
48 588 8.57
48 608 5.63
48 685 6.08
48 718 6.98
48 761 4.99
48 771 5.83
48 794 4.9
49 3 6.54
49 24 3.89
49 32 4.53
49 100 3.03
49 123 3.65
49 127 2.45
49 216 6.58
49 287 2.1
49 309 2.08
49 334 8.15
49 447 8.98
49 508 8.7
49 546 2.16
49 596 3.95
49 684 6.73
50 41 7.29
50 76 3.46
50 163 6.77
50 170 0.63
50 232 3.97
50 431 5.17
50 604 4.98
50 617 8.25
50 647 2.52
50 648 3.3
50 666 9.54
50 670 4.39
50 708 3.79
50 778 3.65
51 72 6.43
51 138 5.03
51 139 2.63
51 220 6.47
51 323 7.97
51 327 4.85
51 332 5.19
51 475 4.28
51 477 2.91
51 542 2.13
51 601 5.29
51 680 8.06
51 753 5.06
51 760 5.67
51 799 2.58
52 42 5.08
52 61 1.93
52 75 4.83
52 164 0.59
52 203 3.03
52 251 5.46
52 308 5.73
52 335 6.85
52 388 5.6
52 404 5.24
52 440 3.98
52 471 4.99
52 587 2.98
52 634 6.76
53 56 5.28
53 95 4.44
53 112 3.91
53 188 8.62
53 199 3.25
53 240 4.55
53 340 3.69
53 382 4.64
53 441 4.83
53 456 6.1
53 521 6.11
53 537 5.2
53 544 8.63
53 707 1.21
53 772 4.5
54 50 5.37
54 138 5.45
54 177 5.63
54 261 4.75
54 330 5.83
54 346 6.22
54 428 1.61
54 458 5.4
54 465 2.48
54 512 8.17
54 639 2.97
54 735 5.11
54 759 2.06
54 796 4.7
55 1 8.1
55 77 6.18
55 243 6.08
55 299 9.2
55 328 3.61
55 335 6.81
55 360 5
55 506 1.96
55 526 6.13
55 527 9.96
55 554 3.42
55 593 4.85
55 703 6.42
55 751 8.09
55 790 6.74
56 67 7.17
56 117 4.95
56 119 3.26
56 124 5.48
56 201 5.53
56 409 2.84
56 451 6.92
56 551 3.02
56 557 5.88
56 574 1.13
56 593 4.24
56 595 5.56
56 723 6.33
56 748 2.97
56 769 5.78
57 50 5.39
57 62 5.02
57 103 4.33
57 144 1.29
57 203 2.85
57 235 3.5
57 304 5.04
57 342 6.86
57 349 2.44
57 544 8.45
57 629 8.51
57 697 3.01
57 726 1.56
57 782 5.97
57 795 4.86
58 47 6.84
58 64 5.04
58 96 4.23
58 150 2.85
58 190 5.58
58 197 3.51
58 220 5.51
58 255 1.07
58 308 6.67
58 335 6.93
58 454 2.56
58 533 5.79
58 586 6.16
58 769 5.5
58 786 5.88
59 23 4.63
59 122 7.26
59 174 6.4
59 202 6.44
59 224 2.43
59 233 7.02
59 314 3.27
59 370 4.56
59 443 5.4
59 464 4.36
59 606 3.39
59 611 3.36
59 625 3.87
59 717 4.7
59 725 4.27
60 84 4.35
60 87 4.32
60 99 4.37
60 176 3.94
60 386 8.16
60 489 4.1
60 549 5.69
60 551 2.98
60 590 5.98
60 617 8.45
60 752 1.77
60 793 5.62
61 49 3.47
61 52 3.06
61 57 3.9
61 81 2.49
61 121 2.56
61 138 4.97
61 146 5.42
61 151 4.81
61 170 0.05
61 383 4.56
61 438 5.31
61 505 7.47
61 630 3.68
61 652 4.89
61 747 4.04
62 40 8.35
62 94 0.95
62 368 6.03
62 461 3.35
62 475 4.45
62 481 3.63
62 502 1.21
62 591 1.47
62 605 2.51
62 609 7
62 616 7.96
62 640 8.7
62 720 1.86
62 722 4.37
62 743 5.75
63 29 5.38
63 179 5.65
63 203 2.99
63 283 9.31
63 291 4.41
63 336 8.8
63 353 2.37
63 373 3.91
63 413 8.44
63 438 5.7
63 441 4
63 459 4.41
63 619 3.63
63 644 7.87
63 767 7.65
64 39 5.15
64 82 2.71
64 210 7.6
64 243 5.77
64 247 5.19
64 366 6.13
64 381 5.92
64 444 3.79
64 472 4.53
64 513 7.99
64 571 7.86
64 670 4.6
64 701 3.09
64 710 7.61
64 783 6.27
65 170 0.3
65 207 5.03
65 310 6.16
65 348 8.43
65 354 6.98
65 361 3.69
65 383 3.76
65 396 3.92
65 775 4.89
65 796 4.33
66 1 7.6
66 9 7.36
66 35 5.49
66 76 3.39
66 129 6.89
66 153 3.79
66 228 6.52
66 331 4.79
66 446 4.39
66 493 7.77
66 565 9.22
66 644 7.91
66 700 3.77
66 799 2.41
67 119 2.61
67 196 5.99
67 242 7.69
67 253 7.25
67 359 3.82
67 494 4.42
67 530 1.19
67 569 5.86
67 586 6
67 604 4.7
67 627 6.26
67 664 4.71
67 765 4.15
67 799 2.94
68 22 5.31
68 90 5.09
68 227 6.88
68 288 8.5
68 342 6.93
68 392 5.56
68 448 4.97
68 592 2.86
68 608 6.28
68 713 8.82
68 769 5.59
68 773 5.77
69 5 6.66
69 100 2.8
69 150 2.7
69 219 0.68
69 371 3.54
69 404 5.24
69 467 5.54
69 526 6.81
69 555 6.85
69 592 2.88
69 610 6.58
69 653 5.25
69 657 3.18
69 688 7.04
69 724 7.91
70 38 5.87
70 200 6.32
70 294 6.88
70 299 9.25
70 315 3.91
70 369 3.42
70 379 2.78
70 403 6.54
70 579 4.6
70 583 4.58
70 602 4.35
70 638 6.04
70 692 3.03
70 698 5.32
70 756 5.04
71 40 7.97
71 100 3.03
71 228 7.01
71 293 9.77
71 326 7.83
71 368 5.71
71 420 7.57
71 429 7.45
71 463 6.74
71 590 6.2
71 668 3.49
71 689 4.03
71 702 4.42
71 732 2.46
71 791 6.81
72 3 6.69
72 4 3.07
72 89 3.12
72 98 5.21
72 121 1.68
72 212 6.1
72 291 5.21
72 345 3.29
72 386 7.62
72 443 6.37
72 584 6.01
72 630 3.61
72 752 2.43
72 768 4.88
72 779 6.87
73 1 8.06
73 44 3.28
73 68 6.76
73 319 3.43
73 451 7
73 491 8.68
73 499 2.67
73 508 8.71
73 518 2.03
73 519 3.8
73 558 7.93
73 578 4.57
73 660 7.51
73 683 8.12
73 732 2.56
74 20 7.72
74 53 9.65
74 83 4.52
74 105 5.38
74 207 4.73
74 251 5.05
74 292 5.18
74 329 5.48
74 355 5.44
74 361 3.31
74 407 3.42
74 511 9.18
74 518 2.34
74 632 3.55
74 702 4.58
75 73 2.94
75 109 4.92
75 130 4.95
75 176 3.36
75 178 4.58
75 193 4.91
75 231 6.43
75 249 4.64
75 382 5.39
75 484 2.95
75 485 3.6
75 552 3.21
75 708 3.93
75 730 8.28
75 785 4.39
76 66 4.88
76 133 4.55
76 142 5.58
76 267 4.21
76 272 7.74
76 290 5
76 306 2.47
76 369 4.2
76 378 6.91
76 411 3.07
76 426 5.43
76 512 8.15
76 541 4.52
76 619 4.3
77 4 3.26
77 92 5.37
77 105 5.09
77 149 3.73
77 152 6.99
77 179 5.31
77 374 1.06
77 435 3.66
77 451 7.62
77 538 3.17
77 551 3.05
77 555 7.04
77 614 3.67
77 658 3.74
77 662 6.37
78 55 3.02
78 93 6.46
78 139 2.73
78 148 5.14
78 186 4.06
78 193 5.49
78 290 5.08
78 343 6.96
78 360 4.97
78 424 2.42
78 430 2.3
78 475 4.6
78 615 2.97
78 700 3.87
78 771 5.69
79 6 5.54
79 36 5.91
79 97 3.04
79 183 6.06
79 185 5.96
79 257 6.59
79 354 7.57
79 371 2.79
79 403 6.84
79 408 7.15
79 445 5.76
79 464 4.15
79 542 1.98
79 648 3.1
79 728 6.34
80 21 5.19
80 25 5.38
80 36 6.02
80 105 5.06
80 140 6.08
80 346 6.65
80 348 7.8
80 374 1.42
80 384 6.26
80 399 5.01
80 417 4.09
80 437 6.56
80 484 3.02
80 538 3.62
80 715 7.5
81 75 4.38
81 130 4.32
81 141 6.2
81 183 5.95
81 186 4.36
81 221 4.83
81 233 7.43
81 288 7.64
81 303 4.43
81 419 2.14
81 552 3.24
81 559 4.11
81 618 4.83
81 623 6.86
81 681 3.32
82 4 3.17
82 111 3.11
82 231 6.44
82 284 4.78
82 318 1.5
82 320 4.23
82 321 6.64
82 389 2.68
82 408 7.27
82 479 4.93
82 493 7.94
82 566 4.9
82 589 5.53
82 669 5.17
82 717 4.09
83 8 2.45
83 164 0.56
83 172 5.42
83 265 5.99
83 416 5.37
83 445 5.29
83 455 2.61
83 496 6.4
83 506 1.71
83 515 6.8
83 522 5.85
83 535 2.81
83 548 6.76
83 754 5.27
83 757 6.15
84 18 0.52
84 73 3
84 89 2.38
84 163 7.48
84 267 4.21
84 277 4.31
84 285 5.49
84 302 5.35
84 354 7.49
84 408 6.72
84 480 7.33
84 492 4
84 540 3.12
84 613 7.96
84 670 4.08
85 26 4.67
85 158 4.47
85 169 3.87
85 219 0.37
85 252 8.17
85 270 3.36
85 356 3.49
85 427 3.14
85 466 4.71
85 501 3.78
85 525 3.81
85 622 2.5
85 659 7.11
85 716 5.22
85 758 2.37
86 17 2.68
86 149 3.92
86 208 1.35
86 223 7.18
86 305 4.88
86 319 4.39
86 358 7.26
86 366 5.32
86 380 5.72
86 389 2.72
86 483 5.27
86 487 6.05
86 590 6.08
86 669 5.52
86 672 4.56
87 69 5.68
87 85 5.95
87 241 6.56
87 244 3.64
87 297 4.42
87 327 5.74
87 348 8.36
87 378 6.68
87 405 6.47
87 408 7.02
87 486 6.25
87 503 6.85
87 600 5.05
87 669 5.66
87 709 3.22
88 35 5.38
88 107 6.25
88 163 6.99
88 216 6.72
88 249 4.31
88 277 4.79
88 357 8.57
88 495 7.32
88 505 7.9
88 535 2.53
88 539 3.58
88 556 5.78
88 714 8.24
88 719 5.5
88 796 4.71
89 59 10
89 125 3.68
89 249 4.38
89 276 5.41
89 281 4.44
89 298 2.06
89 308 6.49
89 352 2.25
89 416 5.29
89 420 8.23
89 422 6.46
89 507 3.53
89 516 4.91
89 573 2.71
89 715 6.83
90 37 7.75
90 131 2.54
90 193 5.6
90 206 4.88
90 278 1.82
90 290 4.36
90 307 4.95
90 308 6.36
90 504 3.46
90 510 2.73
90 633 4.86
90 726 2.03
90 755 3.65
90 760 5.45
91 51 4.57
91 80 4.92
91 110 3.91
91 124 5.57
91 165 3.4
91 192 9.3
91 198 5.35
91 209 4.09
91 308 5.95
91 397 2.57
91 406 4.68
91 436 5.71
91 598 5.92
91 660 7.47
91 694 2.42
92 64 4.41
92 97 3.52
92 107 5.91
92 142 5.07
92 236 5.11
92 317 4.21
92 441 4.06
92 532 6.37
92 574 1.1
92 599 6.6
92 651 6.6
92 686 4.03
92 696 7.81
92 728 6.36
92 746 6.01
93 76 2.87
93 194 4.29
93 312 8.05
93 476 5.85
93 517 4.81
93 523 3.98
93 534 6.6
93 562 2.77
93 568 6.41
93 574 0.76
93 611 2.64
93 618 5.41
93 645 5.53
93 695 4.66
93 765 4.17
94 9 7.61
94 11 4.43
94 43 4.5
94 49 2.55
94 86 2.69
94 122 7.53
94 216 6.26
94 258 3.6
94 272 8.21
94 306 1.83
94 531 6.42
94 583 5.24
94 616 7.43
94 721 7.15
94 787 8.05
95 55 3.88
95 226 3.42
95 305 4.98
95 322 7.87
95 492 4.5
95 498 7.15
95 513 7.9
95 538 3.04
95 543 5.09
95 547 5.41
95 573 2.53
95 679 4.42
95 763 2.22
96 21 5.28
96 131 2.44
96 313 1.99
96 320 5.11
96 387 5.14
96 414 6.4
96 434 6.14
96 460 5.38
96 573 2.72
96 656 5.95
96 794 4.99
97 109 4.71
97 157 6.43
97 239 5.48
97 272 8.52
97 384 7.03
97 447 8.5
97 461 3.29
97 520 4.13
97 558 8.28
97 720 1.93
97 726 1.6
97 789 1.38
98 31 3.93
98 33 6.77
98 60 7.58
98 63 2.69
98 132 6.34
98 205 1.56
98 237 2.37
98 277 4.97
98 282 5.53
98 338 4.61
98 365 6.82
98 377 8.07
98 470 7.56
98 611 2.71
98 637 5.98
99 1 8.2
99 32 4.33
99 204 4.82
99 237 1.63
99 245 4.62
99 288 8.61
99 331 4.55
99 425 6.2
99 460 4.5
99 519 4.06
99 525 4.16
99 598 5.94
99 642 3.22
99 776 5.82
99 799 2.88
