Seed: 2907133961
Researcher: 60
Papers: 840
Edges: 1476
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 150
13 116 10
13 120 4
13 144 4
13 170 3
13 206 7
13 208 5
13 259 5
13 298 6
13 305 9
13 327 5
13 335 5
13 339 4
13 418 5
13 432 5
13 441 3
13 455 4
13 475 6
13 508 5
13 545 6
13 622 6
13 653 7
13 662 5
13 663 8
13 689 7
13 697 7
13 704 6
13 725 7
13 756 5
13 762 8
13 806 5
14 7 1
14 52 5
14 92 7
14 114 6
14 141 2
14 144 2
14 145 7
14 159 6
14 182 5
14 193 4
14 225 3
14 294 9
14 302 1
14 307 8
14 333 6
14 353 5
14 360 2
14 368 0
14 415 5
14 431 7
14 442 6
14 489 7
14 506 3
14 509 8
14 558 5
14 606 1
14 610 3
14 651 4
14 681 7
14 687 6
14 743 6
14 755 2
14 781 7
14 796 3
14 808 6
14 809 9
14 834 2
15 6 1
15 50 4
15 77 3
15 89 5
15 110 4
15 135 6
15 139 1
15 167 4
15 168 2
15 179 4
15 188 4
15 219 5
15 239 6
15 241 7
15 248 5
15 312 5
15 335 6
15 385 3
15 392 7
15 410 7
15 428 3
15 447 7
15 452 6
15 468 3
15 510 10
15 544 4
15 576 8
15 613 2
15 631 6
15 668 9
15 694 4
15 720 6
15 728 6
15 743 7
15 752 6
15 830 5
16 98 5
16 189 6
16 202 3
16 208 3
16 246 9
16 250 8
16 264 6
16 284 7
16 297 8
16 346 5
16 405 1
16 430 6
16 437 5
16 541 5
16 581 6
16 604 4
16 619 7
16 634 1
16 639 1
16 659 6
16 667 4
16 686 9
16 746 10
16 769 7
16 787 3
16 819 7
17 9 4
17 40 9
17 79 3
17 82 5
17 90 7
17 108 8
17 112 3
17 132 7
17 138 3
17 163 4
17 212 6
17 237 1
17 317 4
17 365 6
17 377 2
17 431 7
17 443 2
17 472 5
17 488 6
17 540 2
17 541 5
17 584 6
17 616 5
17 617 5
17 740 8
17 748 5
17 749 4
17 750 6
17 779 5
17 835 9
18 21 10
18 22 7
18 33 4
18 36 3
18 85 6
18 86 2
18 116 8
18 122 4
18 148 3
18 155 6
18 167 4
18 172 9
18 219 5
18 254 5
18 286 2
18 288 2
18 317 4
18 356 3
18 371 5
18 372 4
18 384 4
18 386 7
18 396 5
18 456 6
18 511 6
18 542 5
18 556 5
18 574 6
18 585 2
18 589 6
18 606 3
18 624 2
18 634 1
18 656 3
18 680 1
18 698 7
18 703 5
18 792 6
18 797 2
18 804 4
18 837 4
19 22 5
19 35 4
19 58 9
19 86 3
19 101 5
19 132 5
19 133 8
19 139 3
19 143 6
19 159 4
19 186 4
19 253 8
19 257 8
19 272 9
19 308 4
19 327 5
19 329 6
19 338 10
19 343 2
19 351 8
19 377 1
19 385 2
19 417 6
19 419 3
19 426 5
19 463 9
19 525 6
19 536 3
19 556 5
19 590 6
19 593 8
19 601 3
19 644 0
19 667 4
19 685 5
19 712 3
19 715 5
19 744 3
19 760 9
19 818 2
19 838 4
20 0 3
20 1 6
20 7 0
20 82 6
20 136 5
20 140 2
20 196 2
20 210 4
20 220 5
20 230 5
20 259 5
20 260 3
20 279 6
20 281 6
20 298 6
20 314 8
20 318 6
20 322 5
20 335 6
20 368 1
20 374 5
20 375 6
20 402 2
20 437 6
20 457 7
20 460 5
20 473 3
20 503 6
20 554 8
20 567 10
20 584 6
20 597 5
20 606 1
20 611 2
20 647 7
20 671 7
20 688 4
20 717 8
20 725 6
20 735 7
20 740 8
20 765 4
21 2 4
21 82 5
21 114 5
21 167 4
21 244 5
21 248 6
21 283 5
21 340 8
21 341 6
21 349 7
21 354 1
21 372 3
21 392 8
21 394 4
21 464 6
21 470 4
21 477 7
21 480 8
21 505 5
21 519 7
21 555 8
21 596 4
21 603 3
21 634 2
21 637 5
21 714 0
21 763 4
21 793 4
21 821 7
22 16 6
22 53 5
22 119 6
22 171 6
22 216 7
22 222 7
22 252 7
22 278 6
22 291 6
22 326 5
22 359 4
22 389 6
22 390 6
22 455 6
22 572 4
22 606 3
22 631 5
22 706 3
22 777 7
23 18 5
23 20 5
23 22 5
23 56 4
23 59 3
23 69 3
23 105 4
23 123 2
23 177 9
23 183 4
23 222 8
23 267 9
23 273 4
23 313 5
23 370 3
23 403 4
23 464 8
23 495 3
23 518 3
23 530 6
23 531 7
23 535 10
23 570 5
23 592 6
23 629 5
23 635 3
23 657 6
23 669 6
23 710 1
23 725 8
23 767 2
23 771 6
23 828 7
23 835 7
24 29 5
24 42 4
24 43 5
24 79 2
24 123 0
24 124 10
24 125 6
24 135 7
24 167 3
24 181 1
24 211 6
24 238 5
24 288 3
24 318 5
24 350 5
24 363 4
24 412 1
24 421 6
24 498 7
24 529 7
24 554 7
24 591 5
24 623 8
24 652 8
24 677 8
24 696 6
24 719 4
24 746 8
24 814 6
24 827 10
25 28 6
25 39 2
25 41 8
25 56 4
25 82 5
25 143 5
25 148 3
25 153 6
25 164 4
25 182 5
25 246 8
25 249 7
25 297 8
25 320 6
25 355 4
25 373 4
25 416 6
25 420 6
25 439 8
25 458 5
25 475 8
25 481 8
25 484 0
25 497 5
25 591 3
25 610 4
25 637 6
25 664 6
25 683 7
25 695 5
25 698 5
25 718 7
25 731 7
25 755 0
25 760 7
25 768 5
25 808 6
25 821 5
25 830 4
26 9 4
26 34 3
26 57 4
26 72 4
26 106 8
26 129 8
26 145 7
26 210 3
26 295 5
26 342 3
26 395 3
26 412 0
26 420 6
26 480 6
26 488 8
26 489 7
26 527 4
26 562 4
26 567 10
26 574 4
26 610 3
26 611 4
26 619 6
26 659 6
26 676 4
26 694 5
26 695 5
26 707 6
26 738 5
26 743 6
26 746 10
26 748 4
26 753 5
26 802 6
26 811 4
26 820 4
26 836 2
27 93 8
27 100 10
27 131 4
27 135 5
27 208 3
27 238 3
27 256 1
27 274 2
27 306 4
27 334 6
27 357 5
27 360 4
27 382 4
27 426 6
27 449 6
27 505 6
27 560 6
27 566 3
27 572 4
27 600 6
27 661 1
27 675 6
27 689 8
27 708 8
27 717 10
27 752 6
27 789 8
27 806 6
27 813 1
28 0 5
28 8 6
28 12 7
28 55 3
28 100 10
28 115 8
28 119 6
28 182 6
28 200 4
28 218 4
28 223 9
28 230 6
28 259 3
28 300 3
28 344 4
28 352 6
28 378 6
28 379 2
28 380 9
28 402 2
28 491 4
28 511 7
28 553 4
28 574 5
28 649 6
28 676 4
28 681 5
28 687 8
28 705 4
28 760 7
28 784 7
28 797 2
28 830 6
29 7 1
29 19 3
29 115 6
29 186 3
29 195 6
29 198 5
29 274 2
29 296 5
29 379 2
29 411 6
29 456 6
29 493 4
29 537 5
29 539 5
29 621 7
29 645 7
29 662 5
29 682 6
29 741 7
29 782 2
29 821 7
29 838 4
30 68 6
30 111 1
30 118 3
30 148 4
30 150 4
30 215 4
30 228 4
30 229 4
30 239 6
30 243 9
30 285 4
30 420 5
30 421 6
30 433 6
30 626 6
30 637 5
30 657 6
30 728 5
30 767 4
31 19 2
31 23 2
31 60 3
31 62 3
31 67 5
31 69 4
31 93 9
31 165 8
31 205 4
31 252 7
31 263 7
31 270 2
31 272 9
31 284 6
31 289 7
31 290 7
31 317 6
31 364 5
31 388 5
31 400 10
31 416 6
31 433 6
31 442 6
31 449 5
31 459 8
31 487 8
31 511 7
31 534 3
31 574 4
31 586 5
31 598 7
31 602 10
31 635 4
31 673 7
31 701 6
31 706 2
31 707 4
31 712 4
31 741 8
31 774 5
31 815 3
31 831 4
32 166 4
32 219 7
32 376 8
32 438 6
32 439 7
32 666 7
32 721 5
33 1 7
33 18 6
33 152 7
33 177 8
33 183 5
33 193 5
33 238 4
33 251 2
33 304 4
33 324 6
33 361 5
33 362 3
33 423 3
33 465 5
33 500 4
33 545 7
33 578 3
33 616 4
33 660 5
33 680 2
33 696 8
33 698 6
34 83 7
34 93 8
34 105 2
34 123 2
34 146 9
34 180 7
34 231 5
34 259 4
34 301 7
34 307 8
34 329 7
34 338 10
34 370 3
34 393 6
34 397 5
34 421 5
34 429 5
34 508 5
34 535 10
34 567 8
34 587 5
34 609 4
34 652 8
34 665 5
34 685 4
34 686 7
34 690 5
34 694 6
34 834 2
35 44 4
35 132 6
35 147 9
35 202 3
35 207 5
35 213 4
35 217 5
35 226 6
35 245 5
35 255 2
35 331 7
35 335 7
35 339 4
35 351 7
35 368 0
35 386 6
35 388 4
35 398 6
35 434 7
35 448 3
35 524 2
35 548 4
35 584 7
35 701 7
35 732 1
35 739 3
35 742 6
35 770 4
35 834 3
36 56 4
36 73 4
36 75 8
36 78 7
36 100 8
36 116 10
36 132 5
36 158 6
36 174 8
36 190 4
36 196 0
36 202 4
36 213 4
36 237 3
36 241 6
36 292 5
36 313 7
36 317 5
36 329 7
36 394 3
36 413 6
36 422 6
36 427 4
36 462 4
36 489 8
36 490 4
36 503 7
36 523 4
36 551 7
36 562 5
36 568 4
36 571 9
36 607 5
36 654 4
36 698 5
36 738 5
36 755 1
36 756 7
36 760 8
36 801 4
37 209 2
37 306 5
37 517 3
37 615 9
37 826 5
38 134 5
38 262 4
38 366 4
38 514 3
38 533 7
38 602 10
38 625 4
38 806 4
38 807 5
39 14 4
39 69 5
39 167 4
39 174 6
39 188 3
39 233 4
39 258 3
39 282 7
39 302 2
39 311 7
39 352 6
39 381 5
39 387 3
39 397 4
39 401 3
39 452 7
39 472 3
39 473 5
39 515 4
39 523 3
39 588 8
39 596 4
39 619 6
39 651 3
39 676 4
39 679 3
39 816 4
40 39 3
40 51 9
40 129 8
40 181 2
40 246 9
40 358 4
40 370 4
40 458 3
40 509 7
40 576 7
40 645 6
40 648 5
40 688 4
40 695 5
40 706 2
40 747 5
40 806 5
41 30 6
41 43 4
41 89 3
41 391 1
41 456 7
41 607 3
41 672 7
41 802 5
41 839 0
42 6 0
42 22 7
42 33 4
42 54 5
42 97 8
42 98 7
42 199 4
42 258 4
42 275 7
42 292 4
42 310 7
42 345 3
42 358 3
42 375 7
42 380 8
42 387 5
42 417 6
42 422 6
42 430 7
42 480 7
42 496 4
42 497 7
42 509 6
42 545 5
42 548 5
42 550 4
42 552 0
42 580 2
42 584 6
42 594 5
42 605 5
42 633 1
42 721 6
42 728 6
42 733 6
42 782 3
42 806 4
42 835 8
43 128 3
43 129 6
43 196 2
43 235 6
43 287 5
43 300 4
43 306 4
43 456 7
43 478 10
43 486 7
43 612 7
43 623 7
43 632 6
43 668 7
43 727 8
43 775 3
43 788 6
43 795 6
43 800 8
43 824 9
44 69 3
44 91 6
44 101 6
44 102 3
44 154 3
44 169 5
44 203 4
44 310 6
44 321 3
44 353 5
44 519 6
44 526 6
44 546 8
44 789 10
44 825 5
45 13 7
45 47 3
45 56 5
45 61 6
45 67 6
45 73 4
45 85 7
45 113 6
45 188 3
45 315 7
45 341 5
45 352 5
45 361 4
45 422 7
45 516 4
45 611 2
45 625 3
45 655 6
45 670 6
45 693 7
45 706 3
45 724 6
45 729 5
45 740 7
45 753 6
45 832 5
45 833 5
45 834 3
46 21 9
46 26 3
46 57 6
46 60 5
46 120 6
46 127 5
46 175 4
46 216 7
46 221 7
46 251 2
46 252 7
46 309 6
46 443 4
46 474 4
46 507 7
46 518 4
46 555 8
46 565 5
46 630 5
46 684 8
46 798 7
46 824 10
47 17 6
47 74 7
47 97 8
47 121 3
47 184 8
47 233 4
47 310 6
47 410 9
47 434 6
47 446 4
47 471 6
47 498 7
47 543 4
47 650 7
47 740 6
47 780 1
47 794 3
47 814 6
47 839 0
48 259 4
48 333 8
48 461 3
48 627 5
48 650 7
48 722 4
48 786 3
48 791 0
49 162 4
49 191 5
49 201 2
49 265 2
49 655 6
49 729 5
50 26 4
50 34 2
50 46 3
50 58 7
50 71 7
50 76 5
50 96 3
50 114 5
50 192 3
50 201 1
50 268 5
50 296 7
50 308 3
50 317 5
50 345 2
50 416 7
50 502 4
50 535 10
50 547 6
50 554 7
50 557 10
50 561 3
50 574 6
50 599 3
50 609 4
50 613 2
50 623 8
50 635 3
50 640 2
50 687 7
50 689 6
50 723 6
50 745 7
50 750 7
50 759 5
50 785 4
51 27 5
51 45 4
51 51 9
51 63 5
51 65 6
51 83 7
51 91 5
51 94 4
51 105 2
51 188 4
51 202 2
51 233 2
51 236 3
51 256 2
51 287 5
51 318 5
51 335 5
51 351 8
51 375 8
51 382 4
51 386 7
51 404 6
51 409 6
51 417 4
51 431 8
51 446 2
51 490 3
51 523 5
51 563 3
51 600 4
51 641 6
51 678 4
51 692 8
51 702 4
51 734 5
51 736 9
51 741 8
51 776 4
51 799 5
51 817 4
51 824 10
51 834 1
52 7 1
52 101 6
52 126 4
52 149 7
52 247 5
52 280 1
52 332 5
52 360 4
52 454 4
52 471 5
52 473 4
52 490 3
52 522 9
52 595 2
52 634 3
52 646 3
52 701 6
52 751 4
52 790 5
52 821 7
53 0 4
53 8 7
53 39 2
53 109 3
53 112 5
53 121 4
53 180 7
53 299 6
53 353 6
53 443 3
53 534 5
53 582 1
53 614 6
53 642 3
53 731 7
53 760 7
53 766 2
54 2 2
54 23 3
54 48 4
54 49 7
54 69 3
54 94 4
54 103 8
54 107 7
54 117 5
54 130 4
54 192 3
54 225 1
54 239 6
54 240 4
54 249 7
54 254 5
54 263 8
54 274 4
54 287 4
54 354 3
54 408 6
54 457 5
54 460 6
54 520 1
54 550 6
54 559 3
54 560 6
54 603 3
54 616 5
54 619 6
54 669 5
54 749 4
54 764 6
54 770 3
54 828 9
55 6 1
55 22 5
55 38 2
55 49 5
55 88 6
55 90 7
55 148 5
55 161 1
55 231 5
55 277 4
55 283 3
55 368 2
55 436 2
55 444 3
55 488 8
55 549 5
55 568 4
55 569 1
55 598 6
55 651 4
55 662 5
55 670 6
55 674 6
55 699 6
55 746 9
55 749 6
55 778 5
55 819 6
56 34 1
56 58 8
56 97 10
56 149 8
56 174 8
56 175 3
56 204 2
56 247 6
56 258 3
56 302 2
56 407 6
56 448 4
56 471 5
56 528 0
56 574 6
56 584 8
56 596 3
56 724 6
56 728 4
56 749 5
56 806 4
56 823 5
57 84 3
57 306 5
57 492 5
57 721 5
58 78 6
58 107 6
58 128 4
58 214 4
58 230 6
58 236 3
58 258 3
58 263 8
58 299 4
58 328 8
58 381 4
58 451 8
58 479 2
58 483 2
58 521 4
58 532 5
58 540 2
58 680 3
58 691 3
58 694 5
58 803 2
58 810 5
59 52 6
59 104 6
59 142 5
59 583 5
59 603 4
59 645 5
59 700 4
