Seed: 3907464255
Researcher: 80
Papers: 800
Edges: 1642
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 200
48 7 4
48 44 7
48 48 8
48 285 8
48 366 6
49 98 5
49 100 6
49 161 5
49 171 5
49 213 7
49 218 5
49 226 7
49 307 5
49 352 3
49 407 0
49 469 5
49 497 6
49 535 4
49 592 8
49 605 5
49 674 6
49 716 5
49 749 8
49 750 4
50 146 4
50 270 5
50 286 3
50 381 1
50 441 4
50 787 9
51 55 5
51 81 6
51 193 6
51 208 6
51 234 5
51 258 7
51 319 8
51 449 10
51 485 6
51 508 6
51 699 3
51 793 3
52 22 7
52 52 2
52 54 5
52 59 5
52 101 7
52 108 5
52 143 3
52 148 4
52 167 5
52 193 6
52 241 4
52 257 8
52 305 7
52 333 6
52 353 8
52 368 7
52 388 2
52 416 5
52 419 4
52 427 4
52 465 2
52 489 10
52 529 7
52 531 7
52 567 3
52 597 9
52 683 6
52 709 2
52 742 5
52 792 4
53 6 5
53 15 4
53 22 7
53 123 3
53 128 6
53 133 2
53 141 5
53 158 2
53 164 8
53 197 9
53 201 7
53 211 3
53 216 6
53 248 6
53 271 4
53 290 5
53 307 4
53 423 1
53 466 2
53 487 8
53 492 3
53 503 6
53 525 4
53 529 7
53 539 3
53 552 5
53 562 5
53 564 6
53 569 8
53 592 10
53 640 7
53 667 2
53 733 1
53 755 6
53 778 5
53 788 5
54 0 7
54 2 2
54 28 6
54 41 6
54 48 7
54 82 6
54 92 6
54 96 3
54 126 9
54 127 2
54 136 5
54 200 7
54 231 4
54 290 5
54 291 4
54 300 5
54 323 7
54 385 3
54 392 4
54 402 2
54 412 4
54 425 0
54 438 9
54 465 2
54 531 7
54 564 5
54 576 4
54 593 3
54 618 8
54 644 3
54 652 4
54 679 6
54 685 3
54 747 5
54 778 4
54 798 8
55 38 4
55 44 7
55 243 8
55 279 7
55 320 8
55 376 4
55 476 4
55 490 3
55 501 6
55 516 8
55 533 3
55 610 6
55 639 0
55 648 1
55 708 7
55 715 3
55 735 6
56 8 3
56 19 5
56 156 4
56 196 3
56 264 9
56 310 4
56 379 4
56 403 6
56 407 0
56 419 3
56 437 5
56 458 2
56 577 7
56 634 8
56 647 5
56 653 3
56 659 6
56 666 1
56 667 2
56 725 2
56 754 5
56 755 6
56 761 7
56 779 7
57 3 5
57 15 3
57 53 7
57 54 3
57 61 5
57 135 4
57 139 6
57 152 7
57 190 5
57 204 8
57 221 4
57 225 3
57 231 2
57 276 8
57 280 4
57 290 3
57 302 0
57 309 4
57 341 8
57 345 2
57 362 5
57 382 6
57 384 6
57 394 5
57 401 3
57 438 8
57 452 4
57 464 2
57 472 6
57 502 4
57 520 7
57 524 2
57 538 1
57 604 4
57 643 6
57 681 5
57 688 8
57 745 8
57 762 3
57 795 5
58 35 7
58 56 6
58 83 6
58 125 4
58 127 1
58 139 7
58 171 5
58 204 7
58 215 2
58 438 9
58 446 1
58 547 8
58 591 5
58 629 3
58 655 4
58 670 5
58 726 5
58 743 2
58 751 6
58 777 6
59 115 6
59 264 10
59 350 8
59 494 8
59 534 4
59 539 5
59 540 8
59 603 4
59 608 4
59 633 5
59 642 2
59 689 5
59 691 7
59 720 8
59 722 6
59 729 1
59 734 1
59 737 6
59 762 3
59 764 6
60 33 3
60 118 10
60 185 7
60 186 6
60 220 5
60 238 5
60 295 5
60 372 6
60 396 3
60 443 5
60 444 1
60 474 4
60 480 8
60 558 8
60 632 10
60 712 7
60 717 5
60 723 5
60 755 6
60 786 4
61 23 4
61 178 4
61 363 1
61 369 7
61 480 7
61 550 6
61 615 5
61 737 6
62 54 4
62 71 6
62 110 7
62 121 2
62 137 6
62 149 5
62 172 4
62 188 4
62 199 7
62 213 6
62 234 6
62 293 6
62 337 3
62 367 4
62 413 3
62 456 2
62 484 5
62 637 5
62 698 4
62 707 8
62 786 5
63 1 5
63 64 6
63 181 6
63 235 3
63 246 3
63 250 6
63 382 6
63 417 4
63 432 8
63 463 4
63 477 2
63 551 5
63 643 7
63 653 3
63 660 5
63 696 8
63 710 6
63 774 6
63 791 3
64 5 4
64 12 7
64 42 7
64 229 1
64 277 7
64 345 2
64 355 3
64 384 5
64 442 7
64 527 6
64 595 7
64 697 7
65 26 7
65 30 8
65 47 7
65 55 4
65 72 2
65 186 5
65 189 8
65 204 9
65 234 5
65 248 6
65 255 6
65 270 5
65 284 5
65 290 3
65 301 4
65 350 8
65 357 10
65 368 6
65 370 2
65 379 4
65 389 1
65 429 6
65 430 5
65 439 8
65 440 6
65 450 5
65 454 4
65 458 2
65 462 6
65 499 5
65 574 5
65 663 4
65 675 3
65 686 0
65 709 3
65 754 3
66 16 7
66 317 4
66 526 8
66 606 8
66 767 2
67 76 8
67 91 5
67 217 5
67 343 6
67 356 5
67 395 7
67 401 3
67 410 5
67 495 5
67 510 2
67 618 8
67 631 3
67 659 6
67 660 3
67 714 6
67 725 2
67 761 5
68 8 2
68 153 5
68 159 4
68 186 4
68 239 6
68 249 0
68 261 6
68 266 10
68 275 8
68 310 5
68 314 5
68 404 6
68 415 5
68 451 7
68 468 3
68 488 7
68 514 7
68 545 5
68 576 3
68 592 10
68 593 3
68 625 6
68 676 7
68 744 5
68 770 5
69 21 7
69 34 3
69 130 1
69 272 5
69 308 5
69 318 5
69 381 3
69 487 7
69 531 7
69 654 5
69 688 6
69 777 5
70 46 5
70 105 3
70 111 8
70 121 2
70 226 7
70 317 5
70 334 4
70 341 8
70 375 10
70 406 2
70 454 3
70 459 7
70 478 6
70 489 10
70 505 5
70 580 6
70 600 10
70 627 5
71 53 8
71 70 7
71 319 8
71 321 2
71 383 7
71 405 5
71 448 8
71 494 7
71 557 3
71 582 6
71 618 8
71 742 3
72 150 6
72 181 8
72 218 5
72 469 5
72 496 5
72 529 7
72 612 6
72 620 3
72 723 4
72 746 6
73 4 5
73 20 7
73 22 9
73 70 7
73 125 4
73 148 5
73 192 4
73 210 3
73 337 3
73 356 5
73 359 7
73 494 7
73 501 7
73 514 6
73 588 5
73 646 5
74 35 5
74 55 4
74 62 1
74 83 7
74 100 7
74 127 1
74 129 9
74 133 4
74 168 1
74 197 10
74 207 5
74 210 1
74 303 1
74 306 0
74 329 6
74 341 9
74 354 7
74 401 3
74 403 4
74 415 6
74 437 6
74 442 8
74 528 6
74 554 4
74 584 6
74 596 7
74 621 3
74 640 5
74 711 6
74 719 1
74 723 4
74 786 5
74 794 4
75 18 2
75 35 5
75 38 3
75 57 2
75 66 5
75 75 7
75 114 6
75 115 6
75 126 8
75 154 2
75 176 2
75 190 3
75 207 5
75 216 6
75 257 6
75 272 5
75 320 8
75 359 5
75 367 3
75 377 5
75 390 6
75 464 2
75 466 4
75 481 1
75 485 5
75 526 7
75 539 3
75 580 5
75 583 3
75 586 4
75 587 4
75 620 3
75 621 2
75 635 6
75 663 3
75 668 7
75 677 3
75 693 3
75 776 4
75 796 5
76 232 5
76 240 0
76 268 5
76 300 5
76 368 7
76 414 5
76 463 3
76 471 7
76 474 6
76 478 6
76 481 2
76 483 7
76 500 3
76 506 4
76 680 6
76 684 5
76 697 8
76 798 8
77 29 4
77 65 8
77 70 5
77 82 6
77 117 10
77 133 3
77 175 8
77 195 7
77 201 6
77 220 6
77 284 5
77 305 8
77 342 6
77 361 5
77 411 7
77 467 7
77 470 7
77 542 8
77 544 4
77 572 4
77 751 6
78 24 4
78 73 5
78 79 7
78 143 2
78 184 9
78 205 6
78 209 2
78 242 6
78 283 6
78 300 4
78 308 6
78 393 1
78 421 5
78 433 3
78 461 6
78 471 7
78 472 7
78 522 4
78 558 7
78 561 1
78 564 6
78 609 6
78 678 8
78 703 4
78 754 5
79 37 5
79 74 4
79 77 6
79 96 3
79 97 5
79 104 5
79 107 6
79 131 5
79 134 4
79 145 7
79 178 4
79 181 8
79 217 4
79 258 6
79 276 6
79 283 4
79 302 0
79 317 3
79 321 2
79 326 8
79 382 6
79 401 2
79 407 0
79 428 4
79 434 7
79 469 6
79 499 4
79 511 5
79 565 3
79 593 3
79 615 6
79 701 6
