Seed: 1656463224
Researcher: 60
Papers: 600
Edges: 1049
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 150
48 1 4
48 251 7
48 308 5
48 582 7
49 19 5
49 42 6
49 53 3
49 140 2
49 278 7
49 289 3
49 325 2
49 384 5
49 399 5
49 403 9
49 452 5
49 490 4
49 557 6
49 564 3
49 565 8
49 576 5
49 583 5
49 590 9
50 78 5
50 118 2
50 123 9
50 199 3
50 232 5
50 250 1
50 281 4
50 334 5
50 372 6
50 373 9
50 374 2
50 381 5
50 397 5
50 404 5
50 405 4
50 407 1
50 453 8
50 538 5
50 563 4
50 598 4
51 76 5
51 184 6
51 216 3
51 365 9
51 433 4
51 435 6
51 506 7
51 567 5
52 10 7
52 29 5
52 31 4
52 44 5
52 46 1
52 53 2
52 66 4
52 77 7
52 101 5
52 150 6
52 154 5
52 156 4
52 191 6
52 194 5
52 215 3
52 267 3
52 286 8
52 301 2
52 323 1
52 326 6
52 340 4
52 343 7
52 370 3
52 474 6
52 480 3
52 505 3
52 526 3
52 530 5
52 574 6
52 576 3
53 54 1
53 55 4
53 75 4
53 141 3
53 284 6
53 346 0
53 375 5
53 534 3
53 544 5
54 15 4
54 24 7
54 92 7
54 170 5
54 203 8
54 205 6
54 241 2
54 249 6
54 255 6
54 271 0
54 382 4
54 417 5
54 418 2
54 460 2
54 474 6
54 499 4
54 504 4
54 595 2
55 87 4
55 182 2
55 242 4
55 323 3
55 387 6
55 396 8
55 429 7
55 466 6
55 471 3
55 566 4
55 569 6
56 235 10
56 301 2
56 359 0
56 379 7
56 391 3
56 436 5
57 114 3
57 239 4
57 241 3
57 288 4
57 306 2
57 379 7
57 395 5
57 437 4
57 491 4
57 498 5
57 502 5
57 509 4
57 569 6
58 49 7
58 52 1
58 104 5
58 160 6
58 170 5
58 210 4
58 222 3
58 227 8
58 252 6
58 269 3
58 281 5
58 315 5
58 317 7
58 326 6
58 336 5
58 341 6
58 344 5
58 349 5
58 362 2
58 367 5
58 391 4
58 400 2
58 449 1
58 455 5
58 461 2
58 463 2
58 504 3
58 535 4
58 540 3
58 595 3
59 143 8
59 186 5
59 204 7
59 215 2
59 229 5
59 250 1
59 254 3
59 270 4
59 271 0
59 272 4
59 279 6
59 299 3
59 313 4
59 351 7
59 371 0
59 383 5
59 397 6
59 419 7
59 463 3
59 522 3
59 549 9
59 585 6
