Seed: 4153931614
Researcher: 140
Papers: 1960
Edges: 7052
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 350
3 143 2
3 148 7
3 202 5
3 223 5
3 240 3
3 253 5
3 306 6
3 311 7
3 380 4
3 383 6
3 415 3
3 417 8
3 454 7
3 473 5
3 475 5
3 490 5
3 506 7
3 515 3
3 516 8
3 536 6
3 571 7
3 576 1
3 629 4
3 640 5
3 663 4
3 684 4
3 685 5
3 742 5
3 776 3
3 827 8
3 831 6
3 840 2
3 851 2
3 955 8
3 959 8
3 960 9
3 973 4
3 986 4
3 995 6
3 1015 4
3 1039 8
3 1077 8
3 1114 4
3 1117 4
3 1156 3
3 1157 5
3 1178 2
3 1181 6
3 1188 6
3 1190 7
3 1195 8
3 1214 4
3 1216 3
3 1233 9
3 1244 7
3 1268 8
3 1276 6
3 1289 5
3 1304 4
3 1339 1
3 1347 7
3 1362 4
3 1372 5
3 1399 5
3 1418 3
3 1466 10
3 1490 3
3 1495 6
3 1515 7
3 1536 2
3 1544 6
3 1550 2
3 1590 4
3 1613 6
3 1626 7
3 1659 4
3 1670 7
3 1692 1
3 1709 4
3 1742 3
3 1790 5
3 1808 1
3 1827 4
3 1867 6
3 1873 5
3 1887 4
3 1901 4
3 1906 3
3 1913 4
3 1931 4
3 1942 7
4 105 6
4 1417 4
4 1512 3
5 50 3
5 67 6
5 92 3
5 104 3
5 179 3
5 186 7
5 190 6
5 536 5
5 558 5
5 572 4
5 595 3
5 715 9
5 739 5
5 807 7
5 914 4
5 972 3
5 1120 4
5 1462 5
5 1545 2
5 1549 4
5 1552 5
5 1584 7
5 1646 8
5 1741 5
5 1769 9
5 1877 4
5 1923 7
6 223 6
6 394 3
6 630 7
6 680 2
6 709 7
6 768 0
6 911 7
6 934 6
6 990 4
6 1039 7
6 1228 5
6 1279 4
6 1392 4
6 1423 2
6 1437 0
6 1626 8
6 1682 6
6 1723 4
6 1748 5
6 1783 4
6 1835 4
6 1922 8
6 1939 4
7 10 5
7 114 5
7 166 8
7 197 6
7 249 2
7 269 1
7 272 3
7 274 5
7 304 2
7 314 6
7 326 3
7 349 4
7 353 1
7 403 5
7 437 6
7 611 8
7 640 7
7 693 0
7 721 2
7 773 6
7 775 8
7 896 2
7 909 6
7 921 3
7 948 7
7 975 0
7 989 4
7 1007 3
7 1021 4
7 1035 3
7 1076 2
7 1083 3
7 1119 7
7 1158 3
7 1188 5
7 1216 2
7 1233 8
7 1274 1
7 1296 5
7 1320 2
7 1334 4
7 1355 9
7 1380 5
7 1385 5
7 1408 4
7 1414 9
7 1436 3
7 1458 4
7 1487 4
7 1514 6
7 1539 5
7 1554 9
7 1576 6
7 1661 7
7 1665 5
7 1667 4
7 1680 8
7 1682 6
7 1730 2
7 1764 5
7 1802 7
7 1808 1
7 1815 7
7 1826 7
7 1862 7
7 1882 1
7 1891 7
7 1932 5
7 1943 7
8 26 9
8 82 5
8 122 2
8 157 6
8 167 6
8 188 5
8 243 2
8 499 4
8 609 6
8 737 6
8 768 0
8 873 4
8 1024 0
8 1235 4
8 1298 6
8 1322 8
8 1340 8
8 1537 4
8 1635 6
8 1658 8
8 1701 7
8 1755 5
8 1846 5
8 1911 6
9 52 8
9 57 6
9 65 3
9 69 0
9 127 8
9 132 2
9 158 3
9 180 6
9 249 3
9 251 6
9 262 5
9 295 5
9 329 6
9 361 5
9 390 4
9 400 6
9 413 5
9 414 9
9 473 5
9 492 6
9 546 7
9 562 4
9 573 3
9 623 4
9 668 5
9 686 3
9 713 6
9 723 7
9 732 4
9 735 8
9 763 3
9 818 3
9 820 6
9 847 4
9 867 3
9 899 4
9 909 5
9 918 1
9 919 1
9 927 5
9 934 7
9 938 6
9 939 4
9 970 6
9 1081 9
9 1140 5
9 1155 6
9 1172 3
9 1176 4
9 1191 0
9 1199 2
9 1203 5
9 1258 2
9 1271 6
9 1303 5
9 1310 4
9 1318 5
9 1319 9
9 1379 1
9 1388 4
9 1419 5
9 1472 5
9 1606 6
9 1611 5
9 1639 7
9 1675 3
9 1680 7
9 1689 5
9 1701 8
9 1704 7
9 1709 3
9 1737 5
9 1795 6
9 1804 4
9 1807 4
9 1835 4
9 1839 7
9 1841 7
9 1846 4
9 1863 4
9 1887 5
9 1926 6
9 1943 6
9 1944 7
10 18 4
10 45 2
10 49 4
10 225 7
10 282 3
10 390 4
10 476 5
10 516 9
10 521 0
10 530 7
10 581 0
10 583 7
10 586 6
10 694 5
10 827 8
10 852 3
10 881 6
10 982 4
10 1080 6
10 1090 3
10 1211 5
10 1289 5
10 1366 6
10 1386 6
10 1397 5
10 1407 10
10 1441 3
10 1544 4
10 1638 6
10 1647 4
11 5 4
11 38 9
11 81 6
11 95 7
11 132 0
11 145 4
11 235 2
11 281 7
11 344 9
11 379 2
11 388 8
11 393 8
11 442 8
11 488 5
11 625 5
11 691 7
11 694 3
11 704 5
11 707 5
11 729 5
11 800 8
11 846 0
11 889 6
11 909 7
11 958 3
11 962 7
11 982 6
11 986 5
11 1024 0
11 1035 1
11 1058 7
11 1085 7
11 1139 3
11 1145 3
11 1185 5
11 1201 5
11 1213 5
11 1266 4
11 1325 8
11 1344 6
11 1490 5
11 1570 6
11 1588 2
11 1600 6
11 1604 5
11 1617 5
11 1622 2
11 1684 5
11 1701 7
11 1705 5
11 1718 5
11 1767 8
11 1794 6
11 1812 9
11 1819 4
11 1829 5
11 1876 8
11 1877 4
11 1909 5
12 84 5
12 85 1
12 138 5
12 142 3
12 216 4
12 367 6
12 375 6
12 480 3
12 750 4
12 793 4
12 898 4
12 1061 2
12 1188 6
12 1247 2
12 1269 9
12 1285 9
12 1290 4
12 1317 6
12 1329 6
12 1360 4
12 1364 5
12 1383 5
12 1400 8
12 1476 3
12 1542 6
12 1710 6
12 1755 5
12 1800 7
12 1852 3
13 161 8
13 226 3
13 246 4
13 350 5
13 394 4
13 666 5
13 683 6
13 852 2
13 869 3
13 875 6
13 885 4
13 1039 8
13 1049 3
13 1070 2
13 1092 5
13 1093 4
13 1108 4
13 1229 3
13 1245 8
13 1248 5
13 1266 3
13 1324 5
13 1387 1
13 1405 6
13 1534 6
13 1549 4
13 1654 4
13 1702 4
13 1703 5
13 1705 4
13 1729 5
13 1767 8
13 1814 5
13 1918 3
13 1923 7
14 49 5
14 63 6
14 79 8
14 97 7
14 104 2
14 141 1
14 143 2
14 147 9
14 148 5
14 155 5
14 187 3
14 192 4
14 219 6
14 246 3
14 250 2
14 257 7
14 260 2
14 274 3
14 275 3
14 286 1
14 336 7
14 346 6
14 352 4
14 370 8
14 388 8
14 420 8
14 499 5
14 500 4
14 519 2
14 523 5
14 560 5
14 585 5
14 595 2
14 600 3
14 676 6
14 698 6
14 709 6
14 732 5
14 735 8
14 783 7
14 789 6
14 841 8
14 842 4
14 877 2
14 884 6
14 899 5
14 943 5
14 961 6
14 1009 5
14 1038 7
14 1050 4
14 1081 8
14 1090 3
14 1101 7
14 1121 4
14 1143 6
14 1152 3
14 1176 2
14 1210 4
14 1281 3
14 1301 4
14 1315 5
14 1334 4
14 1335 4
14 1344 4
14 1355 9
14 1411 4
14 1424 10
14 1443 4
14 1452 5
14 1456 5
14 1479 6
14 1501 6
14 1504 5
14 1533 4
14 1609 5
14 1637 3
14 1672 4
14 1711 4
14 1721 1
14 1738 3
14 1744 8
14 1753 7
14 1781 5
14 1796 3
14 1801 7
14 1830 3
14 1890 5
14 1892 4
15 53 4
15 58 1
15 60 5
15 122 0
15 152 5
15 163 7
15 180 7
15 194 2
15 201 3
15 225 9
15 229 2
15 244 4
15 279 3
15 290 4
15 294 5
15 305 6
15 316 4
15 326 2
15 352 6
15 397 6
15 412 2
15 451 2
15 455 6
15 456 3
15 469 5
15 472 1
15 502 7
15 517 4
15 553 3
15 566 10
15 598 8
15 614 5
15 631 8
15 632 9
15 677 5
15 682 2
15 686 5
15 722 6
15 772 3
15 776 5
15 806 4
15 817 6
15 823 4
15 848 3
15 863 8
15 870 7
15 875 6
15 878 4
15 907 4
15 940 1
15 943 6
15 967 4
15 1017 8
15 1039 6
15 1067 6
15 1072 5
15 1078 2
15 1092 4
15 1105 5
15 1110 7
15 1175 6
15 1187 9
15 1213 7
15 1222 5
15 1231 7
15 1242 4
15 1274 0
15 1279 4
15 1326 4
15 1390 5
15 1395 8
15 1509 6
15 1551 4
15 1565 3
15 1593 6
15 1600 7
15 1673 4
15 1700 6
15 1702 4
15 1730 2
15 1736 4
15 1752 7
15 1755 3
15 1782 5
15 1800 7
15 1811 1
15 1867 4
15 1868 7
15 1873 5
15 1938 5
15 1954 4
16 1 2
16 33 5
16 69 0
16 119 5
16 136 4
16 205 9
16 294 6
16 320 4
16 335 3
16 344 10
16 347 4
16 395 7
16 451 3
16 461 6
16 500 4
16 536 7
16 578 7
16 627 5
16 675 2
16 691 5
16 701 5
16 787 4
16 815 2
16 820 6
16 835 5
16 878 2
16 931 1
16 944 5
16 945 7
16 1102 1
16 1157 5
16 1195 8
16 1201 6
16 1203 6
16 1209 9
16 1228 3
16 1295 6
16 1339 2
16 1345 2
16 1350 4
16 1370 7
16 1382 6
16 1398 4
16 1418 3
16 1441 3
16 1444 7
16 1477 6
16 1500 2
16 1502 3
16 1534 5
16 1571 4
16 1600 7
16 1620 5
16 1708 7
16 1710 7
16 1736 2
16 1742 3
16 1766 8
16 1767 8
16 1789 7
16 1833 6
16 1844 4
16 1858 5
16 1920 3
16 1926 5
16 1928 7
16 1934 4
16 1957 6
17 15 5
17 24 3
17 45 4
17 55 9
17 95 8
17 126 7
17 149 4
17 150 5
17 179 3
17 203 4
17 275 3
17 317 3
17 380 5
17 382 5
17 406 8
17 410 6
17 441 4
17 447 5
17 491 8
17 563 2
17 580 7
17 590 4
17 603 4
17 609 5
17 611 8
17 658 5
17 677 5
17 684 4
17 725 5
17 765 8
17 788 6
17 804 5
17 853 7
17 900 3
17 912 0
17 923 5
17 962 7
17 988 5
17 1007 3
17 1009 4
17 1026 6
17 1053 3
17 1059 5
17 1068 6
17 1136 8
17 1144 4
17 1158 3
17 1246 5
17 1269 7
17 1294 5
17 1318 3
17 1324 5
17 1378 5
17 1385 4
17 1431 5
17 1441 3
17 1453 8
17 1495 6
17 1586 10
17 1593 7
17 1608 7
17 1624 1
17 1677 5
17 1699 8
17 1738 2
17 1780 7
17 1831 4
17 1855 7
17 1874 6
18 30 6
18 73 6
18 80 7
18 111 2
18 131 6
18 136 3
18 175 9
18 279 3
18 336 6
18 341 5
18 342 3
18 347 3
18 362 6
18 369 8
18 411 5
18 463 10
18 479 4
18 523 4
18 528 9
18 530 5
18 531 5
18 539 5
18 547 6
18 549 6
18 574 7
18 656 1
18 657 9
18 661 6
18 811 7
18 853 5
18 888 7
18 951 4
18 1039 6
18 1043 3
18 1050 4
18 1113 3
18 1149 3
18 1170 4
18 1244 7
18 1300 6
18 1347 9
18 1368 3
18 1376 7
18 1459 6
18 1483 6
18 1485 7
18 1488 3
18 1536 3
18 1542 4
18 1543 6
18 1559 4
18 1628 5
18 1643 6
18 1698 4
18 1712 8
18 1714 8
18 1723 4
18 1740 1
18 1745 6
18 1760 0
18 1799 4
18 1817 6
18 1891 7
18 1898 5
18 1908 5
18 1937 4
19 23 5
19 109 7
19 152 5
19 156 7
19 290 3
19 472 1
19 505 6
19 522 6
19 547 7
19 549 8
19 617 5
19 787 4
19 954 5
19 981 4
19 1027 5
19 1052 4
19 1088 7
19 1097 5
19 1115 3
19 1157 6
19 1208 6
19 1251 7
19 1273 5
19 1284 8
19 1290 5
19 1335 5
19 1366 6
19 1427 5
19 1451 7
19 1492 5
19 1494 7
19 1505 7
19 1550 2
19 1552 5
19 1569 7
19 1596 6
19 1607 6
19 1610 7
19 1652 6
19 1694 4
19 1717 1
19 1803 2
19 1809 4
19 1830 5
19 1861 4
19 1870 5
19 1882 3
19 1893 6
19 1907 7
19 1918 5
19 1932 3
19 1935 5
20 15 6
20 19 7
20 39 7
20 111 4
20 154 5
20 168 5
20 205 8
20 265 1
20 270 2
20 273 6
20 275 2
20 334 9
20 340 3
20 353 0
20 413 6
20 424 5
20 438 6
20 448 5
20 473 5
20 525 4
20 529 4
20 552 7
20 562 5
20 584 4
20 610 3
20 613 3
20 621 8
20 652 6
20 658 4
20 712 7
20 720 8
20 721 2
20 750 5
20 751 5
20 782 7
20 795 2
20 832 4
20 857 4
20 890 6
20 936 4
20 974 6
20 995 6
20 1008 3
20 1083 4
20 1094 2
20 1111 6
20 1151 6
20 1186 7
20 1188 5
20 1194 6
20 1238 4
20 1266 5
20 1288 2
20 1305 5
20 1312 4
20 1326 6
20 1354 4
20 1360 5
20 1363 6
20 1379 2
20 1392 2
20 1445 3
20 1458 5
20 1510 7
20 1562 3
20 1567 3
20 1585 7
20 1635 6
20 1681 6
20 1682 6
20 1700 5
20 1749 2
20 1790 4
20 1793 0
20 1825 3
20 1861 6
20 1864 4
20 1865 4
20 1879 6
20 1883 2
20 1884 2
20 1887 4
20 1893 5
20 1907 6
20 1950 6
21 37 6
21 102 7
21 111 3
21 123 3
21 187 2
21 249 2
21 265 2
21 313 6
21 341 4
21 373 6
21 385 5
21 395 7
21 413 4
21 415 4
21 420 9
21 457 7
21 538 6
21 581 1
21 590 3
21 641 3
21 650 5
21 695 4
21 747 8
21 806 5
21 810 3
21 866 4
21 901 7
21 903 4
21 938 4
21 963 10
21 989 5
21 1042 7
21 1153 9
21 1168 5
21 1181 5
21 1196 4
21 1204 5
21 1369 3
21 1423 2
21 1547 8
21 1562 2
21 1569 7
21 1642 2
21 1667 4
21 1672 4
21 1673 5
21 1703 3
21 1708 6
21 1726 5
21 1793 0
21 1867 5
21 1881 6
21 1890 5
21 1936 6
21 1939 4
22 59 4
22 89 5
22 203 4
22 303 4
22 402 4
22 417 7
22 635 8
22 770 6
22 793 3
22 1375 6
22 1524 2
22 1928 5
23 62 5
23 163 7
23 167 5
23 177 3
23 186 7
23 218 4
23 233 4
23 238 6
23 351 3
23 367 5
23 389 7
23 475 6
23 494 5
23 559 8
23 574 7
23 648 5
23 676 6
23 682 2
23 698 6
23 720 8
23 758 5
23 802 5
23 811 6
23 870 6
23 888 7
23 896 2
23 965 2
23 979 4
23 991 4
23 1055 4
23 1079 5
23 1096 7
23 1107 5
23 1116 9
23 1121 4
23 1133 10
23 1200 2
23 1225 6
23 1270 3
23 1421 4
23 1441 3
23 1510 5
23 1594 6
23 1606 7
23 1607 6
23 1619 6
23 1652 5
23 1743 5
23 1780 8
23 1878 4
23 1889 3
23 1945 3
24 30 5
24 38 9
24 97 8
24 111 2
24 114 4
24 159 5
24 237 4
24 246 3
24 248 7
24 270 0
24 278 6
24 279 4
24 298 5
24 315 8
24 345 5
24 374 5
24 448 7
24 495 4
24 500 5
24 520 5
24 523 6
24 550 5
24 585 6
24 591 3
24 606 5
24 609 6
24 654 7
24 665 5
24 679 3
24 680 1
24 691 7
24 696 3
24 703 3
24 713 4
24 721 3
24 748 7
24 759 4
24 788 5
24 843 8
24 886 3
24 929 4
24 941 9
24 984 5
24 1041 5
24 1047 3
24 1075 8
24 1185 5
24 1194 5
24 1305 3
24 1374 3
24 1408 5
24 1431 3
24 1434 5
24 1443 5
24 1451 7
24 1479 8
24 1530 5
24 1571 5
24 1592 1
24 1596 7
24 1638 5
24 1661 8
24 1755 4
24 1787 10
24 1847 5
24 1852 4
24 1877 3
24 1895 5
24 1926 6
25 12 2
25 38 7
25 63 6
25 83 5
25 91 6
25 148 5
25 181 3
25 275 2
25 332 6
25 383 5
25 405 5
25 419 4
25 425 8
25 455 5
25 506 7
25 526 3
25 537 8
25 706 3
25 718 5
25 783 7
25 790 7
25 816 5
25 831 6
25 834 2
25 841 8
25 868 7
25 883 6
25 927 6
25 930 4
25 951 5
25 958 5
25 972 3
25 1003 6
25 1014 3
25 1026 5
25 1035 1
25 1128 5
25 1182 0
25 1222 4
25 1234 5
25 1247 3
25 1278 5
25 1373 4
25 1411 4
25 1415 9
25 1458 5
25 1495 8
25 1535 4
25 1574 6
25 1578 4
25 1586 10
25 1608 7
25 1616 4
25 1668 2
25 1674 7
25 1710 7
25 1713 7
25 1714 8
25 1717 3
25 1726 7
25 1763 8
25 1799 3
25 1824 8
25 1842 10
25 1846 4
25 1861 5
25 1881 6
25 1883 4
25 1898 4
25 1900 4
25 1904 6
25 1916 1
25 1925 4
25 1953 6
26 40 4
26 666 7
26 857 4
26 1048 9
26 1167 4
26 1201 4
26 1701 8
26 1863 4
26 1913 4
27 15 5
27 64 8
27 83 7
27 106 5
27 160 6
27 183 7
27 190 8
27 195 7
27 242 6
27 262 6
27 264 4
27 267 8
27 286 2
27 324 4
27 337 9
27 339 7
27 404 1
27 458 7
27 488 7
27 496 3
27 507 6
27 559 8
27 572 4
27 576 3
27 617 4
27 620 7
27 622 8
27 633 6
27 634 5
27 659 6
27 661 5
27 714 6
27 720 8
27 735 7
27 776 5
27 783 7
27 792 3
27 812 5
27 929 3
27 958 5
27 985 2
27 1003 7
27 1019 6
27 1042 8
27 1078 1
27 1142 6
27 1150 6
27 1176 3
27 1215 10
27 1226 4
27 1245 9
27 1272 4
27 1275 9
27 1319 9
27 1335 4
27 1340 8
27 1378 5
27 1396 9
27 1497 7
27 1516 2
27 1520 9
27 1529 8
27 1530 7
27 1533 5
27 1554 8
27 1559 4
27 1572 7
27 1592 0
27 1618 2
27 1620 5
27 1637 4
27 1668 2
27 1678 5
27 1754 7
27 1772 4
27 1800 7
27 1811 3
27 1819 2
27 1825 3
27 1830 3
27 1854 7
27 1897 4
27 1917 6
27 1931 4
28 48 5
28 143 1
28 178 6
28 199 6
28 209 7
28 216 3
28 260 2
28 300 4
28 308 7
28 334 9
28 335 3
28 341 6
28 412 2
28 429 6
28 529 6
28 586 5
28 637 4
28 638 3
28 732 4
28 827 6
28 834 2
28 889 6
28 949 4
28 1020 3
28 1051 8
28 1102 1
28 1139 4
28 1143 5
28 1180 8
28 1216 2
28 1264 3
28 1295 6
28 1313 5
28 1348 6
28 1360 4
28 1395 9
28 1465 3
28 1485 5
28 1514 4
28 1519 2
28 1521 4
28 1547 6
28 1550 4
28 1560 4
28 1591 6
28 1619 7
28 1689 4
28 1732 4
28 1753 5
28 1788 7
28 1805 3
28 1834 0
28 1836 6
28 1849 6
28 1858 6
28 1859 2
28 1914 3
28 1927 5
29 70 5
29 135 5
29 194 1
29 207 7
29 313 6
29 333 1
29 533 7
29 535 5
29 575 4
29 589 5
29 617 4
29 679 4
29 786 6
29 832 3
29 989 6
29 1013 6
29 1126 7
29 1171 8
29 1210 3
29 1348 7
29 1411 2
29 1440 5
29 1485 6
29 1575 5
29 1701 6
29 1716 4
29 1729 6
29 1732 3
29 1737 3
29 1775 4
29 1905 3
30 11 3
30 34 6
30 182 1
30 204 8
30 221 3
30 250 2
30 293 3
30 308 7
30 361 5
30 363 8
30 416 4
30 434 5
30 448 6
30 486 8
30 499 5
30 524 5
30 526 4
30 584 5
30 602 1
30 609 7
30 618 6
30 686 5
30 706 4
30 710 4
30 721 2
30 723 6
30 727 2
30 739 5
30 837 8
30 875 4
30 884 5
30 891 2
30 908 5
30 914 6
30 934 7
30 940 3
30 966 6
30 967 4
30 982 4
30 1056 3
30 1080 7
30 1090 2
30 1095 5
30 1123 4
30 1160 3
30 1238 5
30 1266 3
30 1317 6
30 1323 4
30 1329 8
30 1349 7
30 1373 4
30 1446 6
30 1461 5
30 1543 6
30 1552 5
30 1593 6
30 1603 8
30 1616 4
30 1623 4
30 1661 6
30 1680 7
30 1697 3
30 1763 6
30 1800 8
30 1815 7
30 1856 7
30 1892 5
30 1897 5
30 1914 2
30 1934 3
30 1944 5
30 1949 7
31 175 9
31 561 5
31 937 5
32 73 6
32 81 4
32 198 2
32 280 1
32 320 3
32 372 2
32 452 6
32 530 6
32 612 7
32 619 8
32 868 7
32 884 5
32 953 6
32 1045 3
32 1155 4
32 1251 8
32 1343 5
32 1371 7
32 1394 8
32 1421 4
32 1446 7
32 1584 9
32 1615 4
32 1734 2
32 1743 7
32 1859 4
32 1903 3
33 12 4
33 31 7
33 46 4
33 51 6
33 65 3
33 96 7
33 113 9
33 117 6
33 120 6
33 121 6
33 123 4
33 151 3
33 196 10
33 213 2
33 242 4
33 284 8
33 300 5
33 322 3
33 327 1
33 390 4
33 398 5
33 408 4
33 419 3
33 426 6
33 447 6
33 473 7
33 509 4
33 514 6
33 548 5
33 569 7
33 579 8
33 599 6
33 619 7
33 630 8
33 640 6
33 665 5
33 720 9
33 727 2
33 735 9
33 744 3
33 751 5
33 803 5
33 835 5
33 873 4
33 900 3
33 941 10
33 956 3
33 972 3
33 978 7
33 984 4
33 987 7
33 1018 8
33 1029 4
33 1030 6
33 1031 3
33 1112 3
33 1147 8
33 1154 6
33 1166 5
33 1191 2
33 1217 5
33 1256 2
33 1282 3
33 1314 6
33 1316 4
33 1327 3
33 1350 6
33 1352 10
33 1365 1
33 1429 1
33 1456 4
33 1457 2
33 1507 4
33 1525 1
33 1531 8
33 1551 3
33 1615 3
33 1674 5
33 1692 1
33 1748 5
33 1794 7
33 1867 5
33 1870 4
33 1878 2
33 1881 5
33 1887 5
33 1899 4
33 1905 5
34 29 6
34 48 5
34 72 0
34 128 8
34 262 4
34 295 6
34 305 6
34 309 3
34 331 5
34 351 3
34 369 7
34 381 5
34 387 8
34 398 4
34 444 7
34 450 8
34 493 5
34 575 4
34 578 6
34 642 7
34 655 4
34 705 5
34 778 6
34 847 3
34 1003 8
34 1042 7
34 1076 3
34 1128 4
34 1144 3
34 1159 3
34 1208 7
34 1234 5
34 1300 6
34 1345 3
34 1349 5
34 1420 6
34 1445 3
34 1454 5
34 1489 10
34 1528 8
34 1547 6
34 1570 8
34 1616 4
34 1696 8
34 1705 5
34 1719 6
34 1722 4
34 1863 3
34 1883 2
35 68 4
35 90 8
35 113 7
35 160 7
35 184 6
35 224 5
35 232 5
35 372 4
35 375 4
35 442 6
35 564 3
35 612 7
35 656 3
35 709 7
35 726 4
35 780 5
35 814 6
35 938 4
35 951 3
35 996 3
35 999 4
35 1017 8
35 1082 2
35 1088 6
35 1290 6
35 1344 6
35 1382 5
35 1472 5
35 1646 6
35 1802 7
35 1842 9
35 1852 2
35 1858 7
36 19 6
36 40 5
36 43 8
36 200 4
36 262 6
36 299 7
36 375 5
36 475 7
36 483 2
36 493 3
36 623 2
36 655 5
36 661 7
36 697 9
36 788 4
36 851 2
36 1114 4
36 1228 3
36 1260 5
36 1351 6
36 1397 6
36 1498 2
36 1548 4
36 1617 4
36 1651 7
36 1722 5
36 1724 5
36 1740 3
36 1821 2
36 1845 7
36 1920 3
37 61 5
37 141 3
37 331 6
37 415 4
37 763 2
37 856 9
37 1144 2
37 1262 5
37 1338 7
37 1355 8
37 1366 4
37 1486 7
37 1571 5
37 1939 6
38 22 2
38 74 8
38 93 4
38 146 8
38 153 4
38 178 8
38 245 3
38 273 6
38 286 1
38 443 3
38 553 2
38 578 7
38 971 5
38 1022 4
38 1064 4
38 1195 8
38 1230 8
38 1503 5
38 1511 7
38 1618 4
38 1628 6
38 1672 4
38 1729 6
38 1857 5
38 1859 2
38 1925 4
38 1951 5
39 117 5
39 307 4
39 365 3
39 387 6
39 501 9
39 590 4
39 720 7
39 834 3
39 835 5
39 924 6
39 930 5
39 935 5
39 1116 7
39 1162 3
39 1207 5
39 1236 6
39 1650 4
39 1741 4
39 1757 6
39 1878 3
40 16 4
40 123 5
40 250 4
40 294 6
40 470 7
40 475 5
40 521 0
40 534 7
40 577 6
40 614 5
40 618 8
40 645 4
40 678 6
40 724 4
40 795 1
40 797 3
40 871 4
40 877 2
40 983 3
40 992 4
40 1011 5
40 1065 8
40 1079 5
40 1154 7
40 1250 5
40 1268 6
40 1276 6
40 1293 2
40 1367 7
40 1407 8
40 1410 6
40 1450 9
40 1482 5
40 1549 3
40 1602 3
40 1657 0
40 1806 7
40 1861 4
40 1886 9
40 1912 6
40 1948 4
41 16 3
41 18 4
41 69 0
41 126 7
41 131 6
41 135 3
41 187 4
41 216 2
41 220 8
41 222 4
41 239 1
41 246 3
41 272 2
41 290 3
41 305 4
41 334 9
41 368 4
41 379 3
41 388 9
41 393 7
41 401 5
41 435 4
41 474 3
41 483 2
41 493 3
41 524 3
41 530 5
41 541 6
41 545 7
41 589 3
41 611 6
41 643 3
41 665 4
41 689 5
41 749 4
41 756 7
41 758 7
41 765 7
41 784 5
41 808 3
41 816 6
41 822 9
41 845 5
41 864 5
41 922 7
41 942 5
41 948 6
41 950 5
41 999 5
41 1018 6
41 1025 6
41 1045 3
41 1077 9
41 1144 2
41 1166 5
41 1173 9
41 1186 7
41 1187 10
41 1229 5
41 1235 4
41 1269 9
41 1300 5
41 1303 3
41 1339 2
41 1375 5
41 1382 5
41 1388 5
41 1396 9
41 1400 6
41 1474 2
41 1504 5
41 1517 5
