Seed: 2815269736
Researcher: 40
Papers: 400
Edges: 547
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 100
28 169 5
28 188 6
28 277 5
28 309 7
28 321 5
28 328 7
28 356 4
28 359 6
28 362 7
29 1 7
29 7 5
29 29 1
29 64 5
29 72 2
29 110 2
29 114 3
29 118 5
29 146 5
29 160 7
29 164 5
29 231 4
29 245 3
29 246 4
29 248 5
29 274 3
29 275 3
29 287 8
29 312 6
29 366 6
30 16 6
30 18 3
30 80 4
30 81 3
30 87 7
30 122 7
30 128 3
30 139 1
30 163 3
30 183 4
30 188 8
30 199 6
30 210 5
30 216 8
30 239 8
30 360 7
30 369 2
30 371 4
31 50 2
31 53 3
31 68 8
31 94 3
31 108 7
31 110 2
31 132 6
31 134 3
31 175 5
31 186 6
31 223 5
31 232 4
31 265 6
31 269 3
31 270 5
31 271 4
31 293 4
31 295 4
31 337 4
31 363 2
32 88 6
32 114 5
32 143 7
32 162 8
32 166 3
32 200 5
32 243 4
32 263 3
32 364 9
33 28 3
33 32 5
33 37 4
33 48 7
33 108 6
33 119 6
33 137 5
33 159 6
33 168 4
33 200 5
33 222 1
33 225 7
33 237 4
33 254 9
33 329 3
33 335 4
33 348 3
33 354 5
33 359 6
33 372 7
34 10 2
34 47 8
34 53 2
34 68 6
34 82 3
34 102 0
34 119 6
34 121 5
34 124 3
34 167 3
34 174 9
34 217 6
34 224 5
34 249 5
34 266 3
34 302 6
34 339 6
34 387 4
34 396 6
34 398 4
35 8 4
35 11 5
35 29 2
35 33 5
35 52 4
35 84 7
35 95 8
35 103 5
35 134 4
35 181 8
35 211 3
35 244 8
35 263 1
35 296 6
35 302 4
35 324 9
35 326 7
35 361 6
35 372 6
36 23 6
36 57 5
36 83 7
36 87 6
36 102 2
36 106 5
36 140 2
36 170 7
36 195 4
36 201 9
36 213 4
36 393 3
37 2 4
37 45 5
37 53 3
37 71 0
37 73 6
37 77 6
37 120 6
37 135 6
37 197 2
37 218 2
37 246 6
37 265 6
37 293 5
37 305 6
37 308 6
37 333 5
37 334 3
37 374 3
37 377 3
38 34 5
38 92 7
38 101 4
38 137 5
38 141 5
38 144 7
38 206 5
38 250 3
38 272 7
38 288 3
38 342 6
38 344 1
39 5 9
39 13 5
39 17 7
39 32 3
39 36 7
39 113 3
39 119 5
39 150 1
39 179 5
39 192 7
39 219 2
39 248 7
39 253 7
39 262 4
39 276 3
39 282 6
39 331 8
39 341 3
39 346 2
