Seed: 2545410169
Researcher: 100
Papers: 600
Edges: 1615
RDensity: None
minScore: 0
maxScore: 10
maxResearcherForPaper: None
maxPaperForResearcher: None
ToAssign: 250
15 174 7
15 181 2
15 184 5
15 208 6
15 264 6
15 270 3
15 311 8
15 390 7
15 392 3
15 394 4
15 411 5
15 417 4
15 430 3
15 456 2
15 458 4
15 468 4
15 534 4
15 540 7
15 568 4
15 597 0
16 2 4
16 21 4
16 27 4
16 53 9
16 69 8
16 91 5
16 96 4
16 186 1
16 192 8
16 206 5
16 246 7
16 415 3
16 438 1
16 541 5
16 549 7
17 40 6
17 420 4
17 445 7
18 32 5
18 65 6
18 230 10
18 312 1
18 331 5
18 368 8
18 376 2
18 474 9
18 507 5
18 590 7
19 10 5
19 88 6
19 89 7
19 138 6
19 162 10
19 185 9
19 216 9
19 231 2
19 261 1
19 264 5
19 328 5
19 340 5
19 348 2
19 356 8
19 388 5
19 399 5
19 433 5
19 442 7
19 454 8
19 469 5
19 475 7
19 544 4
19 552 5
19 562 2
19 593 6
20 18 6
20 58 0
20 104 5
20 122 6
20 157 2
20 211 7
20 236 6
20 255 5
20 336 3
20 409 4
20 410 8
20 430 4
20 442 8
20 444 6
21 2 2
21 11 4
21 14 2
21 28 2
21 64 6
21 83 6
21 93 4
21 124 4
21 196 6
21 230 8
21 286 1
21 289 5
21 304 6
21 327 6
21 408 9
21 451 10
21 519 3
21 549 7
21 584 5
21 587 5
22 33 10
22 150 9
22 154 0
22 158 1
22 192 7
22 201 8
22 217 7
22 248 5
22 361 7
22 371 5
22 413 6
22 429 6
22 470 6
22 471 3
22 478 7
22 493 6
22 513 6
22 560 5
23 3 5
23 19 5
23 23 5
23 69 7
23 191 6
23 194 7
23 205 6
23 244 6
23 250 4
23 279 3
23 337 4
23 413 4
23 429 7
23 432 5
23 483 6
23 505 7
23 521 1
24 202 7
24 207 5
24 235 6
24 246 5
24 251 5
24 282 8
24 301 7
24 310 6
24 332 6
24 348 4
24 374 3
24 404 4
24 495 4
24 557 4
24 568 5
25 13 8
25 14 1
25 19 4
25 26 7
25 67 2
25 73 4
25 74 5
25 82 8
25 89 7
25 105 5
25 108 4
25 115 4
25 142 3
25 192 7
25 259 4
25 312 3
25 336 5
25 374 3
25 407 3
25 419 1
25 485 3
25 501 3
25 521 1
25 551 4
25 563 10
25 570 2
25 579 2
26 2 3
26 17 6
26 33 8
26 34 7
26 74 5
26 148 9
26 168 5
26 188 5
26 202 8
26 225 7
26 229 6
26 253 8
26 261 2
26 284 5
26 305 4
26 310 6
26 332 5
26 367 7
26 380 8
26 391 3
26 395 2
26 397 6
26 402 5
26 445 8
26 458 4
26 461 8
26 532 5
27 20 2
27 41 6
27 55 6
27 80 6
27 121 7
27 152 1
27 165 2
27 172 4
27 201 8
27 230 10
27 261 2
27 283 6
27 294 6
27 372 6
27 389 3
27 396 3
27 462 8
27 527 5
28 10 4
28 117 4
28 125 2
28 132 2
28 180 4
28 369 2
28 417 5
28 426 7
28 464 7
28 517 8
28 552 5
28 557 6
28 564 9
29 29 7
29 64 6
29 86 3
29 95 7
29 269 6
29 290 5
29 337 4
29 389 2
29 434 3
29 462 7
29 497 2
29 509 5
29 598 4
30 383 5
30 538 5
31 6 7
31 20 0
31 27 3
31 53 10
31 109 8
31 112 3
31 176 5
31 188 6
31 189 6
31 256 8
31 266 3
31 296 6
31 299 2
31 329 4
31 344 6
31 346 6
31 409 5
31 418 7
31 426 5
31 440 5
31 484 5
31 539 5
31 540 7
31 575 5
31 587 4
32 295 2
32 362 9
32 421 10
32 454 9
32 563 10
33 66 7
33 153 4
33 180 4
33 181 3
33 184 4
33 263 4
33 313 5
33 317 7
33 448 4
33 486 2
33 533 5
33 559 0
33 584 6
33 590 6
33 597 1
34 48 4
34 53 9
34 56 7
34 86 3
34 122 6
34 154 1
34 163 9
34 178 5
34 221 7
34 304 7
34 311 6
34 342 4
34 414 7
34 416 7
34 484 3
34 536 8
35 98 6
35 119 6
35 130 4
35 174 7
35 234 5
35 235 6
35 260 5
35 361 6
35 381 3
35 425 6
35 456 3
35 561 5
35 580 7
36 10 4
36 39 4
36 40 8
36 42 5
36 55 8
36 152 0
36 217 5
36 231 3
36 250 3
36 273 3
36 299 4
36 328 4
36 333 5
36 340 5
36 343 5
36 360 7
36 396 5
36 455 5
36 514 6
36 526 4
36 559 1
36 565 5
36 588 5
36 594 5
37 9 3
37 20 1
37 72 6
37 123 3
37 141 5
37 199 8
37 227 3
37 254 3
37 288 3
37 299 2
37 307 2
37 322 5
37 349 4
37 379 5
37 384 4
37 411 5
37 418 6
37 427 5
37 429 6
37 561 5
37 574 7
38 47 1
38 65 8
38 141 3
38 182 1
38 375 3
38 414 5
39 0 5
39 18 7
39 54 7
39 56 8
39 69 7
39 83 5
39 108 4
39 129 3
39 165 2
39 189 5
39 191 6
39 215 2
39 225 6
39 253 7
39 327 6
39 330 4
39 333 5
39 425 6
39 444 5
39 468 5
39 497 4
39 511 4
39 556 7
39 578 9
39 592 2
40 6 5
40 55 8
40 127 6
40 190 4
40 207 5
40 222 2
40 224 5
40 239 5
40 280 4
40 287 8
40 290 5
40 336 4
40 384 4
40 394 4
40 401 2
40 443 4
40 448 3
40 455 6
40 456 3
40 484 5
40 530 6
40 538 4
40 552 6
40 590 8
40 593 8
41 5 4
41 23 5
41 24 6
41 48 5
41 58 0
41 88 5
41 158 1
41 165 2
41 168 3
41 190 4
41 192 7
41 246 5
41 250 4
41 260 5
41 265 6
41 278 5
41 324 3
41 326 2
41 405 5
41 431 5
41 528 5
41 539 5
41 560 5
41 574 5
41 576 5
41 598 5
42 75 5
42 142 5
43 21 5
43 68 8
43 70 1
43 77 7
43 88 6
43 103 8
43 106 4
43 155 2
43 224 6
43 257 5
43 294 5
43 316 4
43 322 5
43 341 3
43 355 2
43 450 6
43 451 9
43 463 3
43 508 2
43 519 4
43 525 4
43 535 5
43 538 3
43 548 5
43 567 7
43 569 4
43 576 4
43 585 2
44 40 7
44 72 7
44 74 6
44 91 5
44 124 5
44 141 5
44 190 5
44 240 6
44 269 7
44 272 4
44 300 2
44 325 8
44 326 1
44 334 10
44 335 7
44 353 6
44 360 6
44 400 3
44 428 4
44 429 6
44 441 5
44 479 6
44 511 6
44 558 1
44 590 7
44 595 6
45 285 6
45 382 2
45 508 3
45 537 1
45 567 5
46 14 2
46 80 4
46 230 9
46 302 8
46 489 1
46 530 8
46 550 4
47 72 5
47 236 8
48 19 4
48 121 7
48 131 5
48 188 7
48 215 4
48 221 8
48 257 6
48 261 1
48 269 7
48 279 5
48 286 0
48 330 5
48 398 6
48 417 5
48 434 4
48 523 0
48 529 4
48 576 4
48 585 4
49 57 6
49 65 6
49 97 7
49 113 5
49 180 4
49 189 5
49 199 8
49 201 6
49 230 8
49 233 8
49 242 4
49 254 3
49 311 6
49 319 9
49 320 5
49 349 5
49 354 4
49 382 2
49 565 5
50 129 1
50 322 5
50 531 5
51 44 2
51 76 4
51 116 4
51 291 5
51 486 4
51 552 5
51 571 4
52 191 6
52 233 6
52 247 6
52 251 5
52 279 3
52 311 7
52 330 4
52 343 6
52 374 1
52 396 5
52 452 8
52 459 1
52 552 7
53 41 6
53 46 2
53 48 5
53 146 2
53 152 2
53 164 3
53 176 5
53 177 3
53 242 3
53 271 5
53 284 4
53 400 4
53 452 8
53 481 6
53 484 5
53 539 5
53 561 7
53 597 1
54 5 4
54 55 6
54 79 5
54 101 7
54 105 4
54 125 1
54 138 7
54 160 9
54 169 4
54 177 4
54 205 6
54 223 4
54 249 6
54 325 10
54 359 4
54 364 6
54 390 8
54 457 4
54 462 8
54 480 5
54 482 5
54 494 4
54 500 3
54 503 6
54 552 6
55 6 5
55 10 5
55 84 6
55 142 4
55 145 3
55 197 7
55 418 8
55 425 4
55 468 6
55 475 8
55 515 7
55 529 4
55 563 8
55 586 7
56 52 4
56 70 0
56 114 8
56 400 3
56 407 3
56 590 6
57 36 4
57 49 5
57 61 4
57 68 8
57 71 7
57 95 7
57 158 1
57 162 9
57 188 5
57 190 6
57 203 9
57 236 6
57 303 10
57 325 10
57 326 0
57 336 3
57 339 4
57 360 7
57 406 5
57 428 5
57 498 4
57 528 5
57 540 6
58 22 4
58 46 3
58 214 6
58 235 6
58 306 8
58 321 6
58 354 4
58 357 5
58 472 7
59 94 6
59 97 7
59 119 7
59 224 7
59 237 7
59 316 3
59 389 4
59 410 7
59 480 6
59 562 3
59 578 9
60 106 4
60 299 2
60 395 3
60 454 8
60 468 5
60 479 6
60 483 7
61 76 4
61 164 4
61 174 7
61 425 6
61 452 7
61 508 4
62 12 3
62 13 8
62 23 6
62 57 4
62 61 3
62 164 2
62 169 6
62 171 10
62 205 6
62 217 6
62 224 5
62 237 6
62 258 4
62 272 4
62 296 7
62 333 5
62 334 9
62 353 6
62 376 4
62 453 4
62 471 3
62 515 7
62 520 2
62 554 8
62 559 2
62 565 6
62 598 5
63 220 5
63 399 4
64 11 3
64 22 2
64 30 5
64 103 9
64 120 6
64 121 7
64 163 9
64 382 2
64 441 5
64 475 8
64 502 4
64 504 6
64 556 5
65 19 5
65 142 3
65 187 6
65 271 5
65 369 2
65 371 4
65 372 6
65 381 3
65 436 4
65 487 5
65 511 5
65 542 6
65 575 4
65 589 6
66 33 10
66 34 7
66 52 5
66 76 4
66 97 6
66 116 6
66 130 4
66 136 2
66 137 2
66 243 2
66 258 3
66 261 3
66 272 2
66 308 4
66 319 10
66 386 2
66 393 3
66 403 7
66 454 9
66 455 5
66 465 2
66 504 6
66 546 6
66 551 4
66 555 2
66 558 1
67 89 6
67 167 6
67 195 6
67 269 7
67 270 3
67 283 6
67 473 5
67 477 8
67 522 7
67 540 7
68 13 10
68 14 2
68 18 6
68 36 3
68 46 4
68 57 5
68 102 5
68 144 5
68 166 8
68 193 6
68 213 2
68 248 4
68 331 5
68 333 5
68 368 7
68 370 3
68 373 1
68 377 5
68 460 5
68 466 5
68 492 6
68 494 3
68 499 7
68 542 5
68 577 6
69 8 1
69 68 7
69 82 8
69 90 7
69 147 7
69 318 2
69 333 4
69 475 7
69 503 8
69 548 5
69 596 4
70 3 7
70 78 4
70 163 8
70 224 7
70 345 3
70 409 5
70 501 3
70 530 8
70 594 5
71 4 2
71 7 8
71 35 2
71 37 6
71 54 7
71 61 5
71 87 2
71 96 2
71 103 7
71 105 4
71 124 4
71 148 7
71 174 7
71 248 3
71 263 2
71 272 3
71 296 6
71 308 4
71 319 9
71 340 4
71 378 5
71 394 3
71 416 7
71 448 3
71 449 4
71 467 9
71 472 7
71 481 8
71 559 1
72 233 8
72 278 7
72 346 7
72 422 4
72 473 4
72 486 3
72 496 2
72 532 7
72 558 3
72 564 10
73 21 3
73 57 5
73 64 4
73 74 5
73 138 6
73 170 9
73 225 5
73 257 5
73 267 5
73 288 5
73 292 7
73 314 5
73 365 7
73 445 8
73 457 6
73 488 2
73 496 2
73 507 6
73 523 1
73 534 5
73 559 0
73 586 7
73 587 6
73 590 8
73 598 5
74 3 7
74 12 4
74 36 2
74 59 6
74 211 5
74 388 6
74 453 6
75 7 7
75 14 3
75 51 7
75 72 6
75 99 3
75 115 4
75 142 5
75 146 2
75 213 4
75 247 6
75 303 9
75 318 2
75 342 5
75 358 5
75 395 3
75 502 3
75 513 6
75 532 5
75 563 8
75 570 3
75 586 5
76 85 6
76 94 4
76 150 7
76 201 8
76 265 8
76 305 5
76 322 5
76 482 6
76 515 8
76 580 6
76 581 6
77 7 7
77 86 3
77 108 2
77 136 3
77 149 3
77 178 5
77 186 1
77 200 7
77 205 5
77 224 6
77 233 8
77 261 2
77 264 5
77 265 8
77 270 5
77 274 3
77 297 5
77 303 10
77 379 5
77 407 5
77 417 4
77 449 4
77 456 3
77 471 4
77 490 6
77 501 3
77 542 5
77 558 2
77 561 7
78 84 5
78 117 5
78 141 4
78 209 4
78 300 1
78 307 2
78 326 0
78 391 5
78 398 5
78 418 6
78 458 2
78 473 4
78 503 7
78 504 5
78 508 3
78 513 4
78 517 6
79 45 4
79 62 7
79 65 7
79 79 7
79 220 6
79 221 9
79 223 4
79 396 4
79 509 4
79 579 2
80 58 0
80 65 6
80 98 5
80 108 3
80 129 3
80 161 9
80 170 8
80 175 6
80 197 5
80 243 4
80 268 5
80 288 3
80 316 4
80 331 5
80 339 4
80 351 5
80 361 6
80 386 2
80 439 5
80 457 6
80 471 5
80 488 4
80 491 4
80 506 5
80 544 4
80 557 4
80 569 6
80 586 5
80 592 2
81 15 4
81 34 7
81 61 3
81 92 5
81 93 6
81 181 2
81 249 6
81 262 5
81 277 6
81 313 5
81 362 8
81 370 3
81 378 5
81 399 4
81 428 6
81 521 2
81 560 4
81 587 5
82 19 5
82 20 1
82 52 3
82 81 2
82 84 6
82 138 6
82 150 8
82 165 1
82 172 3
82 187 7
82 251 5
82 273 4
82 284 6
82 290 5
82 366 4
82 411 6
82 422 5
82 433 3
82 448 3
82 553 9
82 583 4
82 591 8
83 136 3
83 139 5
83 202 8
83 222 2
83 244 6
83 257 4
83 273 4
83 371 4
83 384 4
83 473 3
83 580 7
83 586 5
84 160 10
84 223 5
85 39 3
85 58 0
85 66 6
85 204 7
85 251 5
85 255 4
85 307 2
85 320 3
85 361 5
85 371 5
85 392 4
85 398 6
85 452 8
85 464 6
85 508 2
85 512 4
85 543 4
85 574 5
85 596 5
86 27 3
86 74 7
86 373 0
86 390 6
86 391 3
86 405 6
86 537 3
86 567 6
86 572 9
87 121 6
87 124 3
87 202 7
87 220 5
87 264 6
87 376 4
87 441 6
87 447 2
87 537 1
88 66 8
88 90 8
88 92 5
88 93 4
88 116 4
88 181 3
88 188 6
88 189 5
88 191 7
88 208 4
88 213 3
88 226 6
88 253 6
88 271 7
88 275 5
88 277 4
88 280 3
88 305 5
88 349 5
88 373 0
88 394 4
88 435 8
88 440 6
88 471 3
88 487 3
88 524 6
88 584 6
88 591 8
89 33 9
89 84 6
89 98 6
89 115 3
89 173 7
89 183 4
89 194 6
89 278 5
89 283 5
89 309 5
89 336 3
89 363 3
89 364 5
89 373 0
89 435 10
89 442 8
89 451 10
89 459 1
89 466 5
89 520 1
89 586 6
90 1 8
90 28 4
90 71 7
90 143 5
90 163 8
90 412 5
90 493 7
90 547 5
91 20 1
91 36 4
91 53 10
91 70 1
91 125 0
91 197 7
91 211 6
91 212 5
91 229 6
91 246 7
91 267 3
91 282 7
91 286 1
91 315 3
91 370 2
91 394 4
91 414 6
91 436 4
91 466 3
91 502 3
91 517 8
91 580 7
91 585 4
91 599 0
92 2 4
92 47 2
92 439 5
92 450 4
92 481 6
92 551 4
93 17 6
93 22 4
93 26 5
93 38 1
93 76 3
93 88 5
93 94 6
93 115 5
93 134 7
93 138 6
93 211 6
93 228 5
93 246 5
93 290 4
93 343 5
93 350 4
93 361 5
93 366 4
93 416 8
93 427 3
93 453 6
93 475 6
93 499 5
93 502 3
93 504 6
93 505 5
93 542 5
94 0 4
94 20 2
94 25 4
94 66 8
94 108 4
94 173 7
94 179 5
94 184 5
94 198 2
94 219 3
94 221 9
94 241 4
94 257 4
94 293 2
94 327 6
94 332 5
94 387 6
94 408 9
94 418 6
94 425 6
94 500 2
94 504 5
94 535 6
94 538 5
94 563 9
94 588 5
95 48 3
95 68 7
95 72 6
95 120 5
95 130 6
95 137 2
95 151 3
95 230 9
95 242 4
95 288 5
95 301 7
95 333 4
95 340 3
95 345 1
95 351 4
95 391 3
95 448 4
95 452 6
95 473 5
95 516 1
95 525 5
95 544 5
95 545 6
95 583 2
96 9 3
96 56 7
96 79 5
96 100 2
96 112 4
96 121 7
96 169 6
96 201 6
96 216 7
96 218 5
96 219 5
96 274 4
96 284 5
96 288 3
96 299 2
96 338 3
96 385 5
96 404 4
96 407 5
96 423 5
96 437 4
96 441 4
96 495 5
96 515 7
96 522 8
96 569 5
97 49 6
97 444 5
97 446 6
98 0 5
98 187 7
98 194 6
98 238 7
98 298 5
98 300 2
98 398 5
98 406 6
98 456 3
98 461 6
98 477 7
98 490 7
98 491 6
98 505 5
98 523 1
98 537 3
98 551 4
98 578 8
99 19 5
99 24 7
99 31 7
99 53 10
99 56 9
99 95 8
99 97 8
99 110 6
99 112 5
99 338 5
99 350 4
99 381 3
99 417 4
99 528 5
99 551 3
